,verdict,text,reject,reject-predicted,PUNISHMENT-predicted,GENERAL_CIRCUM-predicted,CIRCUM_OFFENSE-predicted,CONFESSION-predicted,CONFESSION_LVL2-predicted,CIR_TYPE_WEP-predicted,CIR_PURPOSE-predicted,CIR_PLANNING-predicted,CIR_MONEY_PAID_WEP-predicted,CIR_HELD_WAY_WEP-predicted,REGRET-predicted,RESPO-predicted,CIR_USE-predicted,CIR_STATUS_WEP-predicted,CIR_OBTAIN_WAY_WEP-predicted,CIR_BUYER_ID_WEP-predicted,CIR_AMMU_AMOUNT_WEP-predicted
10,m08050014-189,"שניות לאחר מכן חזר כשבידו אקדח חצי אוטומטי, כיוון אותו אל אלמוני וירה כ- 6 כדורים לעברו ולעבר חבריו כשהוא מנסה לפגוע באלמוני.",,0.003677407629657461,0.00023071081933610026,4.880317990057155e-08,0.9999025977099669,1.9472354099090882e-05,,0.9998416583048795,1.4064283478438951e-05,1.180208061647825e-05,1.312201675280844e-05,1.6416823999934237e-05,,,0.99973789476282,0.9997424042193668,0.9821846357482501,5.3227404254207045e-05,5.3227404254207045e-05
11,m08050014-189,הנוכחים פתחו בריצה מבוהלת וברחו מהגינה.,,1.9408742989734063e-05,0.00012745813144710965,6.444326163799711e-08,0.001955333331918361,2.011365334258005e-05,,,,,,,,,,,,,
12,m08050014-189,"למחרת, פנו בני משפחתו של אלמוני אל דודיו של הנאשם והתחננו שירגיעו אותו.",,0.9984124576969156,,,,,,,,,,,,,,,,,
13,m08050014-189,הדוד עשה כן וכן קרוב נוסף אשר הבטיחו לנאשם כי אלמוני מבטיח שלא ידבר.,,0.00630099448580494,0.0003157785417654742,7.352374942932397e-07,0.0021696484660370784,1.941284654660433e-05,,,,,,,,,,,,,
14,m08050014-189,"ב""כ המאשימה טענה כי נסיבות האירוע מצביעות על מסוכנותו של הנאשם, כמו גם גיליון הרשעותיו הקודמות, התסקיר והראיות שנשמעו בתיק.",,0.0002368479281721582,0.00022631274585931945,0.9997455046924694,0.0018443351185229654,1.8686013826413014e-05,,,,,,,,,,,,,
15,m08050014-189,"אך בנס לא נפגע מי מהנוכחים באירוע היריות, לרבות חפים מפשע.",,0.977564240698138,,,,,,,,,,,,,,,,,
16,m08050014-189,"מהראיות שנשמעו בתיק מבקשת היא להסיק, כי גם הסובבים את הנאשם רואים בו אדם מסוכן שיש להרגיעו.",,0.7237809205816752,0.0001936501357061838,3.735399577250069e-08,0.002409029345404905,1.8977261250938148e-05,,,,,,,,,,,,,
17,m08050014-189,תסקיר שירות המבחן בעניינו אינו חיובי.,,0.00012451725006913978,0.00010129539097465872,0.9990301973299686,0.0015537302077262675,1.9391109505462686e-05,,,,,,,,,,,,,
18,m08050014-189,עולה ממנו שההליכים המשפטיים אינם מרתיעים אותו וכי הוא הפנים דפוסי התנהגות עברייניים.,,0.0034789436262179017,0.00033659795057509976,0.9997179395287896,0.002144115730585334,1.8794934142414494e-05,,,,,,,,,,,,,
19,m08050014-189,הנאשם שתק בחקירתו ובמהלך ניהול התיק ולא העיד אף בבית המשפט.,,0.0005275796943656617,0.0001574141673005496,0.9957818491910057,0.0022713735653847036,0.9996951892624814,1.4951771651105206e-05,,,,,,1.1730822575319324e-05,1.2169003526793776e-05,,,,,
20,m08050014-189,כמו כן לא הביע חרטה ואף בפני שירות המבחן לא הודה במיוחס לו.,,0.0011357039718999664,0.0002782741886984134,0.9740875956575639,0.001817313009068564,0.9997297087175492,0.9995398670713109,,,,,,0.999536359794865,1.1454231063106661e-05,,,,,
21,m08050014-189,"את העבירה ביצע בהיותו כבן 17, אך במקרה שלו האפיק השיקומי אינו ראוי לאור תסקיר שירות המבחן ומשכך הענישה צריכה להיות הרתעתית ולשקף את מלוא חומרת העבירות.",,0.0042486972665375395,0.00022030164785347042,0.9957661065908442,0.0017519988912257916,1.8243632705829065e-05,,,,,,,,,,,,,
22,m08050014-189,"ב""כ המאשימה הגישה אסופת פסיקה ממנה היא מבקשת ללמוד את רף הענישה בנסיבות האמורות אשר צריך להתבטא לשיטתה במאסר ממושך, מאסר על תנאי וקנס.",,0.9995507568827398,,,,,,,,,,,,,,,,,
23,m08050014-189,"ב""כ הנאשם מצידו הדגיש כי הנאשם לא הורשע בחבלה, אלא בניסיון חבלה בלבד.",,0.0025067231241181626,0.0001730054156876191,5.310369653977749e-08,0.002162243804345211,2.0586422325790085e-05,,,,,,,,,,,,,
24,m08050014-189,"לטענתו, הירי נועד רק לזרוע פחד, מבלי שליוותה את ביצועו כוונת פגיעה.",,0.00016609484692767666,8.348174380646981e-05,1.2996191664029756e-07,0.9994110174839415,2.0388090457536205e-05,,1.3352706522905578e-05,0.997593307790236,1.500008969852947e-05,1.5097583889366124e-05,1.4662714772523487e-05,,,0.9982793160248425,0.0002778395904293167,0.01667089671789134,6.823959547743905e-05,6.823959547743905e-05
25,m08050014-189,"בכך הוא מאבחן את המקרה דנן מפסקי הדין שהציגה ב""כ המאשימה, שם נורו יריות בכוונה לפגוע ובאחד המקרים נוספו גם דקירות סכין.",,0.001908768382104764,0.0002576474283877906,5.086001396250263e-08,0.9998977771266745,1.9137685869868265e-05,,1.3065745778229243e-05,0.4469414504683162,1.1286871811103035e-05,1.1843478511704136e-05,1.1776966190526095e-05,,,0.9850994284264866,0.00015169739617932994,0.007976668464860849,5.290802507060547e-05,5.290802507060547e-05
26,m08050014-189,"מכל מקום, המתלונן נפגע מן הירי בעוד שבמקרה דנן הדגש הוא על הנתון כי איש לא נפגע.",,5.193417165967685e-05,0.00013865757545850519,4.3282842964524054e-08,0.0023126650145932864,2.003534183782936e-05,,,,,,,,,,,,,
27,m08050014-189,"עוד נתן משקל לגילו הצעיר של הנאשם ולעובדה שהמאסר בן חצי השנה שריצה הנאשם היה בגין עבירה מאוחרת יותר ובמקרים כאלה לטענתו יש מקום לחפוף את העונש ואילו שבמקרה זה, הנאשם נעצר ביום בו יצא ממאסרו.",,0.026789431876611362,0.0003647907465774729,0.9995239392745323,0.001582712599697317,1.93093505564211e-05,,,,,,,,,,,,,
28,m08050014-189,"לטענתו, על בית המשפט להתחשב בכך שמדובר בקטין, אשר דינו שונה מדין בגיר ועל כן ההתייחסות אליו צריכה להיות שונה.",,0.9996617326877477,,,,,,,,,,,,,,,,,
29,m08050014-189,עוד הפנה לאסופת פסיקה שמצביעה על עונשים שהתחשבו בנסיבותיהם של הנאשמים אף כשהורשעו בעבירת חבלה חמורה בנסיבות מחמירות וכן הצביע על פסיקה הנוגעת למאסרים שאינם ממושכים ועל מאסר לריצוי בעבודות שירות.,,0.9996141079613717,,,,,,,,,,,,,,,,,
30,m08050014-189,"מאחר והנאשם עצור כבר תקופה שמעל שנה וחצי, ללא חופשות, בתנאי מעצר קשים, בהפרדה ארצית בכלא ""רימונים"", סבור בא כוחו שניתן להסתפק בתקופת המעצר בהנחה שהנאשם זכאי לניכוי שליש.",,0.013852258560924235,8.167376000905149e-05,0.9973670509257629,0.001840512910160935,1.814014341271323e-05,,,,,,,,,,,,,
31,m08050014-189,"הוא גם ציין כי למרות שהנאשם עובר תקופה קשה בכלא, הוא לא הסתבך, הוא אסיר ללא בעיות ומכאן ניתן ללמוד כי הנאשם למד מתקופת השהייה בכלא והפיק את לקחו ועל כן אין לגזור עליו מאסר מעבר למה שכבר ריצה.",,0.0259665050920259,0.00018837573724543347,0.9994296478906355,0.0019430498821342117,1.9129726609633568e-05,,,,,,,,,,,,,
32,m08050014-189,אין ספק כי העבירות שביצע הנאשם הן עבירות קשות ומסוכנות.,,0.9789497840371472,,,,,,,,,,,,,,,,,
33,m08050014-189,"לא מדובר רק בנשיאת נשק תיאורטית בלבד, אלא שהנאשם גם מימש בפועל את פוטנציאל הסיכון הטמון בכלי נשק בכך שירה בהיותו באזור מגורים באדם אשר היה לו דין ודברים איתו וזאת למרות נוכחותה של חבורת אנשים שכלל לא היו מעורבים באירועים בגינם הנאשם איים וירה במתלונן.",,0.0022621989505926215,0.00026918830739175724,7.410078688533477e-08,0.002249607150363595,1.862736520964525e-05,,,,,,,,,,,,,
34,m08050014-189,די היה לשמוע במהלך הראיות את עדותו של עד אשר כדור עבר ליד גופו ותיאר את תחושת הסכנה והאימה שחווה.,,0.0007673514638535054,0.00033693571689011315,4.252819012930049e-08,0.001859341182499646,2.0827727485744943e-05,,,,,,,,,,,,,
35,m08050014-189,"תסקיר שירות המבחן אשר בחן את עניינו של הקטין מדבר בנאשם אשר מוכר לשירות המבחן לנוער ואכן גליון ההרשעות שלו מלמד על עבר עשיר, כאשר ניכרת הסלמה בעבירות ובהתאם לכך בגישה העונשית.",,0.20277348604983764,0.0002905827319566472,0.9999197546860854,0.0017339051719942337,1.764477893223285e-05,,,,,,,,,,,,,
36,m08050014-189,"יצוין, שבעברו של הנאשם כבר יש עבירות של החזקת מחסניות אקדח וכדורי אקדח וכן החזקת סם – הירואין שלא לצריכה עצמית בנוסף לעבירות רכוש וכן עבירות תעבורה.",,0.0008814741436117565,0.00020992440204820024,7.357904080832919e-07,0.9824600591608119,1.8245485413661637e-05,,0.9998322336455838,1.1338578034209663e-05,1.1381538615361704e-05,1.0842419740281827e-05,1.1523473216980319e-05,,,0.00025303225906198317,9.260637271550413e-05,0.28481844497956255,5.555788246898168e-05,5.555788246898168e-05
37,m08050014-189,"חרף הגישה הטיפולית של בית המשפט לנוער, הנאשם לא למד את הלקח ולא חדל מהדרך העבריינית.",,0.007551326859764628,0.0002061355696791053,0.9988628410627121,0.0019076755544805272,1.916267234570035e-05,,,,,,,,,,,,,
38,m08050014-189,מסתבר גם שניסיון טיפולי וניסיון להושיט עזרה לנאשם בעבר נכשל והוא חדל לשתף פעולה עם שירות המבחן בזמנו והמשיך לבצע עבירות.,,0.010399809533400393,0.000427169718902059,0.9993267246618692,0.0018702404904475491,1.7860104155856132e-05,,,,,,,,,,,,,
39,m08050014-189,"לאור התסקיר ולאור עברו של הנאשם נראה לי שבשלב בו הוא נמצא כיום הנאשם זקוק לעונש מרתיע, אשר ילמד אותו להכיר בגבולות החוק והנורמות החברתיות.",,0.008135807828226751,0.00031367135280563184,0.9995206543752637,0.0017716935164243295,1.8681291448816974e-05,,,,,,,,,,,,,
40,m08050014-189,"בנסיבות העניין נסוג ההיבט הטיפולי בעניינו בפני האינטרס החברתי להגן על הציבור הרחב מפניו, ובמיוחד בהינתן העבירות בהן הורשע, אשר פוטנציאל הפגיעה הפיסית שבהן גבוה.",,0.9994788468873685,,,,,,,,,,,,,,,,,
41,m08050014-189,"אשר לפסיקה שהתחשבה בנסיבות האינדיבידואליות של הנאשמים, כאמור אין ברקע ובנסיבות של הנאשם כדי להצביע על שיקולים משמעותיים לקולא.",,0.9996705160157566,,,,,,,,,,,,,,,,,
42,m08050014-189,אשר על כן אני גוזרת על הנאשם את העונשים הבאים:,,0.999257819307747,,,,,,,,,,,,,,,,,
43,m08050014-189,מאסר בפועל למשך 30  חודשים שיימנו מיום מעצרו ה-14.9.08.,,0.0019035429077369354,0.9991957891294729,7.29408952034593e-08,0.0014749890095302296,1.896376936592564e-05,,,,,,,,,,,,,
44,m08050014-189,"24 חודשי מאסר על תנאי, כאשר התנאי הוא שבמשך שלוש שנים מיום שחרורו ממאסר לא יעבור הנאשם עבירות של ניסיון לחבלה בכוונה מחמירה, נשיאת נשק, ואיומים.",,0.0009408101702965418,0.9972695167692551,5.0992566974660384e-08,0.0017929041140427445,1.901385662259825e-05,,,,,,,,,,,,,
45,m08050014-189,"שנה מאסר על תנאי, כאשר התנאי הוא שלא יעבור תוך שנתיים מיום שחרורו ממאסר עבירת יריות באזור מגורים.",,0.00046698378998867915,0.9961488608907363,4.4768061846678177e-08,0.0017110620296757837,1.922009359542553e-05,,,,,,,,,,,,,
46,m08050014-189,"קנס כספי בסך 3,000 ₪ או 45 יום מאסר תמורתו.",,0.0007838873871632106,0.9996871066232127,3.298355543267698e-08,0.001349256355330087,1.968476764733079e-05,,,,,,,,,,,,,
47,m08050014-189,התשלום תוך 30 יום מהיום.,,0.998689423085616,,,,,,,,,,,,,,,,,
48,m08050014-189,זכות הערעור לבית המשפט העליון תוך 45 יום.,,0.9996709194002693,,,,,,,,,,,,,,,,,
49,m08050014-189,"5467831354678313ניתן היום, ב' בחשון, תש""ע (20 באוקטובר 2009), במעמד הנאשם וב""כ הצדדים.",,0.9998448127401417,,,,,,,,,,,,,,,,,
50,m08050014-189,נוסח מסמך זה כפוף לשינויי ניסוח ועריכה,,0.999385460275538,,,,,,,,,,,,,,,,,
51,m08050014-189,"הודעה למנויים על עריכה ושינויים במסמכי פסיקה, חקיקה ועוד באתר נבו - הקש כאן",,0.9993239470349428,,,,,,,,,,,,,,,,,
