text,PUNISHMENT,GENERAL_CIRCUM,CIRCUM_OFFENSE,CIR_STATUS_WEP,CIR_HELD_WAY_WEP,CIR_PURPOSE,CIR_AMMU_AMOUNT_WEP,CIR_OBTAIN_WAY_WEP,CIR_TYPE_WEP,CIR_USE,CIR_PLANNING,RESPO,REGRET,CONFESSION
"על העבירות בהן הורשע הנאשם נמנות עבירות אלה: התפרצות למקום מגורים, תקיפה הגורמת חבלה של ממש, גניבה, החזקת נכס החשוד כגנוב, החזקת נשק שלא כדין, החזקת סמים שלא לצריכה עצמית והחזקת כלי המשמש לצריכת סם מסוכן.",7.82671e-06,5.107071e-06,0.9999957,7.9193225e-05,1.5882912e-05,0.99405694,1.916752e-05,0.9996408,1.861768e-05,0.99797827,0.0001735208,0.000116678544,0.00030376212,0.9999949
בית המשפט פסק כלהלן:,1.5831432e-05,5.7868397e-06,1.0014467e-05,5.009994e-05,3.751497e-06,8.75126e-06,1.8719122e-05,5.2907002e-05,3.156145e-05,3.9953655e-05,0.00047487696,5.6754867e-05,0.00024422465,2.1994945e-06
"בנסיבותיו של עניין זה, יש להתייחס לכל אחד מכתבי האישום כאירוע נפרד לצורך קביעת מתחם הענישה ההולמת כאמור בסעיף 40יג(א) לחוק העונשין.",9.046014e-06,5.10268e-06,9.269615e-06,4.6308367e-05,4.331955e-06,1.0064761e-05,6.7100614e-06,1.7125969e-05,1.8061444e-05,1.8257693e-05,0.0002212811,7.869877e-05,0.0002121599,3.2892947e-06
"הנאשם במעשי ההתפרצות והגניבה פגע בשלום הציבור, בתחושת הביטחון, בהגנה על רכושו, קניינו ופרטיותו.",8.113235e-06,5.398675e-06,9.531819e-06,4.9704344e-05,5.1788707e-06,0.99308664,8.971767e-06,0.0022568046,1.7861277e-05,0.999678,0.0014560333,0.000649212,0.48493046,1.3426926e-05
"מדיניות הענישה הנהוגה בפסיקה בעבירות בהן הורשע הנאשם, מתחשבת בצורך במאבק בנגע עבירות הרכוש בכלל ועבירות של כניסה וההתפרצות לבתי מגורים וגניבה בפרט.",7.37132e-06,5.2999544e-06,9.446114e-06,7.1349445e-05,4.938336e-06,0.00055555056,9.45464e-06,0.0016747485,1.810632e-05,0.99570787,0.0002969217,0.00014039548,0.00036636423,8.180423e-06
בביצוע עבירת החזקת הסמים לצריכה עצמית פגע הנאשם בערך חברתי של הגנה על שלום הציבור מפני פגיעתם הקשה של סמים מסוכנים.,6.2951294e-06,5.253882e-06,9.239546e-06,5.6439618e-05,4.4149942e-06,0.8828592,1.1847331e-05,0.011390797,1.8258406e-05,0.00012990789,0.00040645606,0.000236193,0.00079993537,3.835794e-06
"אשר למידת הפגיעה בערך המוגן, המדובר בפגיעה לא מבוטלת, שכן על אף שהמדובר בסם מסוג חשיש, אשר אינו נמנה עם הסמים הקשים יותר מבין יתר הסמים המסוכנים, הרי שהפגיעה בערך המוגן נלמדת מכמות הסם ומהחזקת כלי מאולתר לשימוש בו.",9.892143e-06,5.28981e-06,0.99999607,0.00040535466,5.2810287e-06,0.00012334246,0.00012337834,0.6109882,0.001387588,5.2762094e-05,0.00067355443,0.0013560035,0.0006220971,3.9161205e-06
"מדיניות הענישה הנהוגה בפסיקה בעבירת החזקת סמים לצריכה עצמית, מתחשבת בצורך במאבק בנגע הסמים בחברתנו, רעה חולה שפשה בחברתנו ומחובתו של בית המשפט לתרום למיגור נגע זה.",7.663562e-06,6.060802e-06,9.415302e-06,5.4859393e-05,4.6212904e-06,0.00020425688,1.2943526e-05,0.0001728222,1.7568113e-05,2.1327554e-05,0.0006172633,0.00034969868,0.0024192939,3.8189487e-06
"כך למשל נגזרו עונשים החל משל""ץ ועד ל-8 חודשי מאסר בפועל.",0.99999,5.271539e-06,9.467895e-06,4.5776826e-05,4.7500757e-06,6.6607267e-06,1.5435724e-05,2.2077318e-05,1.9367766e-05,1.7882056e-05,0.00037668602,5.9855327e-05,0.00017909882,2.7698154e-06
"עבירות הנשק הוגדרו בפסיקה כעבירות חמורות ביותר, ובתי המשפט ביטאו לא אחת את העמדה לפיה ראוי להטיל ענישה מחמירה ומרתיעה בעבירות נשק.",7.848828e-06,5.2203095e-06,9.309349e-06,6.280644e-05,4.249237e-06,1.9250507e-05,1.2774457e-05,5.2724175e-05,1.8108307e-05,2.189196e-05,0.00036645535,0.00010448348,0.00026907068,3.5052979e-06
מדיניות הענישה הנהוגה בעבירות תעבורה דורשת ענישה מרתיעה למיגור התופעה הרווחת של נהיגה בידי בלתי מורשה.,8.149783e-06,5.3357176e-06,9.354192e-06,4.813334e-05,4.494907e-06,1.4467907e-05,1.3362265e-05,0.0002280244,1.9037594e-05,1.8515057e-05,0.00020647819,0.00012527131,0.0003197793,3.4370994e-06
"עם זאת, מעטים המקרים בהם נהיגה ללא רישיון נהיגה תקף וללא רישיון רכב תקף מובילה למאסר בפועל ולרוב מוטלים עונשי מאסר על תנאי ופסילת רישיון נהיגה לתקופה שאורכה נקבעת בהתאם לנסיבות המקרה.",1.9320798e-05,5.0694352e-06,9.373963e-06,5.3908585e-05,5.246632e-06,1.8335373e-05,1.3682138e-05,0.00031134012,2.0349982e-05,2.905943e-05,0.000298227,0.00010524585,0.0004389943,3.4942502e-06
"מתחם העונש ההולם לאירוע השני, עבירות התעבורה נע על פני ספקטרום שבקצהו החד פסילת רישיון בפועל ועל תנאי ובקצהו האחר עונש מאסר בפועל למשך 10 חודשים, מאסר מותנה ופסילה.",0.999985,5.094677e-06,9.482117e-06,5.029558e-05,4.1592366e-06,8.688144e-06,1.00836105e-05,1.820487e-05,1.7000315e-05,1.6675798e-05,0.0004899089,7.236142e-05,0.00015353312,3.2247453e-06
"בנסיבות המיוחדות של מקרה זה, נכון להחיל בעניינו של הנאשם העומד כאינדיבידואל לדין, את רוח הוראת סעיף 40ד(א) לחוק העונשין המותירה בידי בית משפט הבא לגזור את עונשו של נאשם שיקול דעת אם לחרוג ממתחם הענישה, ככל שהוא מוצא כי הנאשם השתקם או כי יש סיכוי של ממש שישתקם.",1.3677676e-05,5.127402e-06,9.320346e-06,6.710638e-05,5.8479714e-06,3.0930893e-05,1.1991817e-05,3.1750125e-05,1.8805937e-05,2.0449783e-05,0.0005719499,0.00045277225,0.013976684,5.254579e-06
להלן העבירות בהן הורשע הנאשם ועיקרי כתבי האישום:,1.0533038e-05,5.362443e-06,9.334178e-06,3.444637e-05,5.646695e-06,4.989471e-06,4.968739e-06,2.5303434e-05,1.9574883e-05,1.6882439e-05,0.00029501395,6.399333e-05,0.00016384904,0.9999529
"1 	ביום 11.3.2009, הודה הנאשם והורשע במסגרת הסדר דיוני בכתב אישום מתוקן בתיק פ 1108/09, הכולל שלושה אישומים שונים.",1.1118946e-05,5.0951917e-06,9.313709e-06,4.0543433e-05,4.531246e-06,7.3086508e-06,1.0013368e-05,3.0003901e-05,1.8387713e-05,1.467329e-05,0.00035085093,6.4295564e-05,0.00021125656,0.99999785
"הנאשם הורשע בעבירות הבאות: התפרצות למקום מגורים/תפילה לבצע גניבה לפי סעיף 406(ב) לחוק העונשין, תשל""ז-1977 (להלן: ""חוק העונשין"") (2 עבירות); תקיפה הגורמת חבלה ממש לפי סעיף 380 לחוק העונשין; גניבה לפי סעיף 384 לחוק העונשין (2 עבירות); החזקת נכס חשוד כגנוב לפי סעיף 413 לחוק העונשין (2 עבירות); החזקת נשק שלא כדין לפי סעיף 144(א) סיפא לחוק העונשין; החזקת סמים מסוכנים לצריכה עצמית לפי סעיף 7(א)+(ג) סיפא לפקודת הסמים המסוכנים (נוסח חדש) תשל""ג-1973 (להלן: ""פקודת הסמים"") והחזקת כלי המשמש לצריכת סם מסוכן לפי סעיף 10 סיפא לפקודת הסמים.",1.0919393e-05,4.9815976e-06,9.358733e-06,9.874804e-05,7.995721e-06,0.0137512935,2.3826766e-05,0.98812777,1.8808843e-05,0.9957432,0.00022995005,0.00016930852,0.00047206,0.9999937
"על פי עובדות כתב האישום המתוקן, ביום 28.2.2009 בסמוך לשעה 1:45, התפרץ הנאשם למספר חדרים באכסניה באילת וגנב מכשיר טלפון סלולרי.",7.1724585e-06,5.09768e-06,9.374982e-06,7.509946e-05,0.99997985,8.5465e-05,0.011951033,0.9998615,1.9367157e-05,0.99945205,0.00087785884,0.00010532546,0.0002868382,0.999866
"הנאשם  נתגלה על ידי דייר במקום, אשר ניסה לתפוס אותו.",8.072638e-06,5.3504896e-06,9.984466e-06,3.5317866e-05,0.9999535,0.0062859543,0.0010205586,0.998978,2.2795193e-05,0.99600863,0.15760116,8.032173e-05,0.0008184817,3.0771062e-06
הנאשם תקף את אותו דייר בעזרת גז מדמיע וגרם לו לחבלות ולמכאוב.,8.71032e-06,5.234907e-06,0.9999962,4.6943744e-05,0.9999366,0.997663,0.5313883,0.99926466,0.00058165967,0.9999883,0.0003544718,5.293163e-05,0.0007392308,3.3469744e-06
"בנוסף לכך, החזיק הנאשם בחדרו כלי מאולתר ""באנג"", המשמש לצריכה עצמית של סם מסוכן וכן ב- נטו חשיש, 3 מחסניות של רובהM16  ובכל אחת מהן 28 כדורים בכל מחסנית ורכוש כגנוב ובכללו: מכשירי פלאפון, בשמים, ארנקים, משקפיים, סכינים, תיקים, ומכשירים חשמליים.",1.0727135e-05,5.074616e-06,0.9999962,0.9999865,0.9999703,0.12954123,0.99996126,0.99994946,0.99999607,0.00044401726,0.00037963924,0.0002246508,0.00038982625,5.9336935e-06
"2	ביום 17.11.2010 הורשע הנאשם על סמך הודאתו בעבירות המפורטות בכתב האישום בתיק פ""ל 1093/10 מבית המשפט לתעבורה בתל אביב-יפו.",2.4281013e-05,5.029108e-06,9.285443e-06,4.5071407e-05,5.469563e-06,6.7953233e-06,8.013699e-06,2.0064128e-05,1.912848e-05,1.4399303e-05,0.00031442332,5.55629e-05,0.00013942068,0.99999785
"הנאשם הורשע בעבירות הבאות: נהיגה ללא רישיון רכב לפי סעיף 2 לפקודת התעבורה [נוסח חדש], התשכ""א-1961 (להלן: ""פקודת התעבורה""); נהיגה ללא רישיון נהיגה תקף לפי סעיפים 10 ו- 38(1) לפקודת התעבורה, ושימוש ברכב ללא פוליסת ביטוח בת תוקף לפי סעיף 2 לפקודת רכב מנועי [נוסח חדש], תש""ל-1970.",1.4155085e-05,5.0306476e-06,9.320542e-06,6.893818e-05,7.25331e-06,1.6297652e-05,1.6069638e-05,0.18824156,1.7484774e-05,4.363539e-05,0.00024223054,0.00013807307,0.0003849255,0.99999344
"לפי כתב האישום המתוקן בתיק 50752-11-10, ביום 21.10.2009 בסמוך לשעה 17:00 נכנס הנאשם לחנות ""פיצוציה"" ברמת גן, כאשר בכל אחת מידיו אחז בסכין, בעט בשולחנות ובמדפים עליהם הונחה סחורה ופיזר את תכולתה על הרצפה.",9.447294e-06,5.1668185e-06,0.99999523,0.0025809517,0.9999864,0.002263497,0.99133927,0.9999361,0.9999902,0.9999752,0.027112246,0.00030946895,0.0003198192,0.9250328
"בנוסף, ביום 27.12.2009 בסמוך לשעה 23:00 איים הנאשם על בעל הפיצוציה, בכך שאמר לו ""אני אפגע בך"", כשבידו חפץ כלשהוא.",8.5490765e-06,5.241591e-06,9.447691e-06,0.000116262076,0.9999796,0.97805834,0.31887192,0.9999424,2.0053627e-05,0.9999622,0.0012764836,0.0002195758,0.00072243455,3.0722504e-06
"ב""כ המאשימה, עו""ד אלפסי, טען למתחם ענישה הולם לכל העבירות בהן הורשע הנאשם, בנסיבות ביצוען, שבין 18 לבין 36 חודשי מאסר בפועל.",0.9999691,5.2411615e-06,9.4842335e-06,4.1897158e-05,4.457266e-06,7.672572e-06,8.288841e-06,1.3692712e-05,1.7505095e-05,1.46569e-05,0.00044948317,7.424844e-05,0.00021090536,0.9994708
"ב""כ המאשימה עתר להטיל על הנאשם עונש מאסר בפועל בתוך המתחם, קנס כספי ופיצוי למתלוננים, פסילה בפועל, פסילה על תנאי ומאסרים מותנים.",0.99998224,5.096052e-06,9.412582e-06,3.464195e-05,5.2007017e-06,5.7397974e-06,7.421833e-06,1.4012394e-05,1.821371e-05,1.1202006e-05,0.00036937493,5.4010776e-05,0.00026602324,4.282156e-06
"כן עתר ב""כ המאשימה להפעיל את המאסרים המותנים הכומדים ותלויים כנגד הנאשם.",8.277514e-06,5.3055924e-06,9.425696e-06,3.596442e-05,4.9967234e-06,6.5777053e-06,1.10976225e-05,1.665477e-05,1.8855431e-05,1.32824025e-05,0.00044871448,4.809682e-05,0.00018564265,3.190144e-06
"התובע עמד על חומרת העבירות בהן הורשע הנאשם, על עברו הפלילי העשיר חרף גילו הצעיר ועל כך כי לא נרתע מענישה צופה פני עתיד.",9.652882e-06,0.99997866,9.3637145e-06,3.4954883e-05,4.1901553e-06,1.2591939e-05,9.3902745e-06,2.1865819e-05,1.7637458e-05,1.6715987e-05,0.00067343825,0.27963725,0.99971086,0.9999974
"ב""כ המאשימה התייחס לכל אחת מהעבירות בהן הורשע הנאשם, טען כי באירוע באכסניה באילת התממש החשש ממפגש אלים הקיים בעבירות רכוש, כאשר הנאשם פגש פנים מול פנים את דייר החדר אליו פרץ וריסס אותו בגז מדמיע.",8.000068e-06,1.9811703e-05,0.9999962,0.00041785795,0.99996233,0.9990119,0.14459814,0.9992607,0.9968669,0.9999893,0.29228097,0.00080790726,0.0021588493,0.9999932
נטען כי עבירות הסמים בהן הורשע הנאשם אינן מהחמורות היות ומדובר בהחזקה לצריכה עצמית.,7.618862e-06,5.278094e-06,9.365751e-06,4.291281e-05,4.5558013e-06,0.0001281512,1.0791943e-05,0.00016269869,1.8174447e-05,2.1162634e-05,0.00024553447,0.00010831013,0.0003268151,0.9999682
"באשר לעבירות הרכוש שבוצעו בפיצוציות ברמת גן, נטען כי מדובר במעשים חמורים בליווי איומים.",7.838206e-06,5.328959e-06,9.39866e-06,4.4325727e-05,4.6582727e-06,0.009655928,9.8551e-06,0.5171887,1.8932044e-05,0.7980369,0.0003341693,9.717154e-05,0.00033773642,3.6797678e-06
"עוד עמד ב""כ המאשימה על חומרת עבירות התעבורה בהן הורשע הנאשם.",7.943634e-06,5.277953e-06,9.4860425e-06,3.6062436e-05,4.878225e-06,6.4268356e-06,9.562448e-06,1.6827484e-05,1.896826e-05,1.4599676e-05,0.00036333746,5.4709242e-05,0.0008180111,0.999992
"ב""כ המאשימה התייחס לנסיבות שאינן קשורות בביצוע העבירות, נתן דעתו להליך השיקומי שעבר הנאשם, אשר כתוצאה ממנו הפך הנאשם מעבריין שקוע בסמים למי שנגמל מצריכתם, השתקם, מנהל חיי שיתוף עם בת זוגו והשתלב בחיים נורמטיביים.",7.4472723e-06,0.99997866,9.334668e-06,5.2377392e-05,5.7890643e-06,4.5198773e-05,1.9939647e-05,0.0019236221,1.7724751e-05,2.4586137e-05,0.053361777,0.042386357,0.9967078,6.3821267e-06
"לצד זאת ציין ב""כ המאשימה כי לאורך ההליך, הוגשו תסקירים שליליים רבים.",7.295642e-06,5.2599585e-06,9.581801e-06,3.1117877e-05,4.1097373e-06,6.0356533e-06,9.747552e-06,1.3627108e-05,1.8631943e-05,1.37939705e-05,0.0004370481,7.781773e-05,0.00027400916,3.0548638e-06
"ב""כ הנאשם, עו""ד לביא, לא הקל ראש בחומרת מעשיו של הנאשם, אך טען כי הנאשם עבר הליך שיקומי המצדיק אימוץ המלצות שירות המבחן כאמור בתסקירים מיום 6.3.2013 ו-11.3.2013 ל העמדת הנאשם בצו מבחן למשך שנה והארכת המאסרים המותנים נגדו.",1.2273627e-05,0.9999788,9.330858e-06,4.9515867e-05,4.7085555e-06,8.991537e-06,1.504026e-05,2.0177822e-05,1.7263927e-05,1.5902886e-05,0.0024787239,0.0007657457,0.06360913,8.095736e-06
"נטען כי הנאשם הודה במספר כתבי אישום שתוקנו לקולא, ""ניקה שולחן"" ועבר הליך שיקומי יוצא דופן שיש בכוחו לגרום לסטייה ממתחם העונש ההולם.",6.9925723e-06,0.99997866,9.311692e-06,3.7133123e-05,3.914261e-06,8.762626e-06,8.723621e-06,1.4245236e-05,1.7667711e-05,1.3906799e-05,0.0012914853,0.00047843362,0.42629945,0.999998
"הסנגור טען כי הנאשם שיתף פעולה עם שירות המבחן, חזר למוטב והשתקם.",6.1988103e-06,0.99997866,9.495292e-06,3.688818e-05,4.247325e-06,1.1893188e-05,1.3134259e-05,2.282865e-05,1.9012286e-05,1.454137e-05,0.86579025,0.00014874172,0.9980392,3.5094088e-06
הנאשם מסר כי עבר תהליך מורכב בקהילה טיפולית במשך 18 חודשים בזכותו למד להתמודד עם קשייו.,5.5597025e-06,0.9999788,9.4301195e-06,4.0854156e-05,4.4774597e-06,9.211568e-06,1.6858292e-05,4.7239508e-05,2.004246e-05,1.475213e-05,0.0010985751,0.00025565716,0.85552454,3.4185834e-06
"הנאשם סיפר כי הוא מתגורר עם בת זוגו, נולד להם ילד והוא עובד כאופה בקונדיטוריה.",6.738662e-06,0.99997866,9.485346e-06,3.797679e-05,3.733616e-05,8.62917e-05,0.0010828612,0.011431378,2.0141273e-05,3.8716113e-05,0.0020134507,9.894022e-05,0.04390132,3.8415706e-06
"הנאשם הוסיף כי הוא נוטל חלק פעיל בקרב נפגעי סמים בקהילה ""מלכישוע"" ובאישפוזית ""תמרה"" ומשתתף בקבוצות נרקומנים אנונימיים ומקפיד  לשמור על אורח חייו החדש.",6.127849e-06,0.99997866,9.262166e-06,6.422858e-05,5.74109e-06,1.3466783e-05,0.00013059545,0.027682131,1.8794946e-05,2.4445511e-05,0.0005911362,0.0002887319,0.1389936,3.8806306e-06
"בפתח הדיון, אציין כי שתיים מהכרעת הדין ניתנו לפני כניסתו לתוקף של תיקון 113 לחוק העונשין ושתיים לאחריו.",8.456999e-06,5.253932e-06,9.422551e-06,4.4612145e-05,4.0758155e-06,8.362922e-06,1.0335677e-05,2.2066666e-05,1.8408206e-05,1.9713005e-05,0.0005079398,7.452915e-05,0.00028345038,2.967239e-06
"בנסיבות אלה, מצאתי לפרט את שיקולי הענישה ביחס לכלל אירועי כתבי האישום בהתאם לסעיפי תיקון 113.",6.6953726e-06,5.237034e-06,9.346692e-06,3.496182e-05,4.5844968e-06,8.243497e-06,6.938897e-06,1.5712878e-05,1.8352168e-05,1.5269998e-05,0.00022246619,8.266662e-05,0.00019109048,3.486847e-06
"תיקון 113 לחוק העונשין שעניינו ""הבניית שיקול הדעת השיפוטי בענישה"" התווה את עקרון ההלימה כעיקרון מנחה בענישה לפיו נדרש יחס הולם בין חומרת מעשה העבירה בנסיבותיו ומידת אשמתו של הנאשם לבין סוג ומידת העונש המוטל עליו (ס' 40ב לחוק העונשין).",6.5575623e-06,5.024635e-06,9.269208e-06,5.4726464e-05,4.2870065e-06,2.3190529e-05,9.942194e-06,4.0259056e-05,1.7482924e-05,1.830354e-05,0.0005377585,0.06682243,0.04713562,2.0718557e-05
מלאכת גזירת הדין מורכבת ממספר שלבים עיקריים:,1.033622e-05,5.4628335e-06,9.515271e-06,5.189255e-05,4.8023207e-06,7.0057354e-06,1.6634325e-05,7.776996e-05,2.7489355e-05,2.8464034e-05,0.0005989102,7.8272154e-05,0.00039237866,2.5681036e-06
"תחילה, אקבע את מתחם העונש ההולם למעשה העבירה שביצע הנאשם, על בסיס שיקולים נורמטיביים ואובייקטיבים, בהתחשב בערך החברתי שנפגע מביצוע העבירה, במידת הפגיעה בערך זה, במדיניות הענישה הנהוגה ובנסיבות הקשורות בביצוע העבירה כמפורט בסעיף 40ט לחוק העונשין (סעיף 40ג לחוק העונשין);",8.853175e-06,5.20691e-06,9.406722e-06,5.2364456e-05,4.8879106e-06,0.00016175682,7.025184e-06,2.883214e-05,1.6759961e-05,2.0020856e-05,0.00036234624,0.0008988463,0.0021552264,3.5046962e-06
"לאחר מכן, אקבע את העונש המתאים לנאשם, בהתחשב בצורך בהרתעת הנאשם (סעיף40ו לחוק העונשין) והרבים (סעיף40ז לחוק העונשין) ובנסיבותיו האישיות של הנאשם שאינן קשורות בביצוע העבירה (סעיף 40יא לחוק העונשין), כמו גם בנסיבות אחרות ככל שתמצאנה רלוונטיות (סעיף 40יב לחוק העונשין).",1.07530595e-05,5.1493407e-06,9.442845e-06,6.319309e-05,5.1777e-06,2.4368026e-05,1.0526863e-05,2.4821418e-05,1.7560173e-05,1.8967374e-05,0.0003600641,0.0002854665,0.011354646,4.65698e-06
"בכלל זה, אבחן האם ראוי לחרוג מן המתחם לקולא בשל שיקולי שיקום (סעיף 40ד לחוק העונשין) או לחומרא בשל שיקולי הגנה על שלום הציבור (סעיף 40ה לחוק העונשין).",9.153666e-06,5.1131046e-06,9.371237e-06,5.0879687e-05,4.0561986e-06,3.366196e-05,8.837283e-06,2.366388e-05,1.7029262e-05,1.5805364e-05,0.00021404219,9.1728114e-05,0.00057648093,3.2833589e-06
הנאשם הורשע במספר אירועים הכוללים מספר עבירות כל אחד.,8.955371e-06,5.358364e-06,9.564063e-06,4.1553485e-05,5.8340065e-06,8.75454e-06,1.2987172e-05,5.6633326e-05,2.1816453e-05,2.000948e-05,0.00035367568,5.1570507e-05,0.00020238961,0.9961992
"אי לכך, אקבע מתחם עונש הולם כאמור בסעיף 40ג(א) לכל אירוע בנפרד, ולאחר מכן אגזור עונש כולל לכל האירועים.",1.4302844e-05,5.197181e-06,9.3567705e-06,4.6343925e-05,4.5471456e-06,9.2595155e-06,9.10492e-06,2.1323487e-05,1.8500124e-05,1.9230249e-05,0.00028495365,7.44268e-05,0.00025450243,3.1662298e-06
"בכל אחד מכתבי האישום, עבירות שבוצעו בשיטת פעולה דומה ביחידת זמן וביחידת מקום, על כן סבורני כי יש להתייחס לכל אחד מכתבי האישום כאירוע נפרד לצורך קביעת מתחם הענישה ההולמת כאמור בסעיף 40יג(א) לחוק העונשין.",1.10865885e-05,5.0694257e-06,9.295739e-06,5.457387e-05,4.401407e-06,1.3199717e-05,9.0816875e-06,0.00011820526,1.7418353e-05,0.000109343826,0.00056944933,0.00016844865,0.00034344962,3.5935052e-06
"בשל האירוע הראשון הורשע הנאשם בעבירות של התפרצות למקום מגורים, תקיפה הגורמת חבלה של ממש, גניבה, החזקת נכס החשוד כגנוב, החזקת נשק שלא כדין, החזקת סמים שלא לצריכה עצמית והחזקת כלי המשמש לצריכת סם מסוכן.",7.2855532e-06,5.117983e-06,0.99999535,7.330354e-05,1.8774903e-05,0.999065,1.7093338e-05,0.9997056,1.8968984e-05,0.99984527,0.0001574636,0.00012124913,0.00035777656,0.9999968
עבירות הרכוש,1.6607793e-05,5.971313e-06,1.01993e-05,5.613971e-05,5.993638e-06,5.4544416e-06,7.41671e-06,0.0005167279,2.6999565e-05,4.146015e-05,0.0007806022,6.2522755e-05,0.00035186048,2.400842e-06
