,verdict,text,part
26,SH-09-1108-48,מדיניות הענישה הנהוגה בעבירות תעבורה דורשת ענישה מרתיעה למיגור התופעה הרווחת של נהיגה בידי בלתי מורשה.,"יבגני וורנין
ע""י ב""כ עוה""ד אייל לביא מטעם הסנגוריה הציבורית"
27,SH-09-1108-48,"עם זאת, מעטים המקרים בהם נהיגה ללא רישיון נהיגה תקף וללא רישיון רכב תקף מובילה למאסר בפועל ולרוב מוטלים עונשי מאסר על תנאי ופסילת רישיון נהיגה לתקופה שאורכה נקבעת בהתאם לנסיבות המקרה.","יבגני וורנין
ע""י ב""כ עוה""ד אייל לביא מטעם הסנגוריה הציבורית"
28,SH-09-1108-48,"מתחם העונש ההולם לאירוע השני, עבירות התעבורה נע על פני ספקטרום שבקצהו החד פסילת רישיון בפועל ועל תנאי ובקצהו האחר עונש מאסר בפועל למשך 10 חודשים, מאסר מותנה ופסילה.","יבגני וורנין
ע""י ב""כ עוה""ד אייל לביא מטעם הסנגוריה הציבורית"
29,SH-09-1108-48,"בנסיבות המיוחדות של מקרה זה, נכון להחיל בעניינו של הנאשם העומד כאינדיבידואל לדין, את רוח הוראת סעיף 40ד(א) לחוק העונשין המותירה בידי בית משפט הבא לגזור את עונשו של נאשם שיקול דעת אם לחרוג ממתחם הענישה, ככל שהוא מוצא כי הנאשם השתקם או כי יש סיכוי של ממש שישתקם.","יבגני וורנין
ע""י ב""כ עוה""ד אייל לביא מטעם הסנגוריה הציבורית"
31,SH-09-1108-48,להלן העבירות בהן הורשע הנאשם ועיקרי כתבי האישום:,האישומים וההרשעות
32,SH-09-1108-48,"1 	ביום 11.3.2009, הודה הנאשם והורשע במסגרת הסדר דיוני בכתב אישום מתוקן בתיק פ 1108/09, הכולל שלושה אישומים שונים.",האישומים וההרשעות
33,SH-09-1108-48,"הנאשם הורשע בעבירות הבאות: התפרצות למקום מגורים/תפילה לבצע גניבה לפי סעיף 406(ב) לחוק העונשין, תשל""ז-1977 (להלן: ""חוק העונשין"") (2 עבירות); תקיפה הגורמת חבלה ממש לפי סעיף 380 לחוק העונשין; גניבה לפי סעיף 384 לחוק העונשין (2 עבירות); החזקת נכס חשוד כגנוב לפי סעיף 413 לחוק העונשין (2 עבירות); החזקת נשק שלא כדין לפי סעיף 144(א) סיפא לחוק העונשין; החזקת סמים מסוכנים לצריכה עצמית לפי סעיף 7(א)+(ג) סיפא לפקודת הסמים המסוכנים (נוסח חדש) תשל""ג-1973 (להלן: ""פקודת הסמים"") והחזקת כלי המשמש לצריכת סם מסוכן לפי סעיף 10 סיפא לפקודת הסמים.",האישומים וההרשעות
34,SH-09-1108-48,"על פי עובדות כתב האישום המתוקן, ביום 28.2.2009 בסמוך לשעה 1:45, התפרץ הנאשם למספר חדרים באכסניה באילת וגנב מכשיר טלפון סלולרי.",האישומים וההרשעות
35,SH-09-1108-48,"הנאשם  נתגלה על ידי דייר במקום, אשר ניסה לתפוס אותו.",האישומים וההרשעות
36,SH-09-1108-48,הנאשם תקף את אותו דייר בעזרת גז מדמיע וגרם לו לחבלות ולמכאוב.,האישומים וההרשעות
37,SH-09-1108-48,"בנוסף לכך, החזיק הנאשם בחדרו כלי מאולתר ""באנג"", המשמש לצריכה עצמית של סם מסוכן וכן ב- נטו חשיש, 3 מחסניות של רובהM16  ובכל אחת מהן 28 כדורים בכל מחסנית ורכוש כגנוב ובכללו: מכשירי פלאפון, בשמים, ארנקים, משקפיים, סכינים, תיקים, ומכשירים חשמליים.",האישומים וההרשעות
38,SH-09-1108-48,"2	ביום 17.11.2010 הורשע הנאשם על סמך הודאתו בעבירות המפורטות בכתב האישום בתיק פ""ל 1093/10 מבית המשפט לתעבורה בתל אביב-יפו.",האישומים וההרשעות
39,SH-09-1108-48,"הנאשם הורשע בעבירות הבאות: נהיגה ללא רישיון רכב לפי סעיף 2 לפקודת התעבורה [נוסח חדש], התשכ""א-1961 (להלן: ""פקודת התעבורה""); נהיגה ללא רישיון נהיגה תקף לפי סעיפים 10 ו- 38(1) לפקודת התעבורה, ושימוש ברכב ללא פוליסת ביטוח בת תוקף לפי סעיף 2 לפקודת רכב מנועי [נוסח חדש], תש""ל-1970.",האישומים וההרשעות
40,SH-09-1108-48,"לפי כתב האישום המתוקן בתיק 50752-11-10, ביום 21.10.2009 בסמוך לשעה 17:00 נכנס הנאשם לחנות ""פיצוציה"" ברמת גן, כאשר בכל אחת מידיו אחז בסכין, בעט בשולחנות ובמדפים עליהם הונחה סחורה ופיזר את תכולתה על הרצפה.",האישומים וההרשעות
41,SH-09-1108-48,"בנוסף, ביום 27.12.2009 בסמוך לשעה 23:00 איים הנאשם על בעל הפיצוציה, בכך שאמר לו ""אני אפגע בך"", כשבידו חפץ כלשהוא.",האישומים וההרשעות
42,SH-09-1108-48,"ב""כ המאשימה, עו""ד אלפסי, טען למתחם ענישה הולם לכל העבירות בהן הורשע הנאשם, בנסיבות ביצוען, שבין 18 לבין 36 חודשי מאסר בפועל.",טיעוני הצדדים לעונש
43,SH-09-1108-48,"ב""כ המאשימה עתר להטיל על הנאשם עונש מאסר בפועל בתוך המתחם, קנס כספי ופיצוי למתלוננים, פסילה בפועל, פסילה על תנאי ומאסרים מותנים.",טיעוני הצדדים לעונש
44,SH-09-1108-48,"כן עתר ב""כ המאשימה להפעיל את המאסרים המותנים הכומדים ותלויים כנגד הנאשם.",טיעוני הצדדים לעונש
45,SH-09-1108-48,"התובע עמד על חומרת העבירות בהן הורשע הנאשם, על עברו הפלילי העשיר חרף גילו הצעיר ועל כך כי לא נרתע מענישה צופה פני עתיד.",טיעוני הצדדים לעונש
46,SH-09-1108-48,"ב""כ המאשימה התייחס לכל אחת מהעבירות בהן הורשע הנאשם, טען כי באירוע באכסניה באילת התממש החשש ממפגש אלים הקיים בעבירות רכוש, כאשר הנאשם פגש פנים מול פנים את דייר החדר אליו פרץ וריסס אותו בגז מדמיע.",טיעוני הצדדים לעונש
47,SH-09-1108-48,נטען כי עבירות הסמים בהן הורשע הנאשם אינן מהחמורות היות ומדובר בהחזקה לצריכה עצמית.,טיעוני הצדדים לעונש
48,SH-09-1108-48,"באשר לעבירות הרכוש שבוצעו בפיצוציות ברמת גן, נטען כי מדובר במעשים חמורים בליווי איומים.",טיעוני הצדדים לעונש
49,SH-09-1108-48,"עוד עמד ב""כ המאשימה על חומרת עבירות התעבורה בהן הורשע הנאשם.",טיעוני הצדדים לעונש
50,SH-09-1108-48,"ב""כ המאשימה התייחס לנסיבות שאינן קשורות בביצוע העבירות, נתן דעתו להליך השיקומי שעבר הנאשם, אשר כתוצאה ממנו הפך הנאשם מעבריין שקוע בסמים למי שנגמל מצריכתם, השתקם, מנהל חיי שיתוף עם בת זוגו והשתלב בחיים נורמטיביים.",טיעוני הצדדים לעונש
51,SH-09-1108-48,"לצד זאת ציין ב""כ המאשימה כי לאורך ההליך, הוגשו תסקירים שליליים רבים.",טיעוני הצדדים לעונש
52,SH-09-1108-48,"ב""כ הנאשם, עו""ד לביא, לא הקל ראש בחומרת מעשיו של הנאשם, אך טען כי הנאשם עבר הליך שיקומי המצדיק אימוץ המלצות שירות המבחן כאמור בתסקירים מיום 6.3.2013 ו-11.3.2013 ל העמדת הנאשם בצו מבחן למשך שנה והארכת המאסרים המותנים נגדו.",טיעוני הצדדים לעונש
53,SH-09-1108-48,"נטען כי הנאשם הודה במספר כתבי אישום שתוקנו לקולא, ""ניקה שולחן"" ועבר הליך שיקומי יוצא דופן שיש בכוחו לגרום לסטייה ממתחם העונש ההולם.",טיעוני הצדדים לעונש
54,SH-09-1108-48,"הסנגור טען כי הנאשם שיתף פעולה עם שירות המבחן, חזר למוטב והשתקם.",טיעוני הצדדים לעונש
55,SH-09-1108-48,הנאשם מסר כי עבר תהליך מורכב בקהילה טיפולית במשך 18 חודשים בזכותו למד להתמודד עם קשייו.,טיעוני הצדדים לעונש
56,SH-09-1108-48,"הנאשם סיפר כי הוא מתגורר עם בת זוגו, נולד להם ילד והוא עובד כאופה בקונדיטוריה.",טיעוני הצדדים לעונש
57,SH-09-1108-48,"הנאשם הוסיף כי הוא נוטל חלק פעיל בקרב נפגעי סמים בקהילה ""מלכישוע"" ובאישפוזית ""תמרה"" ומשתתף בקבוצות נרקומנים אנונימיים ומקפיד  לשמור על אורח חייו החדש.",טיעוני הצדדים לעונש
58,SH-09-1108-48,"בפתח הדיון, אציין כי שתיים מהכרעת הדין ניתנו לפני כניסתו לתוקף של תיקון 113 לחוק העונשין ושתיים לאחריו.",דיון ומסקנות
59,SH-09-1108-48,"בנסיבות אלה, מצאתי לפרט את שיקולי הענישה ביחס לכלל אירועי כתבי האישום בהתאם לסעיפי תיקון 113.",דיון ומסקנות
60,SH-09-1108-48,"תיקון 113 לחוק העונשין שעניינו ""הבניית שיקול הדעת השיפוטי בענישה"" התווה את עקרון ההלימה כעיקרון מנחה בענישה לפיו נדרש יחס הולם בין חומרת מעשה העבירה בנסיבותיו ומידת אשמתו של הנאשם לבין סוג ומידת העונש המוטל עליו (ס' 40ב לחוק העונשין).",דיון ומסקנות
61,SH-09-1108-48,מלאכת גזירת הדין מורכבת ממספר שלבים עיקריים:,דיון ומסקנות
62,SH-09-1108-48,"תחילה, אקבע את מתחם העונש ההולם למעשה העבירה שביצע הנאשם, על בסיס שיקולים נורמטיביים ואובייקטיבים, בהתחשב בערך החברתי שנפגע מביצוע העבירה, במידת הפגיעה בערך זה, במדיניות הענישה הנהוגה ובנסיבות הקשורות בביצוע העבירה כמפורט בסעיף 40ט לחוק העונשין (סעיף 40ג לחוק העונשין);",דיון ומסקנות
63,SH-09-1108-48,"לאחר מכן, אקבע את העונש המתאים לנאשם, בהתחשב בצורך בהרתעת הנאשם (סעיף40ו לחוק העונשין) והרבים (סעיף40ז לחוק העונשין) ובנסיבותיו האישיות של הנאשם שאינן קשורות בביצוע העבירה (סעיף 40יא לחוק העונשין), כמו גם בנסיבות אחרות ככל שתמצאנה רלוונטיות (סעיף 40יב לחוק העונשין).",דיון ומסקנות
64,SH-09-1108-48,"בכלל זה, אבחן האם ראוי לחרוג מן המתחם לקולא בשל שיקולי שיקום (סעיף 40ד לחוק העונשין) או לחומרא בשל שיקולי הגנה על שלום הציבור (סעיף 40ה לחוק העונשין).",דיון ומסקנות
65,SH-09-1108-48,הנאשם הורשע במספר אירועים הכוללים מספר עבירות כל אחד.,דיון ומסקנות
66,SH-09-1108-48,"אי לכך, אקבע מתחם עונש הולם כאמור בסעיף 40ג(א) לכל אירוע בנפרד, ולאחר מכן אגזור עונש כולל לכל האירועים.",דיון ומסקנות
67,SH-09-1108-48,"בכל אחד מכתבי האישום, עבירות שבוצעו בשיטת פעולה דומה ביחידת זמן וביחידת מקום, על כן סבורני כי יש להתייחס לכל אחד מכתבי האישום כאירוע נפרד לצורך קביעת מתחם הענישה ההולמת כאמור בסעיף 40יג(א) לחוק העונשין.",דיון ומסקנות
68,SH-09-1108-48,"בשל האירוע הראשון הורשע הנאשם בעבירות של התפרצות למקום מגורים, תקיפה הגורמת חבלה של ממש, גניבה, החזקת נכס החשוד כגנוב, החזקת נשק שלא כדין, החזקת סמים שלא לצריכה עצמית והחזקת כלי המשמש לצריכת סם מסוכן.","אירוע ראשון: פ  1108/09 ""אירוע האכסניה באילת"""
69,SH-09-1108-48,עבירות הרכוש,"אירוע ראשון: פ  1108/09 ""אירוע האכסניה באילת"""
71,SH-09-1108-48,"עבירת התפרצות למקום המשמש למגורי אדם (או לתפילה) בכוונה לבצע גניבה או פשע הינה עבירה שעונש המקסימאלי שנקבע לצידה הינו מאסר שבע שנים, וזאת ללא קשר לכך אם מתוך הבית בוצעה עבירה של גניבה או לאו, שהינה עבירה נפרדת אשר העונש לצידה לפי סעיף 384 לחוק העונשין, הוא עד 3 שנות מאסר.","אירוע ראשון: פ  1108/09 ""אירוע האכסניה באילת"""
72,SH-09-1108-48,"על כן, המחוקק הביע את דעתו על החומרה אשר בעבירה זו, בסיווגה כעבירת פשע על ידי קביעת ענישה מחמירה.","אירוע ראשון: פ  1108/09 ""אירוע האכסניה באילת"""
73,SH-09-1108-48,עבירת התפרצות לבית מגורים בכוונה לבצע גניבה או פשע טומנת בחובה חומרה ומסוכנות משמעותיות.,"אירוע ראשון: פ  1108/09 ""אירוע האכסניה באילת"""
74,SH-09-1108-48,"בביצוע עבירה זו יש פוטנציאל להסלמה עד כדי מפגש אלים בין הפורץ לבין דיירי המקום, כפי שארע במקרה דנא.","אירוע ראשון: פ  1108/09 ""אירוע האכסניה באילת"""
75,SH-09-1108-48,"יש לייחס משקל נרחב לתחושות האימה, אוזלת יד, הפגיעה בביטחון האישי והפגיעה בפרטיות אותן חש בעל הנכס המגלה אדם זר מחטט בחפציו האישיים בדירתו ונוטל לעצמו את אשר הוא חפץ בו.","אירוע ראשון: פ  1108/09 ""אירוע האכסניה באילת"""
76,SH-09-1108-48,"מעשיו של הנאשם אינם פוגעים רק בבעל הנכס אלא אף בחברה בכללותה, בדרך של העלויות הגבוהות הקשורות לנזקי ההתפרצויות, הן ביחס לעלויות ביטוח הנכס והן ביחס לעלויות הנדרשות לרשויות האכיפה.","אירוע ראשון: פ  1108/09 ""אירוע האכסניה באילת"""
77,SH-09-1108-48,"מידת הפגיעה של הנאשם בערכים המוגנים הנה גבוהה, שכן הוא נכנס לחדרם של אנשים באכסניה באילת, שם הוא עצמו התגורר, ולא נרתע מחתירה למגע אלים עם אחד מדיירי המקום, במהלכה פגע בו בעזרת תרסיסי גז.","אירוע ראשון: פ  1108/09 ""אירוע האכסניה באילת"""
78,SH-09-1108-48,"עם זאת, דומני כי פעילותו זו של הנאשם לא הניבה לו שלל יקר ערך.","אירוע ראשון: פ  1108/09 ""אירוע האכסניה באילת"""
79,SH-09-1108-48,"לצד זאת, יש לזכור שלעתים סכום או חפץ מסוים שיראה לכאורה כפעוט, יחשב כיקר ערך לאדם אחר.","אירוע ראשון: פ  1108/09 ""אירוע האכסניה באילת"""
80,SH-09-1108-48,"אני מוצא לציין, מבלי להקל ראש במעשה של התפרצות לחדרים באכסניה, שיש בו כשלעצמו גרימת עלויות למקום ופגיעה בשמו הטוב, הרי שחומרתו ונזקיו פחותים מאלו של התפרצות לדירת מגורים בכל הנוגע לקרבן העבירה.","אירוע ראשון: פ  1108/09 ""אירוע האכסניה באילת"""
81,SH-09-1108-48,"ביתו של אדם הוא מבצרו ומקדשו, שם מצויים מרבית מיטלטליו וכתליו מעניקים לו את תחושת הביטחון האישי והגנה על רכושו.","אירוע ראשון: פ  1108/09 ""אירוע האכסניה באילת"""
82,SH-09-1108-48,"לא כך הדבר בחדר באכסניה (או מלון), אשר מטבעם של דברים, מדובר במגורים ארעיים לרוב למשך מספר ימים ואין הוא מתיימר להקנות את אותן תחושות בטחון והגנה שיש לאדם בביתו.","אירוע ראשון: פ  1108/09 ""אירוע האכסניה באילת"""
83,SH-09-1108-48,עבירת התקיפה הגורמת חבלה של ממש,"אירוע ראשון: פ  1108/09 ""אירוע האכסניה באילת"""
84,SH-09-1108-48,הערך החברתי שנפגע: הנאשם ריסס גז מדמיע אל עבר פניו של דייר תמים שהתגורר בחדר האכסניה אליו פרץ הנאשם.,"אירוע ראשון: פ  1108/09 ""אירוע האכסניה באילת"""
85,SH-09-1108-48,"הערכים החברתיים המוגנים בהם פגע הנאשם הם סטנדרטים של התנהגות שנועדו להגן על תחושת הביטחון, שלמות הגוף, הרכוש והכבוד של כל פרט בציבור מפני תופעת האלימות, לרבות זו הכרוכה בשימוש בנשק חם או קר.","אירוע ראשון: פ  1108/09 ""אירוע האכסניה באילת"""
86,SH-09-1108-48,הנאשם עשה שימוש בתרסיס גז ובדרך זו פגע בערך החברתי של זכותו היסודית של אותו אדם לאוטונומיה על גופו.,"אירוע ראשון: פ  1108/09 ""אירוע האכסניה באילת"""
87,SH-09-1108-48,"בביצוע העבירה, פגע הנאשם בשלום גופו של האדם ובעניינינו מידת הפגיעה הייתה מוחשית.","אירוע ראשון: פ  1108/09 ""אירוע האכסניה באילת"""
88,SH-09-1108-48,מדיניות הענישה בעבירה מתחשבת בצורך לעקור את תופעות האלימות שנהיו לנפוצות מדי בחברה הישראלית.,"אירוע ראשון: פ  1108/09 ""אירוע האכסניה באילת"""
89,SH-09-1108-48,עיון במקרים דומים מלמדת על הטלת עונשים במנעד רחב.,"אירוע ראשון: פ  1108/09 ""אירוע האכסניה באילת"""
90,SH-09-1108-48,כך למשל:,"אירוע ראשון: פ  1108/09 ""אירוע האכסניה באילת"""
91,SH-09-1108-48,הנאשם הורשע לאחר שהחזיק בחדרו באכסניה סם מסוכן מסוג חשיש לצריכה עצמית במשקל  נטו ובכלי מאולתר המשמש לצריכה עצמית של הסם.,"אירוע ראשון: פ  1108/09 ""אירוע האכסניה באילת"""
93,SH-09-1108-48,לא אחת התייחסו בתי המשפט לנזקים הישירים והעקיפים הנגרמים במישרין ובעקיפין משימוש בסמים.,"אירוע ראשון: פ  1108/09 ""אירוע האכסניה באילת"""
94,SH-09-1108-48,החזקת סמים אף לצריכה עצמית פוגעת בבריאות הציבור וחושפת אותו לנזקים הנלווים משימוש בסמים ולעבירות נוספות המבוצעות לצורך מימון רכישת הסם.,"אירוע ראשון: פ  1108/09 ""אירוע האכסניה באילת"""
95,SH-09-1108-48,"הערכים החברתיים שנפגעו ומידת הפגיעה: הנאשם במעשי החזקת נשק ותחמושת שלא כדין פגע בשלום הציבור, בתחושת הביטחון, שלוות הנפש, בהגנה על רכושו, קניינו ופרטיותו.","אירוע ראשון: פ  1108/09 ""אירוע האכסניה באילת"""
96,SH-09-1108-48,"החזקת נשק ללא היתר, טומנת בחובה סכנה ממשית שכן כאשר נשק, שהינו חפץ מסוכן, מגיע לידיים לא אחראיות, הוא יכול לגרום נזק רציני לאדם ולרכוש עד כדי קיפוח חיי אדם וכן עלול להסלים אלימות ולהביא לפגיעה בציבור תמים.","אירוע ראשון: פ  1108/09 ""אירוע האכסניה באילת"""
97,SH-09-1108-48,"בבחינת הנסיבות הקשורות בביצוע העבירות, מצאתי להתייחס לחלקו של הנאשם בביצוע העבירה שהיה עקרי ואף בלעדי.","אירוע ראשון: פ  1108/09 ""אירוע האכסניה באילת"""
98,SH-09-1108-48,הנאשם יכל להבין את הפסול שבמעשיו בכל רגע נתון ולהימנע מהם נוכח שליטתו במהלכיו.,"אירוע ראשון: פ  1108/09 ""אירוע האכסניה באילת"""
99,SH-09-1108-48,דומה כי פעל הנאשם בתכנון מוקדם שכן הצטייד בגז מדמיע עת פרץ לחדרים באכסניה.,"אירוע ראשון: פ  1108/09 ""אירוע האכסניה באילת"""
100,SH-09-1108-48,הנזק שנגרם מביצוע העבירות הינו נזק ממוני בכך שגנב שלל רכוש מהמתלוננים ונזק פיזי לאותו דייר כלפיו ריסס את הגז המדמיע.,"אירוע ראשון: פ  1108/09 ""אירוע האכסניה באילת"""
101,SH-09-1108-48,אין צורך להכביר מילים על הפוטנציאל לנזק החמור עוד יותר אשר היה עשוי  להיגרם לאותו דייר ולאחרים במקום.,"אירוע ראשון: פ  1108/09 ""אירוע האכסניה באילת"""
102,SH-09-1108-48,"נלמד כי הסיבות שהביאו את הנאשם לביצוע העבירות נעוצות בצורך למימון סמים, אך לא נגרעה יכולתו של הנאשם להבין את מעשיו ואת הפסול הברור שבהם.","אירוע ראשון: פ  1108/09 ""אירוע האכסניה באילת"""
103,SH-09-1108-48,לא נודעה התגרות בנאשם שקדמה למעשה.,"אירוע ראשון: פ  1108/09 ""אירוע האכסניה באילת"""
104,SH-09-1108-48,לא נשמעו סיבות המשמשות לזכות הנאשם שגרמו לו לבצע את מעשיו.,"אירוע ראשון: פ  1108/09 ""אירוע האכסניה באילת"""
105,SH-09-1108-48,לא נשמעה טענה לעניין מצוקתו הנפשית של הנאשם ואין הוא נהנה מאחד הסייגים לאחריות פלילית.,"אירוע ראשון: פ  1108/09 ""אירוע האכסניה באילת"""
106,SH-09-1108-48,"בנוסף, מצאתי לקחת בחשבון במסגרת הנסיבות הקשורות בביצוע עבירות הסמים והחזקת הנשק שלא כדין.","אירוע ראשון: פ  1108/09 ""אירוע האכסניה באילת"""
107,SH-09-1108-48,"מכל המקובץ, בהתחשב בערכים החברתיים שנפגעו מביצוע העבירות, במידת הפגיעה בהם, במדיניות הענישה הנהוגה, בנסיבות הקשורות בביצוע העבירות והיחס ההולם בין חומרת מעשי העבירות בנסיבותיהם ומידת אשמו של הנאשם ובין סוג ומידת העונש שיש להטיל עליו, סבורני כי מתחם העונש ההולם לעבירות שבוצעו על ידי הנאשם במסגרת כתב האישום הראשון נע בין 14 לבין 30 חודשי מאסר, מאסרים מותנים וענישה כלכלית בדמות קנס ופיצוי.","אירוע ראשון: פ  1108/09 ""אירוע האכסניה באילת"""
108,SH-09-1108-48,"בכתב האישום בתיק פ""ל 1093/10 [פורסם בנבו] הורשע הנאשם בעבירת נהיגה ללא רישיון רכב, עבירה לפי סעיף 2 לפקודת התעבורה, נהיגה ללא רישיון נהיגה תקף, עבירה לפי סעיף 10 לפקודת התעבורה בקשר עם סעיף 38 (1) לפקודת התעבורה ושימוש ברכב ללא פוליסת ביטוח בתוקף עבירה לפי סעיף 2 לפקודת רכב מנועי.","אירוע שני: פ""ל 1093/10
"
109,SH-09-1108-48,בבחינת הערכים החברתיים שנפגעו מביצוע עבירות התעבורה עולה כי במעשיו פגע הנאשם בשלום הציבור ובטחונו.,"אירוע שני: פ""ל 1093/10
"
110,SH-09-1108-48,"מציאות חיינו מלמדת כי כבישי הארץ הפכו לזירת פשע מסוכנת, הנוכחים בה תדיר אי ציות לחוקי התנועה ונהיגה משולחת רסן.","אירוע שני: פ""ל 1093/10
"
