,case,text,reject,reject-predicted,PUNISHMENT-predicted,GENERAL_CIRCUM-predicted,CIRCUM_OFFENSE-predicted,CONFESSION-predicted,RESPO-predicted,REGRET-predicted,CIR_USE-predicted,CIR_TYPE_WEP-predicted,CIR_STATUS_WEP-predicted,CIR_PURPOSE-predicted,CIR_PLANNING-predicted,CIR_OBTAIN_WAY_WEP-predicted,CIR_MONEY_PAID_WEP-predicted,CIR_BUYER_ID_WEP-predicted,CIR_AMMU_AMOUNT_WEP-predicted,_HELD_WAY_WEP-predicted
29,,"מסמכי מל""ל בנוגע לבתו של הנאשם, על פיהן הוכרה בתו כנכה והוא זכאי לקצבאות שונות בעבורה – נ/2;",,0.9997435093144664,,,,,,,,,,,,,,,,
30,,"אישור על ניכוי מס בעסק שבבעלות הנאשם, בתחום שירותי סיכה ורחיצה – נ/3;",,0.9996300895124784,,,,,,,,,,,,,,,,
31,,"תעודת שחרור מצה""ל בנוגע לנאשם – נ/4.",,0.9997770931459706,,,,,,,,,,,,,,,,
32,,"על פי המפורט בה – השתחרר מצה""ל, לאחר שירות, מלא.",,0.0003721654883139843,0.14546925713555708,0.7560608042617859,0.09841019091449485,0.07442934484230783,,,,,,,,,,,,
33,,מפקדי הנאשם העריכו את התנהגותו כראויה לשבח;,,1.4732439774471656e-05,0.017345709618678744,0.6907618203529539,0.21876670623023853,0.27530931388312213,,,,,,,,,,,,
34,,"פסק דין המעניק לנאשם ולרעייתו אפוטרפסות על אחד מילדיו, שאינו מסוגל לנהל עניינו בעצמו – נ/5;",,0.007471934251553019,0.1142097585198123,0.7181798830791285,0.06475244977296683,0.12289024755924483,,,,,,,,,,,,
35,,"מכתבים מראש מועצת חורה – מר חאבס אלעטאונה, וכן קרוב משפחתו של הנאשם – ראש המשפחה המורחבת – מר סאלם ג'אעבר אבו אלקיעאן – נ/6.",,0.007680313072404882,0.0884641706842804,0.5121080939378041,0.8637244446335216,0.1224687380624097,,,0.7842024480448685,0.6464244478408194,0.044594307724567725,0.8033629782113423,0.08155677959180865,0.3638982989835932,0.20921737223590534,0.061331876744146745,0.3370400913990171,0.5703371459013573
36,,"על פי המפורט במכתבים – מפרט הנאשם בעצמו כראש פלג, המונה 300 נפשות, בתוך המשפחה; פעיל חברתי, לרבות בוועד ההורים ביישוב; משמש כמגשר ליישוב סכסוכים ונחשב אדם חיוני למועצה וליישוב;",,0.006725351735470934,0.03512059245155162,0.9764032233602323,0.4607817094500719,0.7320590757144751,0.2558204805511374,0.2822598133486742,,,,,,,,,,
37,,חוות דעת פרטית פסיכו-סוציאלית-קרימינולוגית – נ/7.,,0.005800212919145463,0.05784831197431244,0.8099732004209135,0.5339609589691029,0.020537307199230775,,,0.2706915366332391,0.30352920390944277,0.03010674656738326,0.14913833718697245,0.0414291327075847,0.03071236750272147,0.09105143388223276,0.008584777357224245,0.04955617863792831,0.036451325462130126
38,,"על פי המפורט בחוות הדעת, מנהל הנאשם חיים נורמטיביים; נשוי לבת דודה מדרגה ראשונה ומטופל ב-7 ילדים, חלקם בעלי צרכים מיוחדים; שירת בצה""ל לרבות כלוחם; מנהל עסקים משפחתיים בתחום סחר בכלי רכב.",,0.004000363866506676,0.021068219336776897,0.9729890362380514,0.3927092292768483,0.7316086220856297,0.5135176171665823,0.23906348546791006,,,,,,,,,,
39,,הנאשם הודה בעבירה המיוחסת לו בשיחה עם הקרימינולוגית הפרטית.,,0.0013241782491459635,0.014580365893291543,0.15764196157354593,0.3412502754664622,0.5519446690352121,0.6828069199284379,0.15015309823839698,,,,,,,,,,
40,,"טען בפניה, כי שגה באופן ניהול ההליך המשפטי, בכך שבחר שלא להודות בעבירה, זאת, מתוך חוסר נסיונו בהליכים משפטיים.",,0.0006854225441564492,0.009940885943295001,0.8261068585220243,0.061108964047850656,0.6582880520745356,0.903123173914016,0.1284987302084018,,,,,,,,,,
41,,גילה עמדות נורמטיביות.,,0.0008825158780306001,0.02041264451632509,0.9783555433408725,0.8161781951350133,0.05497259418913728,,,0.8350102500022867,0.3294150744116896,0.02035794574835342,0.8435865954525575,0.032798013466500305,0.16105024629986422,0.057784119500454006,0.019978959876255552,0.07951371716670418,0.15946211389346251
42,,"הקרימינולוגית הפרטית התרשמה, כי מדובר באדם שאין לו דפוסים עברייניים.",,0.0023326672220283715,0.00882676018235494,0.9877373090711565,0.686889623131305,0.14462425703016413,,,0.2968511916112412,0.24506059144348935,0.020711132701293086,0.6209954911964075,0.11238145150231349,0.6008971327390377,0.03317512621050929,0.015845683475389286,0.030185327012807524,0.040650101687112174
43,,"לנוכח נטילת אחריות על מעשיו – המליצה לשלבו בטיפול פסיכו-סוציאלי, בו ירכוש כלים להתנהגות נכונה בעת לחץ, שיאפשרו ביטוי רגשותיו ועיבוד קשיו הרגשיים.",,0.002741087957418181,0.020799880530420714,0.9689289533315124,0.8145602131073554,0.330930492897864,,,0.44584317595022027,0.20798434390859286,0.03993766140609135,0.7401087470978162,0.15380320873461834,0.5771877235992715,0.021753468957701857,0.015627818082297164,0.05872013701117463,0.07137258383537128
44,,התביעה הגישה טענותיה לעונש בכתב (ת/24) ואף השלימה אותן על-פה.,,0.9996116965564911,,,,,,,,,,,,,,,,
45,,"התביעה הדגישה את הסיכון לשלום הציבור ולבטחונו כתוצאה מאחזקת כלי נשק בלתי חוקיים – הן מתוך החשש, כי ישמשו לפעילות זדונית והן מחשש לתאונות.",,0.9989920488656115,,,,,,,,,,,,,,,,
46,,"התביעה הדגישה, כי הנשק הוחזק בצירוף תחמושת – מחסנית טעונה.",,3.6718071789474095e-05,0.02483042291403315,0.12482912788339252,0.9327514531978304,0.09795756303125797,,,0.9106252317586163,0.9737044007374737,0.9864534559096613,0.9780336873946917,0.12717746125031182,0.7261238735286543,0.2678693036200899,0.19228087586810308,0.9555349441077844,0.9698066290873738
47,,"עוד נטען, כי הנשק הוחזק במקום בו קיימת נגישות לבני המשפחה, לרבות ילדים.",,0.00019943826372659245,0.01002796596494241,0.8281651164378161,0.8731374330048353,0.18054834739518646,,,0.7036731062203091,0.6496776995289126,0.20455279219102443,0.9504526681198244,0.5158254486447956,0.8971816553281977,0.05950780170414899,0.05857242613043984,0.2595844582621269,0.6725978100462171
48,,"התביעה טוענת למתחם ענישה, שינוע בין 18 – 36 חודשי מאסר בפועל בגין החזקת הנשק והתחמושת יחדיו.",,0.0032790539704312172,0.010461503056306855,0.009538512391802732,0.009722121627395419,0.014245583379043058,,,,,,,,,,,,
49,,"במסגרת המתחם – עותרת התביעה לענישה על החלק התחתון של המתחם, אך לא ברף הנמוך ממש.",,0.9993267023500932,,,,,,,,,,,,,,,,
50,,עוד עותרת להשית על הנאשם קנס משמעותי ומאסר מותנה מרתיע.,,0.995099976954224,,,,,,,,,,,,,,,,
51,,כן עותרת התביעה לחילוט הרכב בו החוזק הנשק הבלתי חוקי.,,0.9994254640162517,,,,,,,,,,,,,,,,
52,,"התביעה מבקשת שלא ליתן משקל לחוות הדעת הפרטית – נ/7, לאחר שהנאשם לא הופנה לחקירות שירות המבחן למבוגרים.",,0.9988432870012085,,,,,,,,,,,,,,,,
53,,"ההגנה הסכימה, כי קיימת חשיבות להיאבק בתופעה של החזקת נשק בלתי חוקי וכן התגברות האלימות בחברה הערבית, אך טענה, כי הדבר צריך להיעשות בדרך של חינוך ולא בענישה.",,0.9997209821359649,,,,,,,,,,,,,,,,
54,,"הגנה טענה, כי מתחם הענישה , בגין העבירה – נמוך מזה הנטען על ידי התביעה.",,0.9990432370028705,,,,,,,,,,,,,,,,
55,,"ההגנה עתרה לחרוג ממתחם הנאשם בעניינו של הנאשם, מטעמי שיקום, ולהסתפק במאסר, שירוצה בדרך של עבודות שירות.",,0.9995062170990953,,,,,,,,,,,,,,,,
56,,"בדברו האחרון, הביע הנאשם צער על מעשיו.",,8.408038328897846e-05,0.009431023466764797,0.43038150235919803,0.1502342772580423,0.5420662969675166,0.8229291754595316,0.3422091389774362,,,,,,,,,,
57,,"חזר וטען, כי האקדח של בנו והוסיף, כי נטל אותו לרשותו ושם אותו ברכב, תוף חשש, שמי מילדיו יעשה עמו משהו.",,0.0010169334043867604,0.02297241555996101,0.6808798713747923,0.9097045716355469,0.4074994893226289,,,0.7016881259527934,0.7144713052080633,0.2991567884373508,0.9868480051813245,0.5710955133206284,0.9390889964061212,0.29588897276326404,0.23150306429354806,0.6561394810470705,0.8161901704668587
58,,"לדבריו, מסר כי האקדח אינו שלו לאור יעוץ מפשטי שקיבל והיום – אינו יודע מה לומר.",,0.0031956029928573958,0.025108057748418997,0.8615674153858307,0.7985941973005913,0.09249337010407081,,,0.7606987400533404,0.4505810396480364,0.22193307060269168,0.9845074632192409,0.2117753452049382,0.7683709931795122,0.490211672737952,0.1196253608551896,0.33798056394798087,0.2275476055421526
59,,"הנאשם סיפר על נסיבותיו האישיות, לרבות שניהם מילדיו, הסובלים מנכות, כשההורים משמשים כאפוטרופסים שלהם.",,0.005834967278102676,0.016120345546317385,0.9861149931824061,0.6366455258885169,0.4395095280406779,,,0.3092275853646839,0.14266356591072948,0.013346229940022682,0.7045197181824279,0.10391746560817104,0.608730089414468,0.032478265499275474,0.017778430265017613,0.04126340363225243,0.057337664943336045
60,,"הנאשם סיפר, כי יש לו מגרש מכוניות וגם עסק לרחיצת מכוניות.",,0.007322569587289899,0.023055187899069594,0.7977872644532731,0.7843192711326179,0.2516874284574727,,,0.701697564209763,0.7137279085763163,0.038124447858677746,0.9319895303853714,0.26244886675491513,0.8065858560864091,0.05618606756452158,0.10885615641419541,0.4027642070948525,0.7459241541730645
61,,"אין צורך להכביר מילים על פוטנציאל הסיכון הנובע מהחזקת נשק חם קטלני, שלא כדין.",,0.994113922437053,,,,,,,,,,,,,,,,
62,,"כלי הנשק עלול למצוא דרכו לפעילות שלילית, אם פלילית ואם נגד בטחון המדינה.",,0.9963901126382569,,,,,,,,,,,,,,,,
63,,"החזקת נשק על ידי מי שלא נבדק, לא נמצא מתאים ולא הוכשר לכך, בתנאים שאינם מבטיחים בידודו של הנשק מהסביבה (כיום, מי שמחזיק נשק ברישיון נדרש לאפסנו בכספת מאובטחת, מאחורי שני מנעולים), עלולה להביא לסיכון שלום הציבור, גם אם אין ראיות שהוחזק לצורך פעילות שלילית, כמפורט לעיל.",,0.0004692206297536565,0.05724632320292944,0.8231463444929111,0.6122683326015903,0.3225261053713327,,,0.712534027370279,0.774166470395665,0.7340111764300873,0.9531232588486551,0.7564448943471567,0.9029495728420299,0.03771469531559603,0.03057629329618338,0.5840848497307279,0.8412280964259804
64,,"בנוסף, החזקת נשק כאמור עלולה להביא לפגיעה בשלטון החוק ובנושאי שלטון החוק, המבצעים את תפקידם.",,0.9960098377907816,,,,,,,,,,,,,,,,
65,,"בפסק הדין ע.פ. 3288/14 מדינת ישראל נ' קריספל (פורסם במאגרים), [פורסם בנבו], נאמר:",,0.9998284251744828,,,,,,,,,,,,,,,,
66,,"בשל פוטנציאל ההרס הטמון בכלי נשק, הכולל גם אפשרות לפגיעה עיוורת באנשים מן הישוב, מתפקידו של בית המשפט להרתיע אף מפני עבירת החזקת נשק שלא כדין.",,0.9990060901435582,,,,,,,,,,,,,,,,
67,,"זאת, כדי לבלום את שרשרת העבירות בשלב ראשוני.",,0.8800497324513558,,,,,,,,,,,,,,,,
68,,"בפסק הדין ע.פ. 4945/13 סלימאן, נ' מדינת ישראל (פורסם במאגרים), [פורסם בנבו], נאמר:",,0.9998510875171345,,,,,,,,,,,,,,,,
69,,.,,0.9976695362497794,,,,,,,,,,,,,,,,
70,,.,,0.9976695362497794,,,,,,,,,,,,,,,,
71,,.,,0.9976695362497794,,,,,,,,,,,,,,,,
72,,התגלגלותם של כלי נשק מיד ליד ללא פיקוח עלולה להוביל להגעתם בדרך לא דרך לגורמים פליליים ועוינים.,,0.9973094242396601,,,,,,,,,,,,,,,,
73,,אין לדעת מה יעלה בגורלם של  ולאלו תוצאות הרסניות יובילו.,,0.9957445554165033,,,,,,,,,,,,,,,,
74,,"ודוק: הסיכון שנשקף לשלום הציבור צריך להילקח בחשבון על ידי כל מי שמחזיק בידו נשק שלא כדין, גם אם אינו מחזיק בו למטרת ביצוען של עבירות אחרות.",,0.9994510923145666,,,,,,,,,,,,,,,,
75,,"עצם החזקת נשק בעל פוטנציאל קטילה מבלי שיש עליו ועל בעליו פיקוח מוסדר של הרשויות טומן בחובו סיכון, באשר המחזיק בו נתון תמיד לחשש שיתפתה לעשות בו שימוש, ולו ברגעי לחץ ופחד.",,0.9985296898681402,,,,,,,,,,,,,,,,
76,,יוער כי הסכנה הטמונה בעבירה החמורה של החזקת נשק מצדיקה הטלת עונשי מאסר לריצוי בפועל גם על מי שזו עבירתו הראשונה.,,0.9991719782751929,,,,,,,,,,,,,,,,
77,,"בבוא בית המשפט לשקול את הענישה בעבירות מסוג זה, עליו לתת משקל נכבד יותר לאינטרס הציבורי ולצורך להרתיע עבריינים בכוח מלבצע עבירות דומות, על פני הנסיבות האישיות של העבריין.",,0.9992844922237079,,,,,,,,,,,,,,,,
78,,עוד ראו ע.פ. 5220/09 עוואודה נ' מדינת ישראל (פורסם במאגרים) [פורסם בנבו]:,,0.9997937583023137,,,,,,,,,,,,,,,,
79,,"אשר על כן משכבר נקבע הכלל לפיו ככלל יש לאסור את המבצעים עבירה זו, גם אם מדובר בעבירה ראשונה, מאחורי סורג ובריח, ואילו אורך התקופה כלול בנסיבות הספציפיות של העושה והמעשה.",,0.9996950984097294,,,,,,,,,,,,,,,,
80,,על אחת כמה וכמה פוטנציאל הסיכון כאשר כלי נשק חם מוחזק בתוך רכב.,,0.998495801692117,,,,,,,,,,,,,,,,
81,,"בעת הנסיעה בדרכים, לא פעם, קיימים חיכוכים בין נהגים או בינם לבין עוברי דרך שונים, כשהיצרים מתלהטים והנגישות לכלי נשק חם שהונח ברכב במערכה הראשונה – עלולה להביא לתוצאות קשות וקטלניות, במערכות שלאחר מכן.",,0.9978600093787244,,,,,,,,,,,,,,,,
82,,"ערעור המדינה התקבל בהסכמת הצדדים, תוך שהוחמרו עונשי המאסר שהושתו על המשיבים ל-26 ו-31 חדשי מאסר בפועל (בהתאמה).",,0.8765135263126608,,,,,,,,,,,,,,,,
83,,"בית המשפט המחוזי, בשבתו כבית משפט לערעורים פליליים, אף מצא לציין, כי המתחמים שנקבעו על ידי בית משפט השלום נמוכים יתר על המידה.",,0.999290075836677,,,,,,,,,,,,,,,,
84,,"בפסק הדין ע.פ. 4945/13 מדינת ישראל נ' סלימאן (פורסם במאגרים), [פורסם בנבו], אושר מתחם ענישה שינוע בין שנה ועד שלוש שנות מאסר, בגין החזקת כלי נשק  בודד מסוג קרל גוסטב וכן מחסנית וכדורים.",,0.0008189707445988828,0.0384870634374968,0.06603400998657533,0.08141596421538101,0.05544357286340347,,,,,,,,,,,,
85,,"אף באותו מקרה, המדובר היה בצעיר, אשר ניהל אורח חיים נורמטיבי, כולל לימודים אקדמאיים בפקולטה לאדריכלות, ללא עבר פלילי.",,0.009721500915115805,0.017448765311924616,0.977747156259602,0.3166864185977926,0.1943190112169346,,,,,,,,,,,,
86,,"גם באותו מקרה, המליץ שירות המבחן להסתפק בעונש מאסר בפועל לריצוי בדרך של עבודות שירות.",,0.29371293638211654,0.02956858770142428,0.0890451507673285,0.003104169680965241,0.1448992086821089,,,,,,,,,,,,
87,,"בית המשפט העליון ציין, כי ראוי לקבוע עונשים מרתיעים בגין עבירות אלה והעמיד המתחם שם בין 12 ועד 36 חדשי מאסר בפועל.",,0.006297163078811747,0.010625787166998567,0.10009812164232694,0.0034892157964073298,0.017349078135190252,,,,,,,,,,,,
88,,"אמנם, באותו מקרה הורשע המשיב גם בעבירה חמורה יותר, של נשיאת נשק, בניגוד לסעיף 144(ב) לחוק העונשין, תשל""ז-1977.",,0.9959747934633425,,,,,,,,,,,,,,,,
89,,"לפני כשנה ומחצה, ניתן, בבית משפט זה, גזר דין, ת.פ. 32560-12-16 מדינת ישראל נ' אלסאריעה (פורסם במאגרים) [פורסם בנבו].",,0.999611724012354,,,,,,,,,,,,,,,,
90,,"שם, נדון נאשם בגין עבירה של נסיון להחזקת אקדח מסוג ברטה (העבירה תוקנה לנסיון, במסגרת הסדר טעון, בשל כך שהנשק לא היה תקין), וכן תת מקלע מאולתר, כשכלי הנשק הוחזקו בביתו של הנאשם שם, לעונש מאסר בן 20 חדשים בפועל.",,0.0024491981368463256,0.057050676948148527,0.029624889603225856,0.22776658165784508,0.49222713946355023,,,,,,,,,,,,
91,,"זאת, במסגרת מתחם כולל שנע בין 18 עד 42 חדשי מאסר.",,0.0026030388407370796,0.016918299870513815,0.012854919747879773,0.0076713113301464,0.01939785219953691,,,,,,,,,,,,
92,,"בשבתו כבית משפט לערעורים פליליים, דחה בית המשפט המחוזי, הרכב אב""ד כב' הנשיאה ר' יפה-כץ, ערעור ההגנה על חומרת העונש, תוך שמצא, כי חרף העדר אינדיקציה על שימוש פלילי או אחר המתוכן בנשק, ועל אף נסיבותיו האישיות של המערער שם (צעיר ללא עבר פלילי) – הרי הנסיבות האישיות ואינטרס השיקום, נדחים מפני האינטרס הציבורי של מיגור עבירות מסוג זה.",,0.002608419885161425,0.021716479550527436,0.6295465015656265,0.027164404781744124,0.6764965269179211,0.3393158325894808,0.42048309685499136,,,,,,,,,,
93,,"בפסק דין נוסף, שניתן בתקופה האחרונה, נדחה ערעור ההגנה על עונש בפועל בין 18 חודשים בתוספת מאסר מותנה וקנס בסך 12,000 ₪, שהושתו על צעיר שהחזיק כלי נשק מסוג תת מקלע מאולתר.",,0.0030642312995374627,0.07345748717048689,0.023265221234156568,0.03529162556930218,0.07074838590044158,,,,,,,,,,,,
94,,"אותו מערר החזיק בנשק למשך עשרה ימים בלבד ואף הוסכם, כי החזיקו בעבור אחר.",,0.0007790067799358266,0.1098163827050824,0.1715124024554825,0.5243500482492502,0.07399476215915478,,,0.9302234092797859,0.35631871495895007,0.33902480451655137,0.9746989188841583,0.21308060923482922,0.8575392689171237,0.25038144792808653,0.18085580635347848,0.7675936883376133,0.8623087241009599
95,,"בית המשפט המחוזי, בשבתו כבית משפט לערעורים פליליים, הרכב בראשות הנשיאה כב' השופטת ר' יפה-כץ, ציין:",,0.9993182275289242,,,,,,,,,,,,,,,,
96,,"בית המשפט קמה ציין ובצדק, את החומרה הרבה שיש לראות בעבירות הקשורות בנשק, ואף בצדק ציין, כי בית המשפט מצווה להחמיר את הענישה בעבירות כגון אלה, כדי להגן על הציבור.",,0.9995595015545446,,,,,,,,,,,,,,,,
97,,כך צדק גם בית המשפט בעת שקבע מתחם עונש כפי שקבע...,,0.9996294068903965,,,,,,,,,,,,,,,,
98,,"בית משפט קמה הדגיש את העובדה כי העבירה של החזקת נשק הפכה למכה של  אזור הדרום, ואף צדק, כאשר קבע שלא ניתן להתעלם מנסיבה זו בעת קביעת העונש הראוי למערער.",,0.9997744407693673,,,,,,,,,,,,,,,,
99,,"לפני מספר שנים, פורסמה הנחיית פרקליט המדינה מס'  9.16 (מיום ג' אב תשע""ו – 07/08/16)",,0.999541477627685,,,,,,,,,,,,,,,,
100,,"בנוגע למדיניות הענישה בעבירות נשק, במסגרתה הונחתה התביעה הכללית לפעול לכיוון החמרת הענישה בעבירות אלה, לנוכח הסיכון הרב הנשקף מהן והאינטרס הציבורי במיגורן.",,0.9994581206388042,,,,,,,,,,,,,,,,
101,,"התביעה הכללית הונחתה לדרוש מאסר בפועל לתקופה ממשית, גם כאשר המדובר בעבירה ראשונה.",,0.997554238635566,,,,,,,,,,,,,,,,
