Unnamed: 0,verdict,text,part
0,ME-23-12-14553-571,"פקודת הסמים המסוכנים [נוסח חדש], תשל""ג-1973: סע'  6, 7.א., 7.ג","ע""י ב""כ עו""ד ירון פורר"
1,ME-23-12-14553-571,"חוק העונשין, תשל""ז-1977: סע'  40ח, 400","ע""י ב""כ עו""ד ירון פורר"
19,ME-23-12-14553-571,"הנאשם הודה בפני שירות המבחן במיוחס לו, מסר כי ביצע את העבירות בגפו על רקע מצוקה כלכלית וחוסר יכולת למצוא אלטרנטיבה להתמודדות עם קשייו הכלכליים.",	תסקיר שירות המבחן
20,ME-23-12-14553-571,"שירות המבחן התרשם כי הנאשם גדל בנסיבות משפחתיות מורכבות ללא תמיכה והצבת גבולות, ביצע את העבירות על רקע מצוקה כלכלית, הביע חרטה, מבין כי עליו לשלם את המחיר על מעשיו והביע שאיפות לחזור לתפקוד נורמטיבי.",	תסקיר שירות המבחן
21,ME-23-12-14553-571,"לצד זאת, שירות המבחן התרשם כי הנאשם נעדר כלים להתמודדות במצבי מצוקה ולחץ, מתקשה להתנהל כלכלית, נעדר גורמי תמיכה, התקשה לחשוב על השלכות מעשיו, אינו מכיר בבעייתיות בצריכת סמים ואינו מעוניין בטיפול בתחום ההתמכרויות.",	תסקיר שירות המבחן
22,ME-23-12-14553-571,"בהתאם לאמור, שירות המבחן לא בא בהמלצה טיפולית והמליץ להטיל על הנאשם ענישה מוחשית ומרתיעה.",	תסקיר שירות המבחן
23,ME-23-12-14553-571,המאשימה טענה לעונש בכתב והשלימה טיעוניה על-פה.,	טיעוני הצדדים
24,ME-23-12-14553-571,"המאשימה טענה כי מתחם העונש ההולם נע בין 42 ל-62 חודשי מאסר ועתרה להטיל על הנאשם 52 חודשי מאסר, מאסר מותנה, פיצוי וקנס.",	טיעוני הצדדים
25,ME-23-12-14553-571,"לעניין הקנס טענה המאשימה למתחם שנע בין 50-120,000 ₪ ועתרה להטיל על הנאשם קנס שנמצא באמצע מתחם זה.",	טיעוני הצדדים
26,ME-23-12-14553-571,"בנוסף עתרה המאשימה להטיל על הנאשם פיצוי בסך של 99,000 ₪  לחברת חשמל.",	טיעוני הצדדים
27,ME-23-12-14553-571,"המאשימה הפנתה בטיעוניה לערכים המוגנים שנפגעו, למידת הפגיעה הגבוהה בהם ולנסיבות ביצוע העבירות.",	טיעוני הצדדים
28,ME-23-12-14553-571,"ביחס לנסיבות ביצוע העבירות התייחסה לתכנון שקדם לביצוע העבירות המחייב לימוד הנושא, השקעה כספית, רכישת ציוד מתאים ושכירת מקום לגידול הסמים, לחלקו הבלעדי של הנאשם בביצוע העבירות, לסוג הסם, לכמות הסם הגדולה שהנאשם ייצר והפיק ולתפקידו בשרשרת הפצת הסם, לנזק שנגרם מביצוע העבירות לרבות הנזק שנגרם לחברת חשמל (עשרות אלפי שקלים),  לנזק שצפוי היה להיגרם לו הסם היה מופץ ולסיבות שהביאו את הנאשם לביצוע העבירות (מניע כלכלי).",	טיעוני הצדדים
29,ME-23-12-14553-571,בטיעוניה הפנתה המאשימה לתסקיר שירות המבחן ולהמלצתו העונשית.,	טיעוני הצדדים
30,ME-23-12-14553-571,לעניין הקנס טענה המאשימה כי בשים לב לכמות הסם הגדולה שגידל ולפוטנציאל הרווח העצום הנגזר מכך יש להטיל על הנאשם עיצומים כספיים בדמות קנס כספי משמעותי ופיצוי לחברת החשמל שירתיע ויאיין את הכדאיות הכלכלית מביצוע עבירות אלו.,	טיעוני הצדדים
31,ME-23-12-14553-571,המאשימה צרפה פסיקה לתמיכה בעמדתה העונשית.,	טיעוני הצדדים
32,ME-23-12-14553-571,"ב""כ הנאשם טען כי מתחם העונש ההולם נע בין 18 ל-36 חודשי מאסר ועתר לעונש של 18 חודשי מאסר לצד מאסר על תנאי ופיצוי בסך של 10,000 ש""ח.",	טיעוני הצדדים
33,ME-23-12-14553-571,"ב""כ הנאשם עתר שלא להטיל על הנאשם רכיב של קנס בשל מצבו הכלכלי הקשה של הנאשם ובשל כך שהוא לא הפיק  בסופו של יום רווח כלכלי מביצוע העבירות.",	טיעוני הצדדים
34,ME-23-12-14553-571,באשר לנסיבות ביצוע העבירות הפנה לתיקון המשמעותי שנעשה בכתב האישום המלמד על פרק הזמן המינימלי שבו המעבדה פעלה (בהתאם לכתב האישום); על כך שמדובר בדירה ולא בחממה; על כך  שמדובר בדירה שבה התגורר הנאשם ולא בדירה שאותה שכר רק לצורך הגידול; על כך שמספר השתילים וכמות הסם אינם חריגים במיוחד ועל כך שמדובר בעבירת גידול ולא בעבירה של סחר בסמים.,	טיעוני הצדדים
35,ME-23-12-14553-571,"ב""כ הנאשם הפנה לנסיבותיו האישיות-משפחתיות המורכבות של הנאשם, לגילו הצעיר, להודאת הנאשם, החרטה והצער שהביע, לכך שהוא נעדר עבר פלילי ולכך שמדובר במאסר ראשון שיוטל עליו.",	טיעוני הצדדים
36,ME-23-12-14553-571,"ב""כ הנאשם התייחס בטיעוניו למתחם העונש ההולם ולעונש שאליהם עתרה המאשימה וטען כי אלו אינם מידתיים ואינם נתמכים בענישה הנוהגת, אף לא בזו אליה הפנתה המאשימה בטיעוניה.",	טיעוני הצדדים
37,ME-23-12-14553-571,"כן טען כי עמדת המאשימה למקם את עונשו של הנאשם במרכז המתחם לו עתרה אף הוא לא מתכתב עם העובדה שמדובר בנאשם צעיר, נעדר עבר פלילי אשר הודה בהזדמנות הראשונה.",	טיעוני הצדדים
38,ME-23-12-14553-571,"ב""כ הנאשם הוסיף כי לנוכח נתוניו אלו ולנוכח נסיבותיו האישיות-משפחתיות יש למקם את עונשו של הנאשם בתחתית מתחם העונש שייקבע.",	טיעוני הצדדים
39,ME-23-12-14553-571,"באשר לנזק שנגרם לחברת החשמל, הפנה ב""כ הנאשם למסמך של חברת החשמל (נ/1) וטען כי ממסמך זה עולה שהנזק המוזכר הוא בגדר הערכה בלבד.",	טיעוני הצדדים
40,ME-23-12-14553-571,"זאת, בין היתר בשל כך שמכתב האישום לא ברור מה היא התקופה שבה פעלה ה""מעבדה"" בוילה בעוד שמסמך של חברת החשמל מתייחס לתקופה מוגדרת.",	טיעוני הצדדים
41,ME-23-12-14553-571,"ב""כ הנאשם הוסיף כי בהתאם לאמור אין לזקוף לחובתו של הנאשם את מלוא התקופה שצוינה במסמך של חברת החשמל.",	טיעוני הצדדים
42,ME-23-12-14553-571,הנאשם אמר את דברו.,	טיעוני הצדדים
43,ME-23-12-14553-571,"הנאשם מסר כי בית הסוהר הוא מקום קשה עבורו, כי בעקבות מעצרו והוא חידש את הקשר עם משפחתו, כי הוא לוקח אחריות מלאה על מעשיו, מבין את חומרת מעשיו ומודע להשלכות.",	טיעוני הצדדים
44,ME-23-12-14553-571,"הנאשם הוסיף כי הוא נקלע לחובות בשל טעיות שעשה בעבר, כי הבין ש""הדרך הקצרה היא הדרך הארוכה"", כי הוא מעוניין לתקן את דרכיו וכי לא יחזור על הטעויות שביצע.",	טיעוני הצדדים
45,ME-23-12-14553-571,מתחם העונש ההולם צריך לנוע בין 28 ל-48 חודשי מאסר.,	דיון והכרעה
46,ME-23-12-14553-571,"בקביעת המתחם התחשבתי בערכים המוגנים של העבירות, במידת הפגיעה בהם, בנסיבות ביצוע העבירות ובענישה הנוהגת, והכל כמפורט להלן.",	דיון והכרעה
47,ME-23-12-14553-571,הערכים המוגנים הרלוונטיים לענייננו הם שמירה על בטחון הציבור ובריאותו ושמירה על  הקניין.,	דיון והכרעה
48,ME-23-12-14553-571,"כאמור, נכונים הדברים כנגד כל שרשרת מפיצי הסם והמסייעים בידיהם לרבות כלפי מי שמגדלים את הסם, אשר מהווים את החוליה הראשונה בשרשרת ואשר ביחס לעבירה שביצעו קבע המחוקק עונש של 20 שנות מאסר.",	דיון והכרעה
49,ME-23-12-14553-571,"מידת הפגיעה בערכים המוגנים בענייננו היא משמעותית בשים לב למספר השתילים ומשקל הסם, ובשים לב לנזק הכלכלי שהסב לחברת החשמל באמצעות החשמל שנטל באופן פיראטי.",	דיון והכרעה
50,ME-23-12-14553-571,"בכל הקשור לנסיבות הקשורות בביצוע העבירות נתתי דעתי למשקל הסם הגבוה שגודל (180 ק""ג); לכך שהנאשם גם החזיק סם שלא לצריכה עצמית בוילה במשקל של 7.48 ק""ג וזאת לצד ציוד רב ששימש לגידול הסם; להיערכות, להתארגנות ולתכנון שקדם לביצוע העבירות (שכירת וילה, הצטיידות בציוד מתאים, רכישת ידע, התחברות פיראטית לחשמל); לנזק הכספי המשמעותי שנגרם לחברת החשמל כתוצאה מגניבת החשמל; לנזק שעלול היה להיגרם לו הסם שגודל היה מופץ בשווקים; לנזק שעלול היה להיגרם כתוצאה מחיבור פיראטי לחשמל; לסיבה שהביאה את הנאשם לביצוע העבירה (רווח כספי מהיר בשל מצוקה כלכלית אליה נקלע) ולחלקו הבלעדי של הנאשם בביצוע העבירות.",	דיון והכרעה
51,ME-23-12-14553-571,"עוד אציין, כי קשה להלום את טענת ב""כ הנאשם לפיה הוילה ששכר הנאשם לא יועדה גם לשם גידול הסם.",	דיון והכרעה
52,ME-23-12-14553-571,"זאת, הן לנוכח התהייה העולה מכך שהנאשם שהוא צעיר, רווק, שנמצא בחובות כספיים מוצא לשכור וילה שבה כ-7 חדרים ואשר בה התגורר בגפו והן לנוכח, העובדה שהסמים גודלו ב-6 חדרים בוילה כשבחדר נוסף נמצא שק סם נוסף.",	דיון והכרעה
53,ME-23-12-14553-571,"לצד כל האמור נתתי משקל לכך שהסם שגודל לא נחשב לסם מסוג הסמים ה""קשים"", כי זה נתפס בטרם הופץ אל השווקים ומכאן שלא נגרם נזק ממשי לבריאות הציבור, ולכך שמעובדות כתב האישום נותר ספק באשר לתקופת הגידול, ומספק זה זכאי ליהנות הנאשם.",	דיון והכרעה
54,ME-23-12-14553-571,"עיון בפסיקה בעבירות דנן מגלה מנעד רחב של ענישה התלוי בנסיבות ה""עושה"" לרבות גילו של הנאשם, עברו הפלילי, נסיבות חייו ומידת השתלבותו בהליך שיקומי כמו גם, ובעיקר, בנסיבות ה""מעשה"" לרבות סוג הסם שגודל, היקף הגידול ומשקלו של הסם, משך הגידול, מיקום הגידול, חלקו של הנאשם בגידול, מידת התכנון וההצטיידות שקדמו לביצוע הגידול, בשאלה האם העבירה בוצעה בצוותא עם אחרים ובשאלת קיומן של עבירות נלוות לביצוע עבירת הגידול.",	דיון והכרעה
55,ME-23-12-14553-571,"אחר הערות מקדימות אלו תוצג להלן פסיקה במקרים דומים, תוך שאציין כי מודע אני להבדלים הקיימים בין נסיבות ה""מעשה"" ו""העושה"" שהיו באותם מקרים לאלו שבענייננו, על ההשלכה שיש לכך לעניין העונש.",	דיון והכרעה
56,ME-23-12-14553-571,"בעניין זנזורי דחה בית המשפט העליון את ערעור המאשימה ואת הערעור שכנגד של נאשם 1 שהורשע בעבירות של קשירת קשר, שיבוש מהלכי משפט וייצור והפקה הכנה של סמים מסוכנים, והותיר על כנו עונש של 26 חודשי מאסר.",	דיון והכרעה
57,ME-23-12-14553-571,"במקרה זה נאשם 1, בסיוע נאשם 2 ששכר עבורו יחידת גג גדולה, הקים ""מעבדה"" לגידול קנבוס.",	דיון והכרעה
58,ME-23-12-14553-571,"במעבדה נתפסו 137.6 ק""ג של סם מסוכן מסוג קנביס;",	דיון והכרעה
59,ME-23-12-14553-571,"לא מצאתי לחרוג ממתחם העונש ההולם אותו קבעתי ובגדרי המתחם נתתי משקל להודאתו של הנאשם ולחיסכון בזמן שיפוטי, לחרטה ולאחריות שלקח על מעשיו, לנסיבותיו האישיות-משפחתיות המורכבות, למשבר הכלכלי אליו נקלע כעולה מתסקיר שירות המבחן, ולפגיעה של עונש המאסר בו ובמשפחתו.",	דיון והכרעה
60,ME-23-12-14553-571,"כן מצאתי לתת משקל לכך שהנאשם נעדר עבר פלילי ולרצונו לשקם את חייו (אף אם לא במסגרת טיפולית) כעולה מתסקיר שירות המבחן, אף שזה המליץ בסופו של יום על ענישה מוחשית.",	דיון והכרעה
61,ME-23-12-14553-571,לצד זאת נתתי משקל לשיקולי ההרתעה של הנאשם (שבעניינו לא הוצג בתסקיר אופק שיקומי ממשי) ושל הרבים בשים לב לשכיחות תופעת גידול הסמים בנסיבות דומות.,	דיון והכרעה
62,ME-23-12-14553-571,"זאת, אף שנסיבות אותו מקרה שונות מענייננו באשר באותו מקרה דובר בעבריין סמים כבד ורצידיוויסט אשר לא לקח אחריות על מעשיו וניהל הליך של הוכחות ואשר גרם לנזקים כלכליים גבוהים מאלו שהנאשם בעניינו גרם.",	דיון והכרעה
63,ME-23-12-14553-571,"לצד זאת, וכמצוות סעיף 40ח לחוק העונשין, מצאתי לתת משקל למצבו הכלכלי של הנאשם ביחס לגובה הקנס שיוטל עליו כמו גם לתמהיל הענישה הכולל רכיב מאסר ממשי ופיצויים.",	דיון והכרעה
64,ME-23-12-14553-571,אף לקיחת האחריות והמוטיבציה שגילה להיטיב את דרכיו הובילוני למסקנה לפיה אין מקום להכביד את היד עם הנאשם גם ביחס לרכיב עונשי זה.,	דיון והכרעה
65,ME-23-12-14553-571,"באשר לרכיב הפיצויים, סבורני שיש מקום לחייב את הנאשם בפיצוי חברת החשמל.",	דיון והכרעה
66,ME-23-12-14553-571,"עם זאת, מקובלת עלי טענת ב""כ הנאשם כי המסמך של חברת החשמל שהוא צירף לטיעוניו (נ/1), ואשר בהתאם לו נקבע בכתב האישום כי הנזק שנגרם לחברת החשמל נאמד בסך כולל של 99,717.18 ₪, לא יכול לבסס פיצוי שכזה.",	דיון והכרעה
67,ME-23-12-14553-571,"אכן, הנאשם הודה בעובדות כתב האישום וכעת אין מקום לחזרה מהודאה אף ביחס לעובדה 7 לכתב האישום המתייחסת לגובה הנזק שנגרם לחברת החשמל.",	דיון והכרעה
68,ME-23-12-14553-571,"עם זאת, בעובדה 7 לכתב האישום צוין כאמור כי מדובר בנזק ש""נאמד"", היינו מדובר באומדן בלבד.",	דיון והכרעה
69,ME-23-12-14553-571,מנ/1 עולה שהתקופה שעל בסיסה חישבה חברת חשמל את הנזק שנגרם לה היא מיום 06.06.2023 עד ליום 30.11.2023.,	דיון והכרעה
70,ME-23-12-14553-571,"הווה אומר, שאין וודאות שאכן הנאשם החל לגדל הסמים מיום 06.06.2023 או בסמוך לכך, וספק זה צריך להיזקף לטובת הנאשם.",	דיון והכרעה
71,ME-23-12-14553-571,"מכאן, שלטעמי אין מקום להטיל על הנאשם את הפיצוי בהיקף שלו עתרה המאשימה, ואף לא בקירוב לכך.",	דיון והכרעה
72,ME-23-12-14553-571,לאור כל האמור לעיל אני גוזר על הנאשם את העונשים הבאים:,	דיון והכרעה
73,ME-23-12-14553-571,30 חודשי מאסר בניכוי ימי מעצרו.,	דיון והכרעה
74,ME-23-12-14553-571,"12 חודשי מאסר על תנאי, למשך 3 שנים מיום שחרור הנאשם ממאסרו, שלא יעבור עבירת סמים מסוג פשע.",	דיון והכרעה
75,ME-23-12-14553-571,"6 חודשי מאסר על תנאי, למשך 3 שנים מיום שחרור הנאשם ממאסרו, שלא יעבור עבירת סמים מסוג עוון.",	דיון והכרעה
76,ME-23-12-14553-571,"קנס בסך של 30,000 ₪ או 9 חודשי מאסר תמורתו.",	דיון והכרעה
77,ME-23-12-14553-571,הקנס ישולם בתוך 30 חודשים מהיום.,	דיון והכרעה
78,ME-23-12-14553-571,"פיצוי בסך 20,000 ₪ לחברת החשמל .",	דיון והכרעה
79,ME-23-12-14553-571,הפיצויים ישולמו בתוך 24 חודשים מהיום.,	דיון והכרעה
80,ME-23-12-14553-571,כל תשלום בתיק ייזקף תחילה לטובת הפיצויים.,	דיון והכרעה
81,ME-23-12-14553-571,"בהתאם להסדר שבין הצדדים, אני מכריז על הנאשם כסוחר סמים.",	דיון והכרעה
82,ME-23-12-14553-571,ניתן בזאת צו לחילוט כל הציוד שנתפס המפורט בבקשת החילוט ואשר קשור לגידול הסם לטובת אוצר המדינה.,	דיון והכרעה
83,ME-23-12-14553-571,54678313	זכות ערעור לבית המשפט העליון בתוך 45 יום.,	דיון והכרעה
84,ME-23-12-14553-571,"ניתן היום,  י""א אייר תשפ""ד, 19 מאי 2024, במעמד הצדדים.",	דיון והכרעה
