18,ME-16-06-42987-901,"במקרה זה מדובר באישום אחד של השלכת רימון הלם לעבר בית משפחה, ואישום נוסף של ירי ושימוש ברימון גז אשר במזל רב לא הצליח.",	העובדות וטענות הצדדים
19,ME-16-06-42987-901,"התובע עמד על חלקו הדומיננטי של הנאשם כיוזם, מתכנן ומבצע עיקרי של שני האישומים, וטען למתחם ענישה הנע בין שלוש לבין שש שנות מאסר בפועל בגין שני האירועים בתיק הנשק, וכן מאסר על תנאי וקנס.",	העובדות וטענות הצדדים
20,ME-16-06-42987-901,"בנוגע לתיק הסמים ציין ב""כ המאשימה כי כל האישומים בוצעו בפרק זמן של כשבועיים.",	העובדות וטענות הצדדים
21,ME-16-06-42987-901,"הוא התייחס לחומרה הרבה בעבירות הסמים, במיוחד הסחר בסמים, הפנה לפסקי דין בעבירות אלו וביקש לקבוע מתחם שבין 15 ל-30 חודשי מאסר בפועל, מאסר על תנאי וקנס.",	העובדות וטענות הצדדים
22,ME-16-06-42987-901,בתיק הגניבה נטען למתחם שבין מאסר על תנאי למאסר קצר בפועל ועונשים נלווים.,	העובדות וטענות הצדדים
23,ME-16-06-42987-901,"באשר למקומו של הנאשם במתחם הענישה, ב""כ המאשימה התייחס להודאת הנאשם ונטילת האחריות, לגילו הצעיר ונסיבות חייו הקשות של הנאשם כמפורט בתסקיר שירות המבחן, ומאידך גיסא לעברו הפלילי הכולל עבירות מסוגים שונים, לעובדה שריצה בעבר מאסרים וביצע את העבירות הנוכחיות זמן קצר לאחר שחרורו ממאסר.",	העובדות וטענות הצדדים
24,ME-16-06-42987-901,"הוא טען כי העונש הראוי מצוי ברף העליון אך לא בשיאו של המתחם, ופירט חישוב של תקופות המאסר המבוקשות בחפיפה חלקית ביניהן, וכן הפעלת מאסר על תנאי לחמישה חודשים.",	העובדות וטענות הצדדים
25,ME-16-06-42987-901,"בסך הכל ביקש להטיל על הנאשם עונש של חמש שנים ושמונה חודשי מאסר, קנס ופיצוי למתלונן בתיק הגניבה.",	העובדות וטענות הצדדים
26,ME-16-06-42987-901,"ב""כ הנאשם טען כי על אף שתיק הנשק ותיק הסמים עוסקים באירועים נפרדים, העבירות בוצעו באותה תקופה ולכן יש לחפוף חלק משמעותי מהעונשים בגינם.",	העובדות וטענות הצדדים
27,ME-16-06-42987-901,"בהתייחס לתיק הנשק טען הסניגור כי הנאשם לא זרק את הרימון לעבר אדם אלא לחצר הבית, לצורך איום בלבד.",	העובדות וטענות הצדדים
28,ME-16-06-42987-901,"לגבי האישום השני ציין כי מדובר בנשק מאולתר שלא פעל, וכי הנאשם לא חזר על הניסיון להשתמש בו.",	העובדות וטענות הצדדים
29,ME-16-06-42987-901,"הוא הפנה לפסקי דין בהם נקבעו מתחמים של מספר שנות מאסר בנסיבות חמורות בהרבה של ירי ממש בכלי נשק תקינים, וטען כי המתחם בתיק שבפני נע בין שנת מאסר אחת לשנתיים.",	העובדות וטענות הצדדים
30,ME-16-06-42987-901,"בשל כמויות הסם הקטנות עומד המתחם, לטענתו, בין עשרה חודשים לשנה וחצי, והמתחם לתיק הגניבה נע בין מאסר על תנאי למספר חודשי עבודות שירות.",	העובדות וטענות הצדדים
31,ME-16-06-42987-901,"העונש הכולל לכל העבירות נע, לטענת הסניגור, בטווח שבין שנה אחת לשתיים וחצי שנות מאסר.",	העובדות וטענות הצדדים
32,ME-16-06-42987-901,"בהתייחס לעברו הפלילי של הנאשם טען בא כוחו כי מדובר בנסיבה אחת מבין שלוש עשרה נסיבות לעניין העונש המפורטות בתיקון 113 לחוק העונשין, אין לייחס לה משקל רב ויש לראותה על רקע הנסיבות האישיות הקשות המפורטות בתסקיר, כאשר הנאשם הידרדר לביצוע עבירות ואף להתמכרות לסמים כבר בגיל 14.",	העובדות וטענות הצדדים
33,ME-16-06-42987-901,"ב""כ הנאשם ציין כי שירות המבחן התרשם ממוטיבציה של הנאשם לשינוי, ועמד על הצורך לשלבו בהליך שיקום.",	העובדות וטענות הצדדים
34,ME-16-06-42987-901,"הוא הפנה להחלטת כב' השופט מזוז בערר על ההחלטה לעצור את הנאשם (בש""פ 7279/16, אלירון גולד נ' מדינת ישראל), בה עמד בית המשפט על הצורך בשיקום על אף חומרת העבירות.",	העובדות וטענות הצדדים
35,ME-16-06-42987-901,שירות המבחן הגיש תסקיר אודות הנאשם.,	העובדות וטענות הצדדים
36,ME-16-06-42987-901,"התסקיר מפרט עובדות קשות בנוגע לחייו האישיים ולמשפחתו של הנאשם, ומפאת צנעת הפרט לא ארחיב לגביהן.",	העובדות וטענות הצדדים
37,ME-16-06-42987-901,"הנאשם נחשף להתמכרות לסמים מגיל צעיר מאד, והתמכר בעצמו בגיל 14.",	העובדות וטענות הצדדים
38,ME-16-06-42987-901,עד עתה לא החזיק מעמד במסגרות גמילה כלשהן.,	העובדות וטענות הצדדים
39,ME-16-06-42987-901,"התנהלותו הוגדרה בתסקיר כ""שולית"" והוא מנהל מערכות יחסים שוליות.",	העובדות וטענות הצדדים
40,ME-16-06-42987-901,על רקע זה היה מעורב בסכסוך עם המתלוננים בתיק הנשק.,	העובדות וטענות הצדדים
41,ME-16-06-42987-901,בשנים האחרונות העמיקו מעורבותו הפלילית והתמכרותו לסמים.,	העובדות וטענות הצדדים
42,ME-16-06-42987-901,"קיימת רמת סיכון גבוהה להישנות התנהגות אלימה מצידו של הנאשם, ותוצאותיה צפויות להיות בדרגת חומרה גבוהה.",	העובדות וטענות הצדדים
43,ME-16-06-42987-901,"עם זאת, מאז מעצרו הפסיק הנאשם לצרוך סמים וקצין המבחן התרשם כי הוא מבקש לנצל את המאסר להליך טיפולי משמעותי.",	העובדות וטענות הצדדים
44,ME-16-06-42987-901,"הוא המליץ, איפוא, על שילוב הנאשם בטיפול במסגרת שב""ס.",	העובדות וטענות הצדדים
45,ME-16-06-42987-901,העבירות האוסרות החזקה ושימוש בנשק נועדו להגן על שלומם ובטחונם של כלל הציבור ושל יחידים.,	מתחם העונש ההולם
46,ME-16-06-42987-901,"הנשק שהוחזק על ידי הנאשם הוא נשק התקפי, שהשימוש בו מותר רק לגופי ביטחון כגון צה""ל ומשטרת ישראל.",	מתחם העונש ההולם
47,ME-16-06-42987-901,אדם יחיד אינו רשאי להחזיק ברימון ואינו יכול לקבל רישיון לכך.,	מתחם העונש ההולם
48,ME-16-06-42987-901,"החזקת כלי הנשק בהם עשה הנאשם שימוש אינה יכולה להיות ""תמימה"", והשגתם נעשית באמצעים בלתי חוקיים ומחייבת קשר עם גורמים מהם ניתן לקבל את הנשק.",	מתחם העונש ההולם
49,ME-16-06-42987-901,"הסכנה הנשקפת כתוצאה משימוש בנשק היא חמורה וברורה, ועלולה לגרום לנזק משמעותי ואף לקיפוח חיי אדם, הן מחוסר זהירות והן, על אחת כמה וכמה, תוך שימוש מכוון בו.",	מתחם העונש ההולם
50,ME-16-06-42987-901,גם עבירות הסמים הן עבירות שפגיעתן רבה.,	מתחם העונש ההולם
51,ME-16-06-42987-901,"בנוסף לשימוש בסם עצמו, ההתמכרות לסמים והצורך במימונם יוצרת מעגלים רחבים של פשיעה בתחום הרכוש ובתחומים נוספים.",	מתחם העונש ההולם
52,ME-16-06-42987-901,עבירת הגניבה פוגעת ברכושו ובאורח חייו של קרבן העבירה.,	מתחם העונש ההולם
53,ME-16-06-42987-901,"במקרה זה קיימת חומרה מיוחדת בריבוי העבירות מסוגים שונים, המצביעה על מעורבות עמוקה בעולם העברייני.",	מתחם העונש ההולם
54,ME-16-06-42987-901,העבירות השונות בוצעו בתקופה קצרה של מספר שבועות.,	מתחם העונש ההולם
55,ME-16-06-42987-901,"בתיק הסמים מדובר במכירה למספר קונים שונים, ולא לאדם אחד.",	מתחם העונש ההולם
56,ME-16-06-42987-901,"בתיק הנשק נעשה שימוש בסוגים שונים של נשק, תקני ומאולתר, בשני אירועים שונים, ובאישום השני בוצעה העבירה בצוותא עם אחרים.",	מתחם העונש ההולם
57,ME-16-06-42987-901,"אל מול אלה יש להביא בחשבון גם את הנסיבות המקלות: עבירות הסחר בסמים מתייחסות לסם מסוג חשיש, הנאשם מכר כמויות קטנות של סם תמורת סכומי כסף לא גדולים.",	מתחם העונש ההולם
58,ME-16-06-42987-901,"בשניים מהמקרים הרוכשים היו שוטרים, כך שבמקרים אלה הסם לא הגיע לידי אזרחים ולא נעשה בו שימוש (אם כי הנאשם לא היה מודע לכך).",	מתחם העונש ההולם
59,ME-16-06-42987-901,בעבירות הנשק נעשה שימוש בכלי נשק שפגיעתם מצומצמת ביחס לסוגים אחרים של נשק חם.,	מתחם העונש ההולם
60,ME-16-06-42987-901,"כלי הירי המאולתר לא פעל בסופו של דבר, ובשני האירועים לא נגרם נזק לאדם, וכתב האישום אינו מתאר גם נזקי רכוש.",	מתחם העונש ההולם
61,ME-16-06-42987-901,"באשר לרמת הענישה הנוהגת בעבירות אלו, עיינתי בפסקי הדין אליהם הפנו הצדדים ובפסיקה נוספת.",	מתחם העונש ההולם
62,ME-16-06-42987-901,אציין כאן דוגמאות לפסקי דין רלוונטיים:,	מתחם העונש ההולם
63,ME-16-06-42987-901,לאור כל האמור אני סבורה שמתחמי הענישה שיש לקבוע במקרה זה הם כדלקמן:,	מתחם העונש ההולם
64,ME-16-06-42987-901,בתיק הנשק – מתחם כולל לשני האישומים הנע בין שתיים לארבע שנות מאסר.,	מתחם העונש ההולם
65,ME-16-06-42987-901,בתיק הסמים – מתחם כולל שבין שנה לשנתיים מאסר.,	מתחם העונש ההולם
66,ME-16-06-42987-901,בתיק הגניבה – מתחם שבין עונש שאינו כולל מאסר בפועל לבין מאסר קצר ופיצוי למתלונן.,	מתחם העונש ההולם
67,ME-16-06-42987-901,"בדיון בעניין המתחם עמדתי על החומרה שבריבוי עבירות וריבוי סוגי עבירות, המצביעה על מעורבות עמוקה בעולם העברייני.",	העונש הראוי בתיק זה
68,ME-16-06-42987-901,"גם היכולת להשיג נשק מצביעה על מעורבות כזו, בעיקר כשמדובר בנשק מסוגים שונים.",	העונש הראוי בתיק זה
69,ME-16-06-42987-901,"חומרה נוספת נובעת מעברו של הנאשם, אשר על אף גילו הצעיר כולל עשרות עבירות מסוגים שונים, כולל רכוש, אלימות וסמים וכן ריצוי של מספר תקופות מאסר.",	העונש הראוי בתיק זה
70,ME-16-06-42987-901,"העובדה שהנאשם ביצע את העבירות השונות בסמוך לאחר ששוחרר ממעצר מצביעה על העדר עכבות וגבולות, והעדר ניסיון לנהל אורח חיים נורמטיבי, ולו לתקופה קצרה.",	העונש הראוי בתיק זה
71,ME-16-06-42987-901,"בצד זאת עומדים לזכותו של הנאשם גילו הצעיר, המותיר פתח תקווה, תנאי החיים הקשים שליוו את הנאשם מראשית ילדותו, כך שנקודת הזינוק של חייו לא הקלה עימו.",	העונש הראוי בתיק זה
72,ME-16-06-42987-901,"הודאתו של הנאשם בתיק המקורי שבפני ובשני התיקים הנוספים שצורפו הביאה לייעול וחסכון זמן משמעותי, ומצביעה על נטילת אחריות מצד הנאשם.",	העונש הראוי בתיק זה
73,ME-16-06-42987-901,"יש לקוות כי יחד עם הבעת הרצון בשיקום, והעובדה שהנאשם הפסיק מרצונו את השימוש בסמים מאז מעצרו, כאמור בתסקיר, ניתן למצוא אצל הנאשם ניצנים של כוונה להביא לשינוי מהותי באורח חייו.",	העונש הראוי בתיק זה
74,ME-16-06-42987-901,לאור כל האמור אני דנה את הנאשם כמפורט להלן:,	העונש הראוי בתיק זה
75,ME-16-06-42987-901,"מאסר על תיק הנשק למשך שלוש שנים, מאסר על תיק הסמים למשך שנה וחצי, מאסר על תיק הגניבה למשך חודש.",	העונש הראוי בתיק זה
76,ME-16-06-42987-901,"שישה חודשים מתוך תקופת המאסר תרוצה בחופף, והיתר במצטבר, כך שתקופת המאסר שהוטל על הנאשם בגין שלושת התיקים תעמוד על ארבע שנים וחודש אחד, שיימנו החל מיום מעצרו.",	העונש הראוי בתיק זה
77,ME-16-06-42987-901,מאסר על תנאי לשישה חודשים למשך שלוש שנים על כל עבירה בנשק וכן על כל עבירת סמים שהיא פשע.,	העונש הראוי בתיק זה
78,ME-16-06-42987-901,"פיצוי למתלונן בתיק הגניבה בסך 3,000 ₪, שישולם תוך 60 יום מהיום.",	העונש הראוי בתיק זה
79,ME-16-06-42987-901,"בעקבות בקשת הנאשם והמלצת קצין המבחן, מתבקש שב""ס לבחון בחיוב ולעשות את הנדרש כדי לשלב את הנאשם בהליך טיפולי ושיקומי מתאים במהלך תקופת מאסרו.",	העונש הראוי בתיק זה
80,ME-16-06-42987-901,זכות ערעור לבית המשפט העליון תוך 45 יום.,	העונש הראוי בתיק זה
81,ME-16-06-42987-901,"54678313ניתן היום,  ג' תמוז תשע""ז, 27 יוני 2017, בנוכחות הצדדים.",	העונש הראוי בתיק זה
82,ME-16-06-42987-901,חגית מאק קלמנוביץ 54678313,	העונש הראוי בתיק זה
83,ME-16-06-42987-901,נוסח מסמך זה כפוף לשינויי ניסוח ועריכה,	העונש הראוי בתיק זה
84,ME-16-06-42987-901,"בעניין עריכה ושינויים במסמכי פסיקה, חקיקה ועוד באתר נבו – הקש כאן",	העונש הראוי בתיק זה
