text,PUNISHMENT,GENERAL_CIRCUM,CIRCUM_OFFENSE,CIR_STATUS_WEP,CIR_HELD_WAY_WEP,CIR_PURPOSE,CIR_AMMU_AMOUNT_WEP,CIR_OBTAIN_WAY_WEP,CIR_TYPE_WEP,CIR_USE,CIR_PLANNING,RESPO,REGRET,CONFESSION
"במסגרת הקשר וקידומו, נסעו הנאשם וחבריו ברכב שמספרו 33-182-02, השייך לפאר (להלן: הרכב), לתחנת דלק פז במעלות, רכשו דלק והצטיידו בבקבוקי זכוכית ובסמרטוטים.",1.284046e-05,5.2222517e-06,9.535121e-06,9.131558e-05,0.99993265,1.2710754e-05,0.0035366977,0.9998703,0.00015191664,0.07247089,0.021738516,0.00014197246,0.00064741896,3.4192424e-06
"משם, נסעו למקום סמוך, מילאו את בקבוקי הזכוכית בדלק והכניסו לתוך כל אחד מהם חתיכת בד, המשמש כפתיל השהייה (להלן: בקבוקי התבערה).",1.05830195e-05,5.1358293e-06,0.9999962,0.0016439471,0.9999813,0.0078122476,0.999863,0.9999175,0.99999654,0.9999875,0.00066999666,9.607456e-05,0.00022995094,3.70349e-06
"כך יצרו בקבוקי תבערה, שהנם כלים שסוגלו לפלוט חומר הנועד להזיק לאדם.",1.0051783e-05,5.4030943e-06,0.9999962,0.0002602078,9.899271e-05,0.9999596,0.9995136,0.9999294,0.99999607,0.9999845,0.0019700748,0.00014271776,0.00039741592,4.1254093e-06
"במסגרת הקשר וקידומו, בשעה 04:00 לערך, נשאו הנאשם וחבריו את בקבוקי התבערה בלא רשות על פי דין ממקום ההכנה לצומת הכניסה לאגם, כשהם מכסים את פניהם בחולצותיהם, על מנת שלא יזוהו.",9.04573e-06,5.2142395e-06,0.99999607,0.0010650419,0.99998415,0.97265935,0.99826103,0.9999474,0.9999956,0.99999,0.0008581897,0.00016105027,0.0012290161,3.5210378e-06
"בהמשך, הדליקו הנאשם וחבריו בצוותא את פתילי ההשהייה בבקבוקי התבערה, יידו שני בקבוקי תבערה לעבר חברי הקבוצה, וכן יידו לעברם אבנים.",6.6906296e-06,5.2247024e-06,0.9999962,8.983948e-05,0.9999796,0.9986858,0.9992155,0.9998795,0.99999666,0.9999901,0.03717363,9.7319265e-05,0.0005810795,3.2754403e-06
"כל זאת, בכוונה להטיל בהם נכות ומום ולגרום להם חבלה חמורה.",1.0426452e-05,5.294069e-06,9.625827e-06,4.269976e-05,4.763013e-06,0.99992955,1.2186167e-05,0.003885259,1.8655714e-05,0.9999176,0.00032017613,8.2891056e-05,0.00961845,3.5957953e-06
אחד מהבקבוקים התנפץ והתלקח סמוך למקום בו עמדו חברי הקבוצה.,7.632768e-06,5.2706037e-06,2.3434857e-05,7.720174e-05,0.9999633,0.0011697565,0.9994942,0.99982053,0.9999902,0.99997544,0.0012701664,7.3599134e-05,0.00028436037,3.1133309e-06
"במעשיו המתוארים לעיל קשר הנאשם עם אחרים קשר לייצר נשק, לפגוע באדם בנשק מסוכן ופוגעני, ולזרוק על אדם חומר נפיץ, בכוונה להטיל בו נכות ומום לגרום לו חבלה חמורה; ייצר בצוותא כלי נשק, החזיק ונשא אותם בלא רשות על פי דין להחזקתם או לנשיאתם; כן ניסה לפגוע בצוותא באדם בנשק מסוכן ופוגעני, וזרק על אדם חומר נפיץ, הכל בכוונה להטיל בו נכות ומום וכדי לגרום לו חבלה חמורה.",9.578257e-06,5.155429e-06,0.9999963,0.18303703,0.8740396,0.9999778,0.06890265,0.99996984,0.0014142402,0.9999876,0.10262856,0.00039215657,0.0046942015,7.1037316e-06
"הצדדים הסכימו כי הטיעון לעונש יהיה חופשי, אך בהיותו של הנאשם בן 19 עת בוצעה העבירה, התקיים לאחר שנתקבל  תסקיר של שירות המבחן בעניינו.",7.781989e-06,0.99997866,9.378372e-06,3.6068555e-05,4.5743554e-06,9.705006e-06,9.112103e-06,1.5140651e-05,1.7919663e-05,2.7346336e-05,0.0003872786,0.00018719869,0.0025199233,3.1639238e-06
תסקיר שירות המבחן,1.9445237e-05,5.8961596e-06,9.974226e-06,4.183667e-05,5.5431483e-06,4.186209e-06,6.3509738e-06,4.949368e-05,2.0974454e-05,1.8791272e-05,0.0004728729,6.768925e-05,0.00030290062,2.3716655e-06
"שירות המבחן המליץ להטיל על הנאשם מאסר שיבוצע בעבודות שירות, נוכח העובדה כי מדובר בצעיר נעדר עבר פלילי, אשר מאסר בין כותלי הכלא עלול להשליך על המשך שירותו הצבאי.",7.41291e-05,0.99997866,9.498072e-06,4.4918568e-05,4.180205e-06,9.3921735e-06,1.311407e-05,2.2259595e-05,1.773669e-05,1.9566485e-05,0.00071183825,0.00067019975,0.0047357604,4.0055716e-06
"קצינת המבחן סקרה את נסיבותיו האישיות של הנאשם, בן 20 כיום, בן להורים גרושים, המתגורר אצל סבתו במעלות.",7.5805515e-06,0.9999788,9.519419e-06,4.4213513e-05,5.759417e-06,9.637319e-06,2.2464492e-05,3.4152024e-05,1.8943458e-05,1.937183e-05,0.00047334464,0.00013807596,0.0643001,3.4183097e-06
"הנאשם עלה ארצה מרוסיה בשנת 96', ולאחר גירושי הוריו, נישאה אימו בשנית, ובשלב מסויים היגרה עם בעלה ובנה הצעיר מנישואיה אלה לקנדה.",8.0370955e-06,0.9999788,9.53051e-06,4.0861014e-05,8.252622e-06,8.68486e-05,0.00011089019,0.01659988,2.0753083e-05,5.598798e-05,0.004102338,0.00010823642,0.005009952,3.2811488e-06
הנאשם אינו בקשר עם אביו.,7.795003e-06,0.9999788,9.809474e-06,4.675494e-05,4.846317e-06,1.8939954e-05,2.408214e-05,9.295409e-05,2.0878166e-05,2.9244418e-05,0.00040267446,8.6276734e-05,0.015304838,2.467398e-06
"הנאשם החליט להישאר בארץ, חרף בקשת משפחתו כי יצטרף אליה, עקב תחושת מחויבותו להתגייס לצבא.",7.689374e-06,0.9999788,9.729108e-06,5.134493e-05,6.4207275e-06,0.0015506026,6.0157003e-05,0.0012581714,1.9170922e-05,2.493071e-05,0.0025016372,0.00022831938,0.84622514,2.9373691e-06
"טרם מעצרו שירת כחייל קרבי בחטיבת כפיר הצטייר כחייל ממושמע, ונמנע מהתנהגות אלימה.",6.081884e-06,0.9999788,9.528948e-06,5.999522e-05,5.6129034e-06,0.0014361305,0.003082706,0.96791965,2.013098e-05,0.00059432414,0.00059726223,0.0001436556,0.040339604,3.0614551e-06
"טרם גיוסו לצבא, השתתף במרכז לנערים במעלות, שם הצטייר באור חיובי.",8.017628e-06,0.99997866,9.750313e-06,5.5904806e-05,9.784192e-06,1.9213403e-05,0.011888084,0.9876506,2.3949213e-05,0.00050010654,0.0007902677,0.00015026363,0.002623247,3.3964538e-06
הנאשם לקח אחריות על העובדות המתוארות בכתב האישום המתוקן.,7.416434e-06,5.334084e-06,9.479115e-06,3.4694418e-05,5.478595e-06,1.05624495e-05,7.9953315e-06,0.0001714932,1.9489536e-05,3.4103203e-05,0.0022543578,0.99997914,0.9130663,0.99698883
לדבריו בילה עם חבריו ושתה אלכוהול.,8.03524e-06,0.99997866,9.873379e-06,5.526934e-05,0.98141575,0.1655212,0.003628778,0.9991829,2.875153e-05,0.00014278501,0.0016031425,7.7452234e-05,0.002564481,2.4171097e-06
"לאחר ויכוח בין הנאשם וחבריו לבין המתלוננים, ניסו האחרונים לתקוף אותו ואת חבריו, ומשהצליחו לברוח, הציע אחד מחבריו שיכינו בקבוקי תבערה על מנת להפחיד באמצעותם את המתלוננים.",7.430558e-06,5.37869e-06,0.9999962,0.00016848237,0.9999865,0.99998534,0.9991247,0.99995875,0.99999607,0.9999877,0.9961804,0.00015611837,0.0026930661,3.1820766e-06
"לדבריו, לא היה בכוונתו לפגוע פגיעה ממשית במתלוננים, והיותו תחת השפעת אלכוהול השפיעה על יכולתו להפעיל שיקול דעת בוגר ואחראי באשר למתרחש.",6.154789e-06,0.99997795,0.99999607,5.084525e-05,5.706335e-06,0.9999492,8.558539e-06,0.9834821,1.7942404e-05,0.99994206,0.00088021404,0.99996567,0.9991146,3.571336e-06
עוד הדגיש הנאשם כי אינו נוהג לצרוך אלכוהול באופן מופרז ושלל מעורבות טיפולית בהקשר זה.,6.331453e-06,0.99997854,9.419783e-06,3.7184225e-05,3.6760432e-06,0.0002860577,9.829401e-06,0.00014504981,1.8127777e-05,2.0985019e-05,0.00023492519,0.0019673747,0.6662268,3.4809927e-06
"קצינת המבחן התרשמה כי לנאשם יש נטייה מסויימת להשליך את האחריות לעבירה על גורמים חיצוניים, ולצמצם את רמת אחריותו האישית, וכי הוא מתקשה לבחון לעומק את הנסיבות אשר עמדו בבסיס התנהגותו הפלילית.",7.3618985e-06,0.99997854,9.389675e-06,5.435573e-05,4.9860223e-06,0.050065476,1.11423415e-05,0.0020423974,1.79876e-05,1.7131915e-05,0.06382468,0.9999969,0.9969426,3.3592219e-06
לצד זאת העריכה כי קיימת אצלו רמת מודעות גבוהה למשמעות העבירה ותוצאותיה.,8.059168e-06,0.99997866,9.642558e-06,4.4805838e-05,4.193649e-06,2.8261069e-05,1.4168942e-05,0.008710866,1.910365e-05,1.8570758e-05,0.0024088924,0.9930456,0.86989987,3.3552901e-06
"הוא ביטא צער וחרטה ואף הביע חשש מההשלכות האפשרויות של ההליך המשפטי על חייו, ובמיוחד מאפשרות של פגיעה בהמשך שירותו.",9.579188e-06,0.99997866,9.383775e-06,4.9149105e-05,4.515431e-06,0.015108242,1.28668025e-05,6.0343737e-05,1.913169e-05,2.1731485e-05,0.00045457063,0.0010732982,0.99978584,3.2927849e-06
"לדעתה, מדובר בבחור בעל תפקוד חיובי ותקין, המשדר בגרות ואחריות, ועל כן בלט הפער בין התנהגותו לאורך השנים להתנהגותו העולה מכתב האישום המתוקן.",8.488998e-06,0.99997866,9.35967e-06,4.1490366e-05,5.273565e-06,8.171265e-05,1.2698699e-05,0.043015968,1.8755827e-05,2.266697e-05,0.07866045,0.99995744,0.99912375,0.99997854
"להערכתה, עצם פתיחת ההליך המשפטי כנגדו הינו גורם מרתיע שיש בו בכדי לסייע לנאשם להציב לעצמו גבולות בעתיד, ורמת סיכון להישנות התנהגות אלימה בעתיד היא נמוכה.",6.850671e-06,5.241591e-06,9.478157e-06,4.015373e-05,4.3933464e-06,0.010752515,1.0112809e-05,0.00010633686,1.7486926e-05,0.004056287,0.00028118942,0.8186125,0.43342292,3.320782e-06
"סמ""ר איליה גומון, שכן וחבר ילדות של הנאשם, ומי שערב לשחרורו, העיד על הנאשם כאדם טוב,  אחראי, נכון לעזור לחבריו ויודע לקחת אחריות.",1.0223198e-05,0.99997866,9.576202e-06,9.7027754e-05,3.937562e-05,0.0002725038,0.05831432,0.3923064,2.6969456e-05,0.0017255059,0.0064225136,0.9999248,0.9981667,3.668877e-06
"לדבריו הנאשם לא לקח את האירוע בקלות, אלא באופן רציני, לקח אחריות והתחרט על מעשיו.",8.047709e-06,5.154436e-06,9.567466e-06,4.272449e-05,0.0035240431,0.99958104,1.7561246e-05,0.9996935,1.9624787e-05,0.9999633,0.9994802,0.9999963,0.99991524,6.717553e-06
"רב""ט בוגדן פוליושקין, חבר ילדות של הנאשם, ומי ששירת איתו ביחד בשירות הצבאי, מעיד כי הנאשם הינו אדם רגיל, חייכן ועוזר.",1.1933271e-05,0.9999788,9.57485e-06,6.312743e-05,2.802842e-05,2.4704548e-05,0.026956795,0.0019352335,2.1730802e-05,0.00014284725,0.001796747,0.0002662242,0.30138,3.569766e-06
"הוא החליט להישאר בארץ כדי לתרום ולהתגייס ליחידה קרבית, למרות שמשפחתו רצתה שיעזוב איתם את הארץ, הוא הודה, התחרט, וחלומו להמשיך ולשרת נשבר.",9.489498e-06,0.99997866,9.546138e-06,0.00019089851,0.00022964331,0.45665902,0.55170506,0.8809966,3.0033274e-05,0.00017987014,0.08235717,0.00018501288,0.9935783,3.5577857e-06
"סבתו של הנאשם ביקשה (ברוסית), כי בית משפט יתחשב בנאשם ויעזור לו לחזור לדרך הישר.",7.803325e-06,0.99997866,9.566846e-06,3.9419123e-05,4.844418e-06,1.9725663e-05,1.0327007e-05,1.7372682e-05,1.8377423e-05,1.6128317e-05,0.0007785819,0.00011427701,0.18571945,3.0913632e-06
"כן העידה, כי הנאשם לקח את מעצר הבית באחריות, לא הפר אותו, עזר בבית ותמך בה אישית.",8.081774e-06,0.99997854,9.508994e-06,3.5115125e-05,1.9112034e-05,0.000711147,1.68765e-05,0.00042842812,1.8627023e-05,2.5648273e-05,0.97470224,0.99944526,0.9868031,1.0913272e-05
כל הזמן הזה השאיר את המדים תלויים והתעדכן לגבי מצב חבריו בצבא.,9.088107e-06,5.2806563e-06,9.638899e-06,0.00012438858,0.035513714,9.286665e-05,0.9807797,0.9972058,2.9341436e-05,7.447025e-05,0.0010177305,0.000116579016,0.0016091411,3.3437202e-06
טיעוני המאשימה,1.3894483e-05,5.986246e-06,1.0165052e-05,4.4398537e-05,5.615923e-06,4.8933116e-06,5.735956e-06,6.5039945e-05,2.1355314e-05,2.5041152e-05,0.0010971485,8.694407e-05,0.0013972677,2.3338766e-06
"ב""כ המאשימה ביקש להטיל על הנאשם מאסר בפועל, כמו כן ביקש להטיל עליו מאסר מותנה וקנס.",0.00047411595,5.322803e-06,9.460928e-06,3.3818786e-05,5.0992944e-06,6.204038e-06,8.278667e-06,1.3271716e-05,1.9617379e-05,1.2461854e-05,0.0015083762,5.0193343e-05,0.00029992242,2.8760815e-06
"ב""כ המאשימה הדגיש את חומרת העבירות, בטענו כי בשל סכסוך של מה בכך התארגנו הנאשם ושותפיו כדי לפגוע במתלוננים וחברי בקבוצה, הצטיידו בבקבוקי תבערה, שהם נשק לכל דבר, והשליכו שני בקבוקי תבערה לעברם, בכוונה לפגוע בהם ולגרום להם לחבלה חמורה.",7.846134e-06,5.264204e-06,0.9999962,0.0036059204,0.9999558,0.9999765,0.81565744,0.9997578,0.9999956,0.99998903,0.99878293,0.00025677594,0.011155638,0.00015461484
"לדבריו, הפכה האלימות ל'מכת מדינה', ובתי המשפט עמדו על הסכנה בכך שאנשים מבקשים לפתור חילוקי דעות או סכסוכים עם הזולת בדרך של שימוש בנשק.",1.042005e-05,5.3705194e-06,9.516895e-06,0.010527889,9.1485435e-06,0.9999088,3.3103137e-05,0.9909388,2.255736e-05,0.99994135,0.00078709424,0.00022856813,0.0032641785,3.6025574e-06
חברה מתוקנת המבקשת להגן על עצמה מהתנהגות כזו מחייבת לנקוט ענישה של מאסר בפועל ממושך מאחורי סורג ובריח.,1.0109878e-05,5.2583937e-06,9.330396e-06,4.3225282e-05,4.344864e-06,2.3296618e-05,8.84488e-06,2.2068984e-05,1.8850398e-05,1.4701444e-05,0.00036112362,8.04717e-05,0.00069604063,3.3437711e-06
"ב""כ המאשימה טען כי מתחם הענישה בעבירות חמורות אלה בנסיבותיהן עומד על מאסר בפועל בין ארבע לשבע שנים.",0.000117311116,5.1962993e-06,9.463951e-06,3.890576e-05,5.0482804e-06,7.1178365e-06,7.960577e-06,1.4606665e-05,1.7973985e-05,1.2096063e-05,0.00027126865,4.9951814e-05,0.0001296997,3.024346e-06
"מדובר בעבירות בנשק שהינן חמורות, וטומנות בחובן סכנה רבה.",9.2643395e-06,5.2937207e-06,9.674594e-06,5.3551354e-05,4.479177e-06,8.121037e-05,1.6840471e-05,0.0016144749,1.9712914e-05,0.9998636,0.0003646046,0.00025569226,0.00081089645,3.5624269e-06
"הנאשם ושותפיו נשאו והובילו בצוותא נשק חם, עבירה אשר העונש העומד בצידה הוא מאסר של עשר שנים, עשו בו שימוש, ואחד מבקבוקי התבערה אף התפוצץ והתלקח בסמוך למקום בו עמדו המתלוננים ושאר חברי הקבוצה.",1.4222797e-05,5.134713e-06,0.9999962,0.021386355,0.99997497,0.9975343,0.99835277,0.9999347,0.9999958,0.9999907,0.3192204,0.00011029594,0.00048036958,6.7877913e-06
כך למעשה הוציאו את הסיכון הפוטנציאלי הטמון בהחזקת נשק ונשיאתו אל הפועל.,1.1815827e-05,5.223532e-06,0.9999962,0.34298536,1.152289e-05,0.9946883,0.9975344,0.9999021,8.00396e-05,0.9915656,0.16242638,0.00023102379,0.0007644941,3.0959538e-06
"לטענתו, אין בכך שהאירוע הסתיים ללא נפגעים, כדי להקהות מחומרת המעשים, וזאת במיוחד נוכח כוונת הנאשמים לפגוע במתלוננים וביתר חברי הקבוצה, ונוכח העובדה כי חדשות לבקרים מסתיימים אירועים כאלה בפגיעות בנפש.",7.68571e-06,5.6523795e-06,0.99999607,4.972748e-05,5.0402277e-06,0.99972695,8.6152495e-06,0.00079730636,1.7982318e-05,0.9999831,0.1729398,0.0009297689,0.32624757,3.3962174e-06
"עוד הדגיש כי בתי המשפט על כל ערכאותיהם התייחסו לא אחת לחומרת בעבירות בנשק, ציינו את הסיכון הטמון בהן,  הפוטנציאל להסלמת האלימות והעבריינות, והצורך בענישה מרתיעה שתבטא את הצורך בהגנה על הציבור.",9.2199e-06,5.3454305e-06,9.399898e-06,8.185709e-05,5.1868324e-06,0.18237159,1.2659644e-05,7.45455e-05,1.8193903e-05,0.100335225,0.00095057144,0.03972506,0.07713916,3.722945e-06
"כן התייחס לערכים  החברתיים שנפגעו, שלום הציבור וביטחונו, והערך של חיי האדם ושלמות גופו.",9.17415e-06,5.292686e-06,9.448106e-06,6.182622e-05,6.4665205e-06,0.012524535,2.2528466e-05,0.0007949792,2.0222493e-05,5.0015875e-05,0.00034086322,0.0002590483,0.019450357,3.3276012e-06
"אשר לנסיבות הקשורות בביצוע העבירה, טען כי יש לקחת בחשבון שהאירוע לא היה ספונטני, אלא בוצע לאחר חלוף זמן ותכנון ממשי.",7.86367e-06,5.3378244e-06,0.9999962,4.8658963e-05,5.2760856e-06,0.99941635,8.891674e-06,0.9956512,1.891014e-05,0.999741,0.9996692,0.7167088,0.32509348,4.348213e-06
"חלקו היחסי של הנאשם בביצוע העבירה היה משמעותי, לאחר שקשר עם שותפיו קשר לבצעה, הוביל את הנשק בלא רשות על פי דין והשליך את בקבוקי התבערה לעבר המתלוננים, במטרה לפגוע בהם לגרום להם נכות ו/או מום, כמו כן, לדבריו, קל לשער את הנזק שהיה צפוי להיגרם מביצוע עבירה מעין זו, לו פגעו הבקבוקים במתלוננים והתלקחו.",8.523637e-06,5.242226e-06,0.9999962,0.2087556,0.99995303,0.99997735,0.94712645,0.99996614,0.99999607,0.99999046,0.9975056,0.6415362,0.4598903,1.0274227e-05
"ב""כ המאשימה ביקש שלא לאמץ את התסקיר של שירות המבחן, בטענו כי אינו מחליף את  שיקול הדעת השיפוטי.",7.632404e-06,5.259096e-06,9.4147545e-06,4.086226e-05,4.438708e-06,8.796485e-06,7.996681e-06,1.627479e-05,1.8851115e-05,1.4905523e-05,0.0025842092,0.00037545254,0.00075721036,2.9408866e-06
"נוכח כל האמור לעיל, ביקש להחמיר בעונשו של הנאשם.",7.6044457e-06,5.3675903e-06,9.604617e-06,3.22383e-05,4.3799682e-06,8.820275e-06,8.5911115e-06,1.437806e-05,1.9338993e-05,1.4500601e-05,0.00023951323,6.866439e-05,0.11536448,3.8237845e-06
טיעוני ההגנה,2.195125e-05,5.951494e-06,1.0129294e-05,4.382885e-05,5.5409546e-06,5.638962e-06,5.943888e-06,0.00011121254,2.455069e-05,2.5761181e-05,0.00095092604,7.964057e-05,0.00057371124,2.3731632e-06
"הסניגור ביקש להקל עם הנאשם, ולקבוע מתחם ענישה שנע בין מאסר שירוצה בעבודות שירות לבין עד שנת מאסר בפועל.",0.18009762,5.1968145e-06,9.519619e-06,4.1333267e-05,4.4794674e-06,8.002976e-06,8.604386e-06,1.545997e-05,1.8581972e-05,1.2995795e-05,0.0009622923,4.6095378e-05,0.00019762246,3.2129517e-06
"לחילופין, אף אם יקבע מתחם ענישה גבוה מכך, ביקש להעדיף את שיקולי השיקום בעניינו של הנאשם.",6.774217e-06,5.3038375e-06,9.487273e-06,3.9566454e-05,4.0777713e-06,1.2018677e-05,7.811715e-06,1.5166809e-05,1.870574e-05,1.3505714e-05,0.00070482364,0.000119220895,0.0011212091,3.1846907e-06
"הסניגור ביקש להתחשב בנסיבותיו האישיות של הנאשם, בן ה-19 בעת ביצוע העבירה,  בחוזרו על האמור בתסקיר שפורט לעיל.",7.564015e-06,0.99997866,9.400758e-06,4.156791e-05,4.6526343e-06,1.2296064e-05,8.544283e-06,1.6160635e-05,1.8527015e-05,1.7012317e-05,0.00027519566,0.00026977554,0.60623217,3.2077285e-06
"הוא הדגיש מחויבותו של הנאשם לשרת את המדינה בשירותו הצבאי, אשר בגינה לא הצטרף לאמו ולמשפחתו לפני שנתיים, בירידתם מן הארץ לקנדה.",1.0035453e-05,0.99997866,9.504315e-06,4.567719e-05,6.6386833e-06,7.363872e-05,6.412283e-05,0.0009237772,1.8476778e-05,3.347207e-05,0.0004061909,0.00034621696,0.82135427,3.6169467e-06
"לדבריו, עד לביצוע העבירה, הספיק הנאשם לשרת עשרה חודשים ביחידה הקרבית כפיר, והצטייר כחייל אחראי, ממושמע, השומר על הכללים ועל קשרים תקינים ביחידה, ונמנע מהתנהגות אלימה.",7.9396505e-06,0.99997866,9.34894e-06,0.00010632895,1.08379745e-05,0.0044691395,0.00032546624,0.9963672,1.839036e-05,0.7564839,0.0027377205,0.007449202,0.84244245,3.3431686e-06
כן כי היה נתון במעצר מיום 9/8/12 עד ליום 24/9/12.,1.1558827e-05,5.2091104e-06,9.263808e-06,4.9595354e-05,6.0330985e-06,8.300327e-06,1.2539439e-05,4.1900388e-05,1.9906927e-05,1.9251645e-05,0.0004255216,7.2208466e-05,0.00043441672,2.4230274e-06
"כך הסביר הסניגור כי למרות שהוא לא ממעיט מחומרת האירוע, הרי שבסופו של יום לא נגרם כל נזק.",1.0574938e-05,5.3003027e-06,9.546758e-06,4.127848e-05,4.5584957e-06,0.0028768624,9.73217e-06,2.2778828e-05,1.8873676e-05,0.9999355,0.0009014026,0.00051164255,0.62810946,3.149339e-06
"יש לתת משקל לכך שמדובר בילדים ששתו אלכוהול, כאשר הנאשם מודע לסיכון הטמון באירוע, ולהשלכות האפשריות של העבירה.",7.808051e-06,0.9999783,9.6286085e-06,3.9335235e-05,4.871716e-06,0.9190336,9.752164e-06,0.24368414,1.8940533e-05,0.9989587,0.047571104,0.99494743,0.6537446,3.1484649e-06
"עוד התייחס לכך כי הנאשם, בניגוד לשאר המעורבים באירוע, הודה בעובדות כתב האישום המתוקן, לקח אחריות על מעשיו, וביטא תחושה של צער וחרטה בגין התנהגותו.",6.6719035e-06,5.1993625e-06,9.308168e-06,3.6329675e-05,5.2044525e-06,0.9427596,9.848279e-06,0.98724014,1.8501696e-05,0.8961633,0.90199554,0.99999726,0.99994576,0.999998
"קצינת המבחן התרשמה מכנות דבריו, ולדידו של הסנגור, ניתן לראות את כי הנאשם התבייש במעשיו, מכך שנמנע מלספר לאימו אודות הסתבכותו בעבירה דנן.",7.4427994e-06,0.99997866,9.5009445e-06,3.5476387e-05,5.2813466e-06,0.7352909,1.0701907e-05,0.00014627654,1.7889815e-05,1.878194e-05,0.9962341,0.9999682,0.9997477,3.7759326e-06
"הסניגור התייחס להתרשמותה החיובית של קצינת המבחן מהנאשם, אשר לא זקוק לדעתה להליך טיפולי, כאשר עצם פתיחת ההליך המשפטי נגדו היוותה  אקט מרתיע.",7.556401e-06,0.99997866,9.450377e-06,3.9841074e-05,5.091481e-06,4.218433e-05,1.0271543e-05,2.2163895e-05,1.7957402e-05,1.5383686e-05,0.001318916,0.77866215,0.8374044,3.4633003e-06
