,verdict,text,part
25,ME-16-05-25902-514,"בכל הנוגע לענישה בתוך המתחם, הנאשם הודה, לקח אחריות, הוא אף הביע חרטה, ומשכך עתר לענישה בתחתית המתחם , הטלת קנס ומאסר על תנאי מרתיע.","טיעוני ב""כ המאשימה:"
26,ME-16-05-25902-514,"ב""כ הנאשם טען כי יש לאמץ את המלצות התסקיר ולא לשלוח את הנאשם למאסר מאחורי סורג ובריח, וזאת בשל העובדה שמדובר בנאשם כבן 40, נעדר עבר פלילי, עובד באותו מקום עבודה במשך 20 שנה, נשוי, אב לשתי ילדות, שבשלב מסוים מישהו חשד בו שהוא מקיים יחסים עם אשתו של אותו אחד.","טיעוני ב""כ הנאשם לעונש:"
27,ME-16-05-25902-514,"בחודש ינואר התחילו איומים על חייו של הנאשם מצד אותו אדם, בין באופן ישיר ובין באופן עקיף, נזרק רימון לעבר ביתו, הוגשה תלונה, אך היה קשה לזהות את האדם בצילומים, אותו אדם נעצר, התנהלה חקירה, הוא הודה במשטרה בחשד שלו ואמר גם שאשתו סיפרה לו שזה כך היה, אבל הכחיש שהוא ביצע את זריקת הרימון.","טיעוני ב""כ הנאשם לעונש:"
28,ME-16-05-25902-514,לבסוף שוחרר אותו אדם מן המעצר.,"טיעוני ב""כ הנאשם לעונש:"
29,ME-16-05-25902-514,בעקבות השחרור קנה הנאשם את האקדח.,"טיעוני ב""כ הנאשם לעונש:"
30,ME-16-05-25902-514,"ב-10.10.2016, עשרה חודשים אחרי המקרה הראשון, כשהנאשם היה במעצר בית באיזוק אלקטרוני, לא בביתו, הונח מטען חבלה על דלת ביתו, התפוצץ וגרם לנזק רב.","טיעוני ב""כ הנאשם לעונש:"
31,ME-16-05-25902-514,"הנאשם הודה במשטרה בעבירות שיוחסו לו, היה עצור במשך כחודש וחצי, מיום המקרה 8.5.2016 עד ששוחרר לאיזוק אלקטרוני ב-19.6.2016.","טיעוני ב""כ הנאשם לעונש:"
32,ME-16-05-25902-514,מאז הוא נמצא באיזוק אלקטרוני.,"טיעוני ב""כ הנאשם לעונש:"
33,ME-16-05-25902-514,הנאשם היה בן 19 שנים כשאביו נפטר ומאז לקח אחריות על משפחתו ודאג לפרנסתה.,"טיעוני ב""כ הנאשם לעונש:"
34,ME-16-05-25902-514,אשתו היא מורה למדעים בבית ספר על יסודי ברעננה ולנאשם ארבעה אחים אקדמאים שעוסקים בתחומים שונים.,"טיעוני ב""כ הנאשם לעונש:"
35,ME-16-05-25902-514,במקרה דנן לא מדובר בסכסוך עברייני.,"טיעוני ב""כ הנאשם לעונש:"
36,ME-16-05-25902-514,"הנאשם היה , כאמור, חודש וחצי במעצר ממש וכמעט 10 חודשים באיזוק אלקטרוני.","טיעוני ב""כ הנאשם לעונש:"
37,ME-16-05-25902-514,הפסיקה קבעה במפורש שבית המשפט ייתן דעתו לתקופה בה שהה שהנאשם באיזוק אלקטרוני.,"טיעוני ב""כ הנאשם לעונש:"
38,ME-16-05-25902-514,"ב""כ הנאשם הפנה לדו""ח ועדת דורנר, הועדה הציבורית לבחינת מדיניות הענישה וטיפול בעבריינים, בה המלצה לנסות ולצמצם את המגרעות ההרסניות של המאסר במקרים מתאימים.","טיעוני ב""כ הנאשם לעונש:"
39,ME-16-05-25902-514,"כאשר יש כוונה להטיל עונש מאסר קצר, תקופה כזו אינה מאפשרת שיקום וטיפול.","טיעוני ב""כ הנאשם לעונש:"
40,ME-16-05-25902-514,הטלת עבודות שירות אינה עומדת בניגוד לעקרון ההלימה והמלצות הוועדה.,"טיעוני ב""כ הנאשם לעונש:"
41,ME-16-05-25902-514,כן הפנה לפסיקה כמפורט להלן:,"טיעוני ב""כ הנאשם לעונש:"
42,ME-16-05-25902-514,פ. 56385-11-16 (מחוזי תל אביב) מדינת ישראל נ' רחייל  בו הושתו על הנאשם 11 חודשי מאסר בפועל אלא שהעבירה בה הורשע היתה החזקת נשק.,"טיעוני ב""כ הנאשם לעונש:"
43,ME-16-05-25902-514,"פ. 41775-01-11 (שלום י-ם) מדינת ישראל נ' ערוסי בו הורשע הנאשם בעבירות של החזקת נשק ונשיאת תחמושת אותה החזיק ברכבו, קרי: עבירה שונה מזו המיוחסת לנאשם.","טיעוני ב""כ הנאשם לעונש:"
44,ME-16-05-25902-514,"פ. 114/08 (מחוזי נצרת) מדינת ישראל נ' מרואן ואח' הורשע הנאשם בעבירות של קשירת קשר לביצוע פשע ועבירות בנשק (רכישה, נשיאה והובלה) ונדון לששה חודשי מאסר שירוצו בעבודות שירות.","טיעוני ב""כ הנאשם לעונש:"
45,ME-16-05-25902-514,הנאשם ובני משפחתו היו חשופים לאיומים במהלך השנה שקדמה לביצוע העבירה עקב סכסוך חמולות.,"טיעוני ב""כ הנאשם לעונש:"
46,ME-16-05-25902-514,"פ. 1111/04 (מחוזי נצרת) מדינת ישראל נ' נעיראת הורשע הנאשם בעבירות של רכישה, החזקה ונשיאת נשק, תקיפת שוטר וניסיון לתקיפת שוטרים ונדון לששה חודשי מאסר שיכול וירוצו בעבודות שירות.","טיעוני ב""כ הנאשם לעונש:"
47,ME-16-05-25902-514,גם במקרה זה פעל הנאשם כפי שפעל על רקע סכסוך בין משפחתו למשפחה אחרת.,"טיעוני ב""כ הנאשם לעונש:"
48,ME-16-05-25902-514,פ.1167/02  (מחוזי נצרת) מדינת ישראל נ' דהאמשה הורשע הנאשם בעבירות של נשיאת והחזקת נשק ונדון לששה חודשי מאסר שיכול וירוצו בעבודות שירות.,"טיעוני ב""כ הנאשם לעונש:"
49,ME-16-05-25902-514,גם במקרה זה טען הנאשם כי החזיק את הנשק לשם הגנה עצמית.,"טיעוני ב""כ הנאשם לעונש:"
50,ME-16-05-25902-514,פ. 33444-05-12 (מחוזי מרכז) מדינת ישראל נ' שרעבי  הורשע הנאשם בעבירה של החזקת נשק ותחמושת שלא כדין בשונה מעניינו של הנאשם שבפני.,"טיעוני ב""כ הנאשם לעונש:"
51,ME-16-05-25902-514,פ. 4354/02 (שלום תל אביב) מדינת ישראל נ' מקייטן הורשע הנאשם בעבירות של החזקת נשק שלא כדין והחזקת נכס חשוד כגנוב בשונה מעניינו של הנאשם שבפני.,"טיעוני ב""כ הנאשם לעונש:"
52,ME-16-05-25902-514,פ. 11059-05-12 (מחוזי מרכז) מדינת ישראל נ' אבו מוסא הורשע הנאשם בעבירות של החזקת נשק שלא כדין וירי במקום מגורים בשונה מעניינו של הנאשם שבפני.,"טיעוני ב""כ הנאשם לעונש:"
53,ME-16-05-25902-514,"הנאשם בדברו האחרון טען כי היה מאויים, חשש לחייו ולחיי בני משפחתו, היה מבולבל, עשה טעות שהרסה את חייו ואת חיי בני משפחתו והביע חרטה כנה על מעשיו.","טיעוני ב""כ הנאשם לעונש:"
54,ME-16-05-25902-514,"משכך, נפסק על ידי בית המשפט העליון כי יש מקום להחמיר בענישה בעבירות אלה, החמרה שתשקף את האינטרסים המוגנים.",מתחם העונש ההולם:
55,ME-16-05-25902-514,"בית המשפט העליון קבע כי יש להילחם באמצעות ענישה קשה ומחמירה באלה הנוטלים את החוק לידיהם ומנסים ליישב סכסוכים וויכוחים, תוך שימוש בנשק קר או חם.",מתחם העונש ההולם:
56,ME-16-05-25902-514,"מאידך, נקבע מדרג של חומרה בעבירות אלה הנובע מן המטרות שלשמן הוחזק הנשק כפי שנפסק בבש""פ 9126/04 עבדאללה חוסייני נ' מדינת ישראל.",מתחם העונש ההולם:
57,ME-16-05-25902-514,"על הלכה זו חזר כבוד המשנה לנשיאה, השופט רובינשטיין בבש""פ 10610/08 אייל אמסילי נ' מדינת ישראל, בו נפסק:",מתחם העונש ההולם:
58,ME-16-05-25902-514,"(ב) החזקת הנשק לשם ביצוע עבירה פלילית כגון רצח, שוד התפרצות, תקיפה וכו'.",מתחם העונש ההולם:
59,ME-16-05-25902-514,ג) החזקת הנשק 'לעת מצוא' כדי לאפשר פעילות פלילית אפשרית בעתיד.,מתחם העונש ההולם:
60,ME-16-05-25902-514,"ד) צבירת נשק על-ידי קבוצה פוליטית, עדתית או אידיאולוגית, במטרה לחזק בדרך זו את כוחה כנגד קבוצות יריבות.",מתחם העונש ההולם:
61,ME-16-05-25902-514,"ה) החזקת הנשק לצורך הגנה עצמית או לצורך הגנה על הציבור, המשפחה או ה'חמולה', אליהם הנאשם משתייך.",מתחם העונש ההולם:
62,ME-16-05-25902-514,"ו) החזקת כלי הנשק לצורך ספורט, ציד או שעשוע.",מתחם העונש ההולם:
63,ME-16-05-25902-514,ז) החזקת כלי נשק על-ידי הנאשם בתור מזכרת או כאספן של כלים כאלה.,מתחם העונש ההולם:
64,ME-16-05-25902-514,"ח) החזקת כלי הנשק, שפג תוקף רישיונו, והנאשם נמנע מלחדש את הרישיון בעתו.",מתחם העונש ההולם:
65,ME-16-05-25902-514,"אמנם, לא ניתן לקבוע מסמרות בנדון, אך נראה לי, כי אפשר לקבוע בתור קו מנחה, שהעבירות המבוצעות בנסיבות המנויות בסוגים א-ד לעיל מגיעות בחומרתן לדרגה, שיש בה כדי להצדיק, במקרים המתאימים, מתן צו מעצר עד תום ההליכים.",מתחם העונש ההולם:
66,ME-16-05-25902-514,"מאידך גיסא, לא הייתי רואה, בדרך כלל, מקום למתן צו כזה במקרים המנויים",מתחם העונש ההולם:
67,ME-16-05-25902-514,"על פי הנחיות פרקליט המדינה מחודש אוגוסט 2016, ניתנו הנחיות הנוגעות להתוויית מדיניות הענישה בעבירות נשק.",מתחם העונש ההולם:
68,ME-16-05-25902-514,מתחם המוצא לעבירה של נשיאת אקדח נקבע לשנה וחצי עד ארבע שנות מאסר בפועל.,מתחם העונש ההולם:
69,ME-16-05-25902-514,"במסגרת השיקולים להקלה בעונשו של מי שנשא נשק נקבע כי ""ככלל, טענה להחזקת נשק לשם הגנה עצמית לא תשמש, לכשעצמה, הצדקה לחריגה לקולה ממתחם המוצא.",מתחם העונש ההולם:
70,ME-16-05-25902-514,הנני קובעת כי מתחם הענישה לעבירה זו נע בין 15 ל – 36 חודשי מאסר בפועל.,מתחם העונש ההולם:
71,ME-16-05-25902-514,יש מקום לאבחנה בין החזקת או נשיאת נשק שנועדה לגרום רעה לאחר לבין מצב בו הנשק מוחזק לצורך הגנה עצמית על מנת לקדם פני רעה.,נסיבות שאינן קשורות בביצוע העבירה:
72,ME-16-05-25902-514,"הגם שאין בכך כדי להכשיר את מעשה העבירה, הרי שנסיבות אלה מקהות מחומרתה של העבירה.",נסיבות שאינן קשורות בביצוע העבירה:
73,ME-16-05-25902-514,מלאכת הענישה היא לעולם אינדיבידואלית כפי שנקבע בתיקון 113 הקובע כי במקרים חריגים ניתן לסטות ממתחם הענישה ההולם לעבירה.,נסיבות שאינן קשורות בביצוע העבירה:
74,ME-16-05-25902-514,"במקרה הנדון, כאמור, לנאשם זוהי מעורבותו הראשונה והיחידה בפלילים, הוא קיבל אחריות על מעשיו והביע חרטה וצער.",נסיבות שאינן קשורות בביצוע העבירה:
75,ME-16-05-25902-514,לשירות המבחן הסביר הנאשם כי החזיק בנשק ונשא אותו על רקע חשש לשלומו בעקבות איומים שקיבל מצד בעלה של אשה על רקע ניהול קשר עמה מחוץ לנישואין.,נסיבות שאינן קשורות בביצוע העבירה:
76,ME-16-05-25902-514,"בעקבות סכסוך זה נזרק רימון לעבר ביתו, דבר שהעצים את תחושת החרדה והחשש לפגיעה ממשית בו ובבני משפחתו.",נסיבות שאינן קשורות בביצוע העבירה:
77,ME-16-05-25902-514,הנאשם הגיש תלונה למשטרה נגד החשוד שאיים עליו.,נסיבות שאינן קשורות בביצוע העבירה:
78,ME-16-05-25902-514,"הנאשם מודע לחומרת מעשיו והסיכון שבהם כמו גם לקיומן של אלטרנטיבות חוקיות לפתרון הסכסוך, מודע להשלכות מעשיו על בני משפחתו ובעיקר על הקשר עם אשתו שהתערער.",נסיבות שאינן קשורות בביצוע העבירה:
79,ME-16-05-25902-514,"שירות המבחן העריך את רמת הסיכון הנובע מן הנאשם כרמת סיכון נמוכה וזאת בשל העובדה כי מדובר במעורבות ראשונה בפלילים, מילוי תפקידים בעלי אחריות מגיל צעיר, ניהול אורח חיים נורמטיבי, דאגה לפרנסת אמו וגילוי אחריות כלפי אשתו ובנותיו כמו גם אי שימוש בחומרים ממכרים במהלך חייו, קבלת האחריות על ביצוע העבירה וביטוי חרטה בגינה, מודעותו לפסול בהחזקת נשק, קיום של גורמי תמיכה משמעותיים היכולים להוות גבול חיצוני מפני הישנות התנהגות עוברת חוק ההליך המשפטי כגורם מרתיע ומעצרו הארוך באיזוק אלקטרוני ללא הפרות.",נסיבות שאינן קשורות בביצוע העבירה:
80,ME-16-05-25902-514,"לאור כל אלה, המליץ שירות המבחן על ענישה מוחשית וקונקרטית  בדרך של עבודות שירות.",נסיבות שאינן קשורות בביצוע העבירה:
81,ME-16-05-25902-514,הנאשם היה חודש וחצי במעצר של ממש וכ-10 חודשים באיזוק אלקטרוני.,נסיבות שאינן קשורות בביצוע העבירה:
82,ME-16-05-25902-514,הפסיקה קבעה כי בית המשפט יכול להתחשב בתקופה בה שהה הנאשם באיזוק אלקטרוני כשיקול לקולא.,נסיבות שאינן קשורות בביצוע העבירה:
83,ME-16-05-25902-514,"משלא ריצה הנאשם מאסר בעבר ,בנסיבות המקרה החריגות כמתואר מעלה, מצאתי לסטות מן המתחם מטעמי שיקום, כמו גם לאור תקופת המעצר בה שהה הנאשם באיזוק אלקטרוני, ולפיכך הנני גוזרת על הנאשם את העונשים הבאים:",נסיבות שאינן קשורות בביצוע העבירה:
84,ME-16-05-25902-514,12 חודשי מאסר בפועל בניכוי ימי מעצרו של הנאשם מיום 8.5.16 ועד ליום 19.6.16.,נסיבות שאינן קשורות בביצוע העבירה:
85,ME-16-05-25902-514,8 חודשי מאסר על תנאי והתנאי הוא שלא יעבור תוך שנתיים תום ריצוי מאסרו עבירת נשק שהיא פשע.,נסיבות שאינן קשורות בביצוע העבירה:
86,ME-16-05-25902-514,"3,500 ₪ קנס או 30 ימי מאסר תמורתו.",נסיבות שאינן קשורות בביצוע העבירה:
87,ME-16-05-25902-514,זכות ערעור לבית המשפט העליון תוך 45 יום מהיום.,נסיבות שאינן קשורות בביצוע העבירה:
88,ME-16-05-25902-514,"5129371ניתן היום,  כ""ח ניסן תשע""ז, 24 אפריל 2017, במעמד הנאשם וב""כ עו""ד דוד יפתח וב""כ המאשימה עו""ד אורלי שרגנהיים.",נסיבות שאינן קשורות בביצוע העבירה:
89,ME-16-05-25902-514,נוסח מסמך זה כפוף לשינויי ניסוח ועריכה,נסיבות שאינן קשורות בביצוע העבירה:
90,ME-16-05-25902-514,"בעניין עריכה ושינויים במסמכי פסיקה, חקיקה ועוד באתר נבו – הקש כאן",נסיבות שאינן קשורות בביצוע העבירה:
