,verdict,text,part
31,ME-23-09-35326,"האחר עצמו הגיע למקום עם האקדח ועם מחסנית ריקה תואמת, ואז ירד הנאשם מרכב הסוכן, עלה לרכבו של האחר, וביקש מהסוכן לנסוע בעקבותיהם.",גזר דין בעניינו של נאשם 1
32,ME-23-09-35326,"לאחר שעצרו ירד הנאשם עם האקדח, נכנס לרכב הסוכן, ומְסָרוֹ לו.",גזר דין בעניינו של נאשם 1
33,ME-23-09-35326,"בתמורה נתן הסוכן לנאשם סך של 39,000 ₪ עבור האקדח ו-3,000 ₪ נוספים עבור חלקו בעסקה.",גזר דין בעניינו של נאשם 1
34,ME-23-09-35326,לאחר מכן חזר הנאשם לרכבו של האחר והשניים עזבו את המקום.,גזר דין בעניינו של נאשם 1
35,ME-23-09-35326,"בגין כך הורשע הנאשם בעבירה של עסקה אחרת בנשק, לפי סעיף 144(ב2) לחוק העונשין.",גזר דין בעניינו של נאשם 1
36,ME-23-09-35326,העסקה השלישית נערכה ביום 26.6.23.,גזר דין בעניינו של נאשם 1
37,ME-23-09-35326,מספר ימים קודם לכן בירר הסוכן עם הנאשם אם יש לו אקדח למכירה בדומה לאקדח שרכש בעסקה הקודמת.,גזר דין בעניינו של נאשם 1
38,ME-23-09-35326,"הנאשם השיב שאותו אקדח ""היה במחיר מיוחד ואין כזה עכשיו"", ולמחרת שלח לסוכן תמונות של אקדחים במחירים שונים.",גזר דין בעניינו של נאשם 1
39,ME-23-09-35326,"הסוכן ציין כי הוא מעוניין באקדח מתוצרת GLOCK, והנאשם השיב כי בהמשך ישלח לסוכן תמונה של אקדח כזה ויבדוק את מחירו.",גזר דין בעניינו של נאשם 1
40,ME-23-09-35326,בעקבות פנייה נוספת של הסוכן שלח לו הנאשם ביום 25.6.23 שתי תמונות של אקדח מתוצרת GLOCK ללא מחיר.,גזר דין בעניינו של נאשם 1
41,ME-23-09-35326,"למחרת התקשר הנאשם לסוכן והציע לו לרכוש אקדח כאמור תמורת 43,000 ₪, אולם הסוכן ציין שהמחיר גבוה מדי.",גזר דין בעניינו של נאשם 1
42,ME-23-09-35326,"הנאשם גם הציע שהוא ידאג להעברת האקדח לסוכן באמצעות שליח תמורת תוספת תשלום, אך בהמשך עדכן כי השליח אינו זמין וכי האקדח נמצא בא-זעיים.",גזר דין בעניינו של נאשם 1
43,ME-23-09-35326,"לבסוף הוסכם כי הסוכן ירכוש את האקדח מנאשם 2 בא-זעיים תמורת 45,000 ₪, והנאשם שלח לסוכן את מספרו של נאשם 2.",גזר דין בעניינו של נאשם 1
44,ME-23-09-35326,"לאחר מכן ציין הנאשם כי הוא עצמו יוכל למכור את האקדח לסוכן ביום המחרת, אך הסוכן העדיף לרכוש את האקדח באותו יום.",גזר דין בעניינו של נאשם 1
45,ME-23-09-35326,"ואכן, הסוכן פגש בנאשם 2 בא-זעיים ורכש ממנו אקדח מסוג LLAMA ומחסנית ריקה תואמת בתמורה ל-45,000 ₪.",גזר דין בעניינו של נאשם 1
46,ME-23-09-35326,הסוכן אף ירה באוויר בעת הרכישה.,גזר דין בעניינו של נאשם 1
47,ME-23-09-35326,"בגין כך הורשע הנאשם בעבירה של סחר בנשק, לפי סעיף 144(ב2) לחוק העונשין.",גזר דין בעניינו של נאשם 1
48,ME-23-09-35326,"נוסף על כך הורשע הנאשם בהחזקת נשק לפי סעיף 144(א) לחוק העונשין, וזאת בגין החזקה בביתו של רובה דמוי M-16.",גזר דין בעניינו של נאשם 1
49,ME-23-09-35326,בעת שהבחין הנאשם בכוחות הביטחון שהגיעו כדי לעוצרו הוא אף השליך את הרובה מהחלון כדי שלא ייתפס.,גזר דין בעניינו של נאשם 1
50,ME-23-09-35326,הראיות לעניין העונש,גזר דין בעניינו של נאשם 1
51,ME-23-09-35326,המאשימה הגישה את גיליון המידע הפלילי בעניינו של הנאשם.,גזר דין בעניינו של נאשם 1
52,ME-23-09-35326,"מגיליון זה עולה כי הנאשם, כבן 33.5, הוא בעל שמונה הרשעות קודמות, בגין עבירות רכוש, אלימות ועוד, כאשר ההרשעה האחרונה הייתה בשנת 2022.",גזר דין בעניינו של נאשם 1
53,ME-23-09-35326,"בגין הרשעותיו אף ריצה הנאשם מספר תקופות מאסר, הארוכה מביניהן בת 48 חודשים.",גזר דין בעניינו של נאשם 1
54,ME-23-09-35326,"עם זאת, המעשים האחרונים בוצעו בשנת 2015.",גזר דין בעניינו של נאשם 1
55,ME-23-09-35326,"הנאשם לא עתר לעריכת תסקיר שירות מבחן, ומטעמו העידה רעייתו.",גזר דין בעניינו של נאשם 1
56,ME-23-09-35326,"זו הביעה צער על מעשי הנאשם, וציינה כי מהיכרותה עמו הוא נגרר אחרי אחרים, וכי ברקע המעשים מצוי מצב כלכלי מורכב בשל הוצאות שנדרשו השניים להוציא על טיפולים רפואיים מסוימים.",גזר דין בעניינו של נאשם 1
57,ME-23-09-35326,"עוד ציינה רעיית הנאשם כי בעקבות מעצרו ""כל החיים שלי נהרסו"", וגם הטיפולים נגדעו.",גזר דין בעניינו של נאשם 1
58,ME-23-09-35326,"רעיית הנאשם הבהירה כי לו הייתה יודעת על המעשים הייתה מדווחת עליהם לרשויות, והוסיפה כי לאחר שחרור הנאשם היא תוודא שלא ישוב על מעשיו.",גזר דין בעניינו של נאשם 1
59,ME-23-09-35326,טענות הצדדים לעניין העונש,גזר דין בעניינו של נאשם 1
60,ME-23-09-35326,"לטענת המאשימה, יש לקבוע ארבעה מתחמי עונש הולם נפרדים: מתחם הנע בין 42 ל-70 חודשי מאסר לכל אחת משתי העסקאות שבהן הורשע הנאשם בסחר בנשק; מתחם הנע בין 36 ל-66 חודשי מאסר לעסקה שבה הוא הורשע בביצוע עסקה אחרת בנשק; ומתחם הנע בין 24 ל-48 חודשי מאסר להחזקת הרובה.",גזר דין בעניינו של נאשם 1
61,ME-23-09-35326,"מבחינת העונש המתאים לנאשם עתרה המאשימה להשית על הנאשם 8.5 שנות מאסר בפועל, ולצדן מאסר על תנאי וקנס משמעותי.",גזר דין בעניינו של נאשם 1
62,ME-23-09-35326,"לשיטת המאשימה, מדובר בעונש המצוי בשליש האמצעי של המתחמים השונים, לאחר חפיפה ביניהם.",גזר דין בעניינו של נאשם 1
63,ME-23-09-35326,"מבחינת נסיבות הקשורות בביצוע העבירות, המאשימה טענה כי הנאשם הוא הגורם הדומיננטי בכל ההתרחשויות, ועולה כי יש לו נגישות גבוהה לכלי נשק שונים, שבהם הוא סוחר בדרך של עיסוק.",גזר דין בעניינו של נאשם 1
64,ME-23-09-35326,"נטען גם כי אין ליתן משקל משמעותי לכך שכלי הנשק נמכרו לסוכן משטרתי, שכן הנאשם לא ידע שהרוכש הוא סוכן.",גזר דין בעניינו של נאשם 1
65,ME-23-09-35326,"בנוגע לנסיבות שאינן קשורות בביצוע העבירות ציינה המאשימה כי הנאשם הודה במסגרת הסדר הטיעון על כל המשתמע מכך, אולם לחומרה צוין עברו הפלילי, ונטען כי הוא מצדיק ליתן משקל לשיקולי הרתעת היחיד.",גזר דין בעניינו של נאשם 1
66,ME-23-09-35326,כמו כן נטען שבעבירות מעין אלה יש ליתן משקל לשיקולי הרתעת הרבים ושלום הציבור.,גזר דין בעניינו של נאשם 1
67,ME-23-09-35326,"בא כוח 	הנאשם טען, מצדו, כי יש לקבוע מתחם עונש הולם אחד למכלול מעשי הנאשם, הנע בין 36 ל-48 חודשי מאסר, וכי העונש המתאים לו מצוי בתחתית המתחם.",גזר דין בעניינו של נאשם 1
68,ME-23-09-35326,"מבחינת נסיבות הקשורות בביצוע העבירות טען בא כוח הנאשם, בין היתר, כי הנאשם היה טרוד בעמל יומו, והסוכן הוא זה שיצר עמו את הקשר הראשוני ויזם את העסקאות.",גזר דין בעניינו של נאשם 1
69,ME-23-09-35326,"נטען גם כי הנאשם ורעייתו היו במצב מורכב על רקע הטיפולים הרפואיים שעברו, ובשל כך גם מצבם הכלכלי היה בכי רע באופן שתרם לביצוע המעשים.",גזר דין בעניינו של נאשם 1
70,ME-23-09-35326,"עוד נטען כי מדובר באקדחים ולא בנשק ארוך יותר; כי האקדחים שנמכרו בעסקה השנייה והשלישית לא היו בחזקת הנאשם ומכאן שנגישותו לכלי נשק היא מוגבלת; כי מידת מעורבותו בעסקה השלישית היא נמוכה ביותר, והוא אף לא נכח בה; כי הסכום הכולל שהנאשם שלשל לכיסו היה 5,500 ₪, שכן סכומי התמורה עבור האקדחים עצמם לא נותרו אצלו; וכי לא נגרם כל נזק, שכן האקדחים הגיעו לבסוף לידי משטרת ישראל.",גזר דין בעניינו של נאשם 1
71,ME-23-09-35326,כמו כן נטען כי עבירת נשיאת הנשק באישום הראשון טפלה לעבירת הסחר.,גזר דין בעניינו של נאשם 1
72,ME-23-09-35326,"מבחינת נסיבות שאינן קשורות בביצוע העבירות, בא כוח הנאשם טען כי הנאשם קיבל אחריות וחסך ממשאבי בית המשפט וגורמי האכיפה, וכן ייתר את הצורך בעדות הסוכן.",גזר דין בעניינו של נאשם 1
73,ME-23-09-35326,"עוד נטען כי מעשה העבירה האחרון שביצע הנאשם הוא משנת 2015, ובעטיו נגזרו עליו שירות לתועלת הציבור מאסר על תנאי ופיצוי, כך שמבחינה מהותית הנאשם פתח דף חדש בחייו לפני שנים, בייחוד לאחר נישואיו, ויש לראותו כמי שאינו בעל עבר פלילי.",גזר דין בעניינו של נאשם 1
74,ME-23-09-35326,"בא כוח הנאשם התייחס גם לקושי הנובע מכך שהנאשם נאלץ להפסיק את הטיפולים הרפואיים שעבר, ולהשלכה של כל עונש שיושת על רעייתו שלא חטאה.",גזר דין בעניינו של נאשם 1
75,ME-23-09-35326,"הנאשם אמר כי בשנים האחרונות שינה את דרכיו והחל לחיות חיי עבודה ומשפחה, וכי על רקע המצוקה הכלכלית והרפואית שאליה נקלע התפתה לרווחים המהירים שעלו מהצעות שהציע לו הסוכן.",גזר דין בעניינו של נאשם 1
76,ME-23-09-35326,"יצוין כי עניינו של נאשם 2, אשר אינו מצוי במעצר מאחורי סורג ובריח, ובעניינו התבקשה עריכת תסקיר, נידון בנפרד.",גזר דין בעניינו של נאשם 1
77,ME-23-09-35326,ה(1) גזירת הדין - כללי,גזר דין בעניינו של נאשם 1
78,ME-23-09-35326,"חלק מהנסיבות הקשורות בביצוע כל עבירה באשר היא מנויות בסעיף 40ט לחוק, אולם אין מדובר ברשימה סגורה (ראו סעיף 40יב לחוק).",גזר דין בעניינו של נאשם 1
79,ME-23-09-35326,"לאחר קביעת מתחם העונש יש לגזור את העונש המתאים לנאשם, שככלל אמור להיגזר בתוך המתחם.",גזר דין בעניינו של נאשם 1
80,ME-23-09-35326,"זאת בהתחשב בנסיבות שאינן קשורות בביצוע העבירה, המפורטות בסעיף 40יא לחוק (אולם גם כאן הרשימה אינה סגורה, ראו סעיף 40יב לחוק), וכן בשיקולים של הרתעת הנאשם והרתעת הרבים (ראו סעיפים 40ג(ב), 40ו-40ז לחוק העונשין).",גזר דין בעניינו של נאשם 1
81,ME-23-09-35326,ה(2) מתחם אחד או מתחמים נפרדים,גזר דין בעניינו של נאשם 1
82,ME-23-09-35326,"כאשר נאשם מורשע במספר עבירות, קובע סעיף 40יג לחוק העונשין כי יש להבחין בין מצב שבו העבירות מהוות ""אירוע אחד"", שאז ייקבע המתחם וייגזר העונש ביחס לאירוע ולעבירות כמכלול, ובין מצב שבו העבירות מהוות ""כמה אירועים"", שאז יש לקבוע מתחם ביחס לכל אירוע בפני עצמו ולפעול כאמור בסעיף.",גזר דין בעניינו של נאשם 1
83,ME-23-09-35326,"במקרה שכאן, המאשימה סברה כי יש לקבוע מתחם עונש הולם לכל אישום בנפרד, ואילו הנאשם טען כי יש לראות ברצף העבירות אירוע אחד ולקבוע להן מתחם אחד.",גזר דין בעניינו של נאשם 1
84,ME-23-09-35326,"איני סבור שיש לקבל את עמדת המאשימה, שכן המעשים בשלושת האישומים הראשונים קשורים זה לזה ב""קשר הדוק"": כולם מתייחסים לעסקאות נשק; בעלות מאפיינים דומים; שנעשו לאורך מספר שבועות, עם אותו גורם.",גזר דין בעניינו של נאשם 1
85,ME-23-09-35326,"על רקע העובדה שגם באישום הרביעי מדובר בעבירת נשק, ניתן להבין את עמדת הנאשם, הרואה בו חלק מאותו מכלול, מה גם שלא מן הנמנע כי החזקת הרובה קשורה למעורבותו של הנאשם בעולם הסחר (ויש לזכור כי הנאשם ציין בפני הסוכן שברשותו כלי נשק ארוכים והציע לו לרכוש M-16, ראו סעיפים 2 ו-4 לעובדות האישום הראשון).",גזר דין בעניינו של נאשם 1
86,ME-23-09-35326,"עם זאת, נוכח מכלול הנסיבות החלטתי לראות באישום זה ""אירוע"" נבדל, ולקבוע לו מתחם נפרד.",גזר דין בעניינו של נאשם 1
87,ME-23-09-35326,זאת על רקע השוני בין מעשי הסחר למעשה ההחזקה; על רקע העובדה שההחזקה הייתה של נשק מסוג שונה; ועל רקע העובדה שהמועד הידוע של ההחזקה היה בחלוף למעלה מחודשיים מרצף העבירות של העסקאות.,גזר דין בעניינו של נאשם 1
88,ME-23-09-35326,"הפרדה כזו גם תסייע להגשים את מטרות תיקון 113 לחוק העונשין, שכן היא תאפשר לעמוד ביתר קלות על מדיניות הענישה בנוגע לעבירות של סחר בנשק ובנוגע לעבירות של החזקת נשק (ראו עניין דלאל, פיסקה 19).",גזר דין בעניינו של נאשם 1
89,ME-23-09-35326,"הקשר בין המעשים כולם יתבטא בכך שהעונש שייגזר על הנאשם יהיה כולל, וישקף חפיפה מסוימת.",גזר דין בעניינו של נאשם 1
90,ME-23-09-35326,ה(3) מתחמי העונש ההולם למעשים שביצע הנאשם,גזר דין בעניינו של נאשם 1
91,ME-23-09-35326,"השיקולים הרלוונטיים לקביעת מתחמי העונש ההולם הם כאמור הערך החברתי שנפגע מביצוע העבירה, מידת הפגיעה בו, מדיניות הענישה הנהוגה, ונסיבות הקשורות בביצוע העבירה.",גזר דין בעניינו של נאשם 1
92,ME-23-09-35326,"בשים לב לכך ששני האירועים עוסקים בעבירות נשק (העסקאות באקדחים והחזקת הרובה), אתייחס לשיקולים אלה במאוחד ביחס לשניהם, ואפריד את הסקירה בחלק המתייחס למדיניות הענישה הנהוגה.",גזר דין בעניינו של נאשם 1
93,ME-23-09-35326,ה(3)(1) הערכים החברתיים שנפגעו,גזר דין בעניינו של נאשם 1
94,ME-23-09-35326,ה(3)(2) נסיבות ביצוע העבירות ומידת הפגיעה בערכים,גזר דין בעניינו של נאשם 1
95,ME-23-09-35326,"הנאשם היה מעורב בשלוש הזדמנויות שונות במכירת אקדח, כאשר בשתיים מהן הוא הורשע בסחר ממש, ובאחת מהן במעורבות אחרת בעסקה.",גזר דין בעניינו של נאשם 1
96,ME-23-09-35326,"בעסקה הראשונה הנאשם עצמו הוא זה שנשא את האקדח (ובגין כך הורשע גם בעבירה נפרדת של נשיאת נשק), הוא שהעבירו לסוכן עם מחסנית ותחמושת, והוא אף ירה שלושה כדורים לאוויר.",גזר דין בעניינו של נאשם 1
97,ME-23-09-35326,"בעסקה השנייה הנאשם הוא זה שתיאם את רכישת האקדח עם האחר, הוא שקבע את המחיר עם הסוכן, והוא נכח במקום וביצע את העברת האקדח בפועל אל הסוכן.",גזר דין בעניינו של נאשם 1
98,ME-23-09-35326,"בעסקה השלישית הנאשם תיאם את הרכישה וקבע את המחיר, אם כי הוא עצמו לא נכח במעמד שבו הועברו האקדח והמחסנית ושולמה התמורה.",גזר דין בעניינו של נאשם 1
99,ME-23-09-35326,"כתב האישום אף מתאר מעורבות עמוקה של הנאשם בעולם הסחר בנשק, ונגישות שלו לכלי נשק מגוונים, גם אם לא כולם היו בחזקתו הישירה, כעולה מהצעותיו השונות לסוכן.",גזר דין בעניינו של נאשם 1
100,ME-23-09-35326,"הנאשם אף החזיק רובה בביתו, וניסה להיפטר ממנו בעת מעצרו.",גזר דין בעניינו של נאשם 1
101,ME-23-09-35326,"מעבר לנסיבות הנזכרות, אתייחס לנסיבות הגנריות הרלוונטיות לכל עבירה באשר היא, ומפורטות בסעיף 40ט(א) לחוק העונשין:",גזר דין בעניינו של נאשם 1
102,ME-23-09-35326,"העסקאות שביצע הנאשם היו מתוכננות, ובוצעו לאחר תיאום והיערכות.",גזר דין בעניינו של נאשם 1
103,ME-23-09-35326,"גם החזקת הרובה אינה מעשה ספונטני (ס""ק (1)).",גזר דין בעניינו של נאשם 1
104,ME-23-09-35326,"הנאשם היה בעל חלק משמעותי בעסקאות: כפי שצוין, את העסקה הראשונה הוא ביצע עם הסוכן בעצמו (גם אם לטובתו יש לזקוף את האפשרות שלא כל התמורה יועדה עבורו, כאמור בהערת שוליים 1 לעיל); את העסקה השנייה הוא יזם, תיאם על כל פרטיה ואף נכח בה, אם כי התמורה יועדה בחלקה הגדול לאחר, והוא עצמו קיבל מעין ""דמי תיווך""; וגם את העסקה השלישית הוא תיאם על כל פרטיה, אם כי היוזמה לגביה הייתה של הסוכן והנאשם עצמו לא נכח בה.",גזר דין בעניינו של נאשם 1
105,ME-23-09-35326,"הנאשם טען, בעצמו בדבריו לעיל ובאמצעות בא כוחו, כי הסוכן הוא שפיתה אותו, אולם מעובדות כתב האישום עולה כי גם אם הסוכן יצר את האפשרות הראשונית לקשר ביניהם, באמצעות ההגעה למקום עבודתו של הנאשם, הנאשם הוא זה שהעלה בפניו את עניין כלי הנשק ואף הציע לו לרכוש ממנו אקדח (ראו סעיפים 2-1 לאישום הראשון).",גזר דין בעניינו של נאשם 1
106,ME-23-09-35326,"כמו כן מעת לעת הנאשם יזם שיחות עם הסוכן כדי לנסות לעַנְיֵינוֹ ברכישת כלי נשק שונים (ראו סעיף 4 לאישום הראשון, סעיף 2 לאישום השני).",גזר דין בעניינו של נאשם 1
107,ME-23-09-35326,"הנאשם גם היה המבצע הבלעדי של החזקת הנשק (ס""ק (2)).",גזר דין בעניינו של נאשם 1
108,ME-23-09-35326,"הנזק העיקרי שהיה עלול להיגרם מביצוע העבירות הוא החשש מפני שימוש באקדחים או ברובה ופגיעה בערכים החברתיים הנזכרים (ס""ק (3)).",גזר דין בעניינו של נאשם 1
109,ME-23-09-35326,"למרבה המזל הנזק לא התממש, שכן האקדחים הגיעו לידי משטרת ישראל וגם הרובה נתפס (ס""ק (4)).",גזר דין בעניינו של נאשם 1
110,ME-23-09-35326,"הדעת נותנת כי הסיבות שהביאו את הנאשם לביצוע העסקאות הן בצע כסף, כעולה מהסכומים שקיבל הנאשם.",גזר דין בעניינו של נאשם 1
111,ME-23-09-35326,"הנאשם ורעייתו הסבירו את הצורך שלהם בסכומים נוספים על רקע טיפולים שאליהם נדרשו, אולם ברי כי אין בכך הצדקה לעשיית מעשים מעין אלה (ס""ק (5)).",גזר דין בעניינו של נאשם 1
112,ME-23-09-35326,"לא ברור מדוע הנאשם החזיק את הרובה, אולם בהעדר ראיות קונקרטיות אין לזקוף לחובתו את האפשרות שההחזקה הייתה חלק ממעורבותו בעולם הסחר (ראו פיסקה ‎17 לעיל).",גזר דין בעניינו של נאשם 1
113,ME-23-09-35326,"לא נטען לפגם כלשהו ביכולתו של הנאשם להבין את מעשיו והפסול בהם או להימנע מהם (ס""ק (6)-(7)).",גזר דין בעניינו של נאשם 1
114,ME-23-09-35326,ה(3)(3) מדיניות הענישה הנהוגה,גזר דין בעניינו של נאשם 1
115,ME-23-09-35326,העונש המרבי על עבירת סחר בנשק או ביצוע עסקה אחרת בנשק עומד על חמש עשרה שנים; העונש המרבי על נשיאת נשק עומד על עשר שנים; והעונש המרבי על החזקת נשק עומד על שבע שנים.,גזר דין בעניינו של נאשם 1
116,ME-23-09-35326,"העונש המזערי עומד, ככלל, על רבע מהעונש המרבי, אלא אם קיימים טעמים מיוחדים להקל.",גזר דין בעניינו של נאשם 1
117,ME-23-09-35326,"עם זאת, אין מניעה שחלק מעונש זה ייגזר בדרך של מאסר על תנאי (סעיף 144(ז) לחוק העונשין).",גזר דין בעניינו של נאשם 1
118,ME-23-09-35326,"אשר למדיניות הענישה הנהוגה, הרי שבית המשפט העליון עמד לא אחת על החומרה שבה יש להתייחס אל עבירות נשק בכלל:",גזר דין בעניינו של נאשם 1
119,ME-23-09-35326,עבירות הנשק הפכו זה מכבר למכת מדינה.,גזר דין בעניינו של נאשם 1
120,ME-23-09-35326,"חומרתן היתרה של עבירות אלה, פגיעתן הקשה והשפעתן על תחושת הביטחון של כלל אזרחי המדינה, זכו להתייחסות נרחבת בפסקי דין רבים של בית משפט זה.",גזר דין בעניינו של נאשם 1
121,ME-23-09-35326,"צוין כי עבירות אלה מייצרות במהותן איומים וסיכונים משמעותיים לשלום הציבור וביטחונו, והן מהוות בסיס לביצוע פעילות עבריינית, פשיעה לאומנית ופעולות טרור מסכנות חיים.",גזר דין בעניינו של נאשם 1
122,ME-23-09-35326,"זמינותם ונגישותם של כלי נשק בלתי חוקיים מאפשרות שימוש תדיר בנשק ככלי לפתרון סכסוכים, לעיתים תוך ירי באזורי מגורים, וגביית קורבנות בגוף ובנפש.",גזר דין בעניינו של נאשם 1
123,ME-23-09-35326,בית משפט זה עמד לא אחת על כך שתרומתם העיקרית של בתי המשפט למיגור תופעת עבריינות הנשק ונגזרותיה היא בהטלת עונשים חמורים ומרתיעים על עברייני הנשק.,גזר דין בעניינו של נאשם 1
124,ME-23-09-35326,מדיניות ההחמרה בענישה בגין עבירות נשק מתבטאת גם בהוראת השעה משנת 2021 שבו הוספו עונשים מזעריים לעבירות נשק שונות ובהן אלה שביצע הנאשם (סעיף 144(ז) לחוק העונשין).,גזר דין בעניינו של נאשם 1
125,ME-23-09-35326,גם ביחס לעבירת ההחזקה צוין כי,גזר דין בעניינו של נאשם 1
126,ME-23-09-35326,התופעה של החזקת נשק שלא כדין על ידי אזרחים מהווה איום על שלום הציבור ועל הסדר הציבורי.,גזר דין בעניינו של נאשם 1
