,verdict,text,part
27,ST-12-11-9037-234,במעשיו פגע הנאשם בערך החברתי בדבר הרחקת נגע הסמים מהחברה.,הערך החברתי הנפגע-
28,ST-12-11-9037-234,"בית המשפט העליון הראה את דעתו כי החזקה של כמות גדולה של סם מסוכן מהווה השתתפות פעילה בשרשרת הפצת הסם בדומה לסחר עצמו: ""יש טעם בדין, שכן מי שמחזיק סם בכמות מסחרית להבדיל מסם בכמות קטנה לצריכה עצמית, מחזיק אותו, מסתמא, לצורך מסחר"" (ע""א 4667/93 מיכאלשווילי נ' מדינת ישראל (פורסם בנבו)).",הערך החברתי הנפגע-
29,ST-12-11-9037-234,כמו כן בהימלטותו מהמשטרה ובנסיעתו הפרועה תחת פסילה פגע הנאשם בערכים החברתיים בדבר ציות לגורמי אכיפת החוק ושמירה על ביטחון ציבור הנהגים.,הערך החברתי הנפגע-
30,ST-12-11-9037-234,הנאשם עלה על קטנוע כשהוא פסול מלהחזיק רשיון נהיגה ואינו מבוטח.,הנסיבות הנוגעות לביצוע העבירה-
31,ST-12-11-9037-234,בזמן נסיעתו החזיק כמות גדולה של סם מסוכן אשר יכולה להספיק לשימושים רבים מאוד וכמובן למכירה ואספקה לאחרים.,הנסיבות הנוגעות לביצוע העבירה-
32,ST-12-11-9037-234,לאחר שהבחין במשטרה נהג בצורה מסוכנת על מנת להימלט תוך חציית רמזורים באדום.,הנסיבות הנוגעות לביצוע העבירה-
33,ST-12-11-9037-234,הנזק שיכול היה להיגרם הן מנהיגתו הפרועה תחת פסילה והן מההחזקה בכמות כזו של סם הוא רב ומעיד על חומרת המעשים.,הנסיבות הנוגעות לביצוע העבירה-
34,ST-12-11-9037-234,לאור כל האמור לעיל אני קובע כי מתחם הענישה בעניינו של הנאשם הוא בין שמונה עשרה חודש לארבע שנים מאסר בפועל.,הנסיבות הנוגעות לביצוע העבירה-
35,ST-12-11-9037-234,"האם ניתן להפעיל את המאסר על תנאי בפ""ל 5246-01-12",הנסיבות הנוגעות לביצוע העבירה-
36,ST-12-11-9037-234,"גזר הדין בעניינו של הנאשם בתיק פ""ל 5246-01-12 ניתן ביום 26.1.12.",הנסיבות הנוגעות לביצוע העבירה-
37,ST-12-11-9037-234,בגזר הדין הוטלו על הנאשם בין היתר שני מאסרים על תנאי:,הנסיבות הנוגעות לביצוע העבירה-
38,ST-12-11-9037-234,1.,הנסיבות הנוגעות לביצוע העבירה-
39,ST-12-11-9037-234,"מאסר על תנאי של שנה למשך שלוש שנים שלא יעבור על עבירות נהיגה ללא רשיון נהיגה, נהיגה בשכרות, נהיגה תחת השפעת משקה משכר, סירוב, נהיגה בפזיזות, הכשלת שוטר וכל עבירה לפי פקודת הסמים למעט עבירה לשם שימוש עצמי.",הנסיבות הנוגעות לביצוע העבירה-
40,ST-12-11-9037-234,מאסר על תנאי של חצי שנה למשך שלוש שנים שלא יעבור עבירות של החזקת סם לשימוש עצמי ונהיגה ללא ביטוח.,הנסיבות הנוגעות לביצוע העבירה-
41,ST-12-11-9037-234,אין מחלוקת כי המאסר המותנה הראשון הינו בר הפעלה בתיק דנן.,הנסיבות הנוגעות לביצוע העבירה-
42,ST-12-11-9037-234,על פניו נראה כי גם המאסר המותנה השני הינו בר הפעלה.,הנסיבות הנוגעות לביצוע העבירה-
43,ST-12-11-9037-234,זאת משום שטרם חלף תוקף התנאי ומאחר שהנאשם עבר על עבירות התנאי המנויות בו.,הנסיבות הנוגעות לביצוע העבירה-
44,ST-12-11-9037-234,"אלא שבעניין מאסר מותנה זה נעשה תיקון סופר על ידי בית המשפט בהתאם לבקשת המדינה ביום 13.11.12, כעשרה חודשים לאחר מתן גזר הדין.",הנסיבות הנוגעות לביצוע העבירה-
45,ST-12-11-9037-234,"ב""כ הנאשם טוען כי התיקון נעשה בניגוד לחוק ולפיכך הוא בטל.",הנסיבות הנוגעות לביצוע העבירה-
46,ST-12-11-9037-234,"בחצי פה טען כי כתוצאה מהתיקון שלא כדין, תוקפו של כלל גזר הדין המקורי בטל.",הנסיבות הנוגעות לביצוע העבירה-
47,ST-12-11-9037-234,יש רגליים לטענת הנאשם כי בגזר הדין נפלה טעות סופר.,הנסיבות הנוגעות לביצוע העבירה-
48,ST-12-11-9037-234,בהחלטתו לתיקון גזר הדין מיום 13.11.12 כתב כב' השופט ריבלין כי מדובר בטעות בהקלדה וכי גזר הדין ניתן בהתאם להסדר בין הצדדים בו מפורטים העונשים.,הנסיבות הנוגעות לביצוע העבירה-
49,ST-12-11-9037-234,"אולם סעיף 81 לחוק בתי המשפט [נוסח משולב], התשמ""ד-1984 מורה כי בקשה לתיקון טעות סופר צריכה להיות מוגשת תוך 21 יום מיום מתן פסק הדין.",הנסיבות הנוגעות לביצוע העבירה-
50,ST-12-11-9037-234,"לפיכך, יש ממש בדבריו של ב""כ הנאשם לפיהם תיקון גזר הדין נעשה בניגוד להוראות החוק.",הנסיבות הנוגעות לביצוע העבירה-
51,ST-12-11-9037-234,"אף על פי כן, אין כל בסיס משפטי לטענה כי יש לכך השלכה לגבי תוקפם של שאר חלקי גזר הדין המקורי.",הנסיבות הנוגעות לביצוע העבירה-
52,ST-12-11-9037-234,"אשר לכן, אני קובע כי רק המאסר המותנה הראשון והארוך יותר, עומד בתוקפו והינו בר הפעלה.",הנסיבות הנוגעות לביצוע העבירה-
53,ST-12-11-9037-234,גזירת עונשו של הנאשם,הנסיבות הנוגעות לביצוע העבירה-
54,ST-12-11-9037-234,גזירת עונשו של נאשם מתוך מתחם העונש ההולם נעשית בהתחשב בנסיבות שאינן קשורות בביצוע העבירה.,הנסיבות הנוגעות לביצוע העבירה-
55,ST-12-11-9037-234,הנאשם ביצע את העבירות זמן קצר לאחר שהשתחרר ממאסר בגין עבירות דומות.,הנסיבות הנוגעות לביצוע העבירה-
56,ST-12-11-9037-234,"עברו הפלילי של הנאשם כולל עבירות סמים, רכוש ואלימות, בהן עבירת הריגה.",הנסיבות הנוגעות לביצוע העבירה-
57,ST-12-11-9037-234,לא שוכנעתי מדבריו.,הנסיבות הנוגעות לביצוע העבירה-
58,ST-12-11-9037-234,"מחקרים מראים כי עבריינים חוזרים כדוגמת הנאשם מתחילים ""להתעייף"" מדרכם העבריינית רק בתחילת שנות הארבעים שלהם, ולעיתים בסוף שנות השלושים.",הנסיבות הנוגעות לביצוע העבירה-
59,ST-12-11-9037-234,"בנוסף, לא מצאתי דבר מיוחד בנסיבותיו האישיות של הנאשם שיוכלו להטות את הכף לזכותו ולו במעט.",הנסיבות הנוגעות לביצוע העבירה-
60,ST-12-11-9037-234,"לאחר ששקלתי את הדברים, אני גוזר על הנאשם את העונשים הבאים:",הנסיבות הנוגעות לביצוע העבירה-
61,ST-12-11-9037-234,"30 חודשים  מאסר בפועל, שיחלו מיום מעצרו.",הנסיבות הנוגעות לביצוע העבירה-
62,ST-12-11-9037-234,"כמו כן אני מורה על הפעלתו של המאסר המותנה בן 12 חודשים שהוטל על הנאשם בפ""ל          5246-01-12, כשמחציתו תרוצה בחופף לעונש המאסר בפועל ומחציתו במצטבר.",הנסיבות הנוגעות לביצוע העבירה-
63,ST-12-11-9037-234,סך הכל ירצה לכן הנאשם 36 חודשי מאסר בפועל החל מיום מאסרו.,הנסיבות הנוגעות לביצוע העבירה-
64,ST-12-11-9037-234,"18 חודשים מאסר על תנאי, למשך שלוש שנים, שלא יעבור עבירה של נהיגה בפסילה, או עבירה של החזקת סמים שלא לשימוש עצמי.",הנסיבות הנוגעות לביצוע העבירה-
65,ST-12-11-9037-234,5129371 5 שנים פסילת רשיון נהיגה החל מהיום בחופף לכל פסילה אחרת.,הנסיבות הנוגעות לביצוע העבירה-
66,ST-12-11-9037-234,אין צורך בהפקדה.,הנסיבות הנוגעות לביצוע העבירה-
67,ST-12-11-9037-234,"ניתנה היום, 11.9.2013, בנוכחות הצדדים, ב""כ המאשימה עו""ד רוויטל מוסקוביץ, ב""כ הנאשם עו""ד עירוני מיכאל והנאשם.",הנסיבות הנוגעות לביצוע העבירה-
