feature_key,text,extraction
GENERAL_CIRCUM,"כיום הנאשם כבן 37, רווק, והוא הספיק לצבור לחובתו שבע הרשעות קודמות, חלקן בגין עבירות חמורות, גם אם לא בנוגע לייצור סם והפצתו.","['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : כן', '11 : כן']"
GENERAL_CIRCUM,"זאת כאשר גם לשותפו אברהם, היו שבע הרשעות קודמות.","['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']"
GENERAL_CIRCUM,לחובתו שבע הרשעות קודמות.,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']"
CIR_TYPE,"* מהו העונש הראוי אותו יש להשית על הנאשם שנטל חלק בשורה של אירועים מתוכננים היטב, במסגרתם, החבורה, לה היה שותף, קשרה קשר להקים מעבדות לגידול סם מסוג קנבוס בדירות שכורות?",['סוג הסמים הוא קנבוס (קנאביס)']
CIR_TYPE,"הנאשם נטל חלק בשורה של אירועים מתוכננים היטב, במסגרתה, החבורה, לה היה שותף, קשרה קשר להקים מעבדות לגידול סם מסוג קנבוס בדירות שכורות.",['סוג הסמים הוא קנבוס (קנאביס)']
CIR_TYPE,"ודוקו, המדובר בשמונה דירות שונות שהושכרו, צוידו באמצעים הדרושים לצורך ייצור הסם, חוברו באופן ""פיראטי"" לחשמל, ובפועל גודל בהם סם רב.","['הסוג של הסמים המוזכרים בטקסט הוא ""סם""']"
CIR_TYPE,"במסגרתם, כחלק מקשר אותו קשר הנאשם עם אחרים, עובר לינואר 2022, הנאשם שכר שמונה דירות שונות, תוך שהוא מציג עצמו במרמה כאדם אחר, מציג תעודת זהות מזויפת, מוסר שיקים הנחזים להיות של אותו אחר, והכל במטרה להקים בדירות מעבדות לייצור סם מסוכן מסוג קנבוס, ללא היתר ושלא לצריכה עצמית.",['סוג הסמים הוא קנבוס (קנאביס)']
CIR_TYPE,"הנאשם פעל כאמור בין ינואר 2022 לבין אפריל 2023, כאשר במסגרת מימוש הקשר, בדירות שהוכשרו כאמור, ביחד עם אחרים, גידל, ייצר, הפיק, הכין והחזיק סם מסוכן מסוג קנבוס, וכן החזיק כלים המשמשים להכנה ולגידול הסם.",['סוג הסמים הוא קנבוס']
CIR_TYPE,"באופן זה, במועדים השונים בחודש אפריל 2023, בהם נתפסו הדירות שנשכרו על ידי הנאשם על ידי משטרת ישראל, הוא החזיק בהן שתילים של סם מסוג קנבוס במשקל כולל של כ-172.6 ק""ג.","['סוג הסמים הוא קנבוס, או קנאביס']"
CIR_TYPE,"בראש ובראשונה, הדגישה התובעת כי ליתר הנאשמים יוחסו שלושה אישומים בנוגע לשלוש מעבדות, אשר בהן גודלו 90 ק""ג של סם.","['הסוג של הסמים הוא קנאביס. הטקסט מזכיר ""90 ק""ג של סם"" ומציין שהסמים היו קשורים למעבדות גידול. קנאביס הוא סוג נפוץ של סם שניתן לגדל במעבדות']"
CIR_TYPE,"בענייננו, הורשע הנאשם בנוגע לשמונה מעבדות, בהן גודל סם במשקל העולה על 170 ק""ג.","['הטקסט מציין שהנאשם הורשע על גידול סמים ב-8 מעבדות, עם משקל כולל של מעל 170 ק""ג. קנאביס הוא סוג של סם, והוא אחד הסמים הנ']"
CIR_TYPE,"העובדה כי הנאשם היה שותף לגידולם של שתילי קנבוס בעשרות קילוגרמים, מהם היה ניתן להפיק כמות סם רבה, ובכך להרחיב את הפצת הסמים בחברה, מהווה נסיבה מחמירה.",['הסוג של הסמים הוא קנאביס (קנבוס)']
CIR_TYPE,"בעניין דרחי הנ""ל הוטלו 30 חודשי מאסר על נאשם ללא עבר פלילי משמעותי, אשר הקים מעבדה לגידול סם מסוג קנבוס במספר חדרים בדירה אשר בחזקתו.","['סוג הסמים הוא קנבוס, או קנאביס']"
CIR_TYPE,"הנאשם אברהם חודדטוב (להלן אברהם), אשר לחובתו שבע הרשעות קודמות בנושא סמים, רכוש ואלימות, הורשע על פי הודאתו בכתב אישום מתוקן שכלל עבירות של ייצור סם באמצעות גידולו, החזקת סם שלא לצריכה עצמית, החזקת כלים ונטילת חשמל, בנוגע להפעלת שלוש מעבדות, בהן נתפסו סמים במשקל של כ- 36 ק""ג.","['סוג הסמים הוא קנאביס. הטקסט מזכיר ייצור סם באמצעות גידולו, החזקת סם שלא לצריכה עצמית, והפעלת מעבדות עם סמים במשקל של כ-36 ק""ג. קנאביס הוא סוג הסם המוזכר בהקשר הזה']"
CIR_TYPE,"כך, הודה הנאשם בגידול של כ-170 ק""ג קנבוס, בעוד שותפיו הורשעו בגידול 36-90 ק""ג בלבד.","['סוג הסמים הוא קנבוס, או קנאביס']"
CIR_TYPE,"הנאשם עירב עצמו בשורה ארוכה של עבירות לא פשוטות, כאשר, יחד עם אחרים, שכר שמונה דירות במרמה ותוך התחזות לאחר, והיה שותף לציוד דירות אלה בציוד הנדרש לגידול, הכנה, ייצור והפקה של סם מסוג קנבוס, ולגידול סם כאמור בהיקף גדול.",['סוג הסמים הוא קנבוס']
CIR_AMOUNT,"באופן זה, במועדים השונים בחודש אפריל 2023, בהם נתפסו הדירות שנשכרו על ידי הנאשם על ידי משטרת ישראל, הוא החזיק בהן שתילים של סם מסוג קנבוס במשקל כולל של כ-172.6 ק""ג.","['[172.6 - ק""ג]']"
CIR_AMOUNT,"בענייננו, הורשע הנאשם בנוגע לשמונה מעבדות, בהן גודל סם במשקל העולה על 170 ק""ג.","['[170 - ק""ג]']"
CIR_AMOUNT,"כך, הודה הנאשם בגידול של כ-170 ק""ג קנבוס, בעוד שותפיו הורשעו בגידול 36-90 ק""ג בלבד.","['[170 - ק""ג]']"
CIR_ROLE,"הנאשם נטל חלק בשורה של אירועים מתוכננים היטב, במסגרתה, החבורה, לה היה שותף, קשרה קשר להקים מעבדות לגידול סם מסוג קנבוס בדירות שכורות.","['לא בעל המעבדה, בעל הסמים']"
CIR_ROLE,"ודוקו, המדובר בשמונה דירות שונות שהושכרו, צוידו באמצעים הדרושים לצורך ייצור הסם, חוברו באופן ""פיראטי"" לחשמל, ובפועל גודל בהם סם רב.","['הנאשם לא מוזכר כבעל המעבדה, אלא כמי שהשכיר שמונה דירות שונות, ששימשו לייצור סמים. לכן, הוא לא בעל המעבדה, אלא בעל הסמים']"
CIR_ROLE,"במסגרתם, כחלק מקשר אותו קשר הנאשם עם אחרים, עובר לינואר 2022, הנאשם שכר שמונה דירות שונות, תוך שהוא מציג עצמו במרמה כאדם אחר, מציג תעודת זהות מזויפת, מוסר שיקים הנחזים להיות של אותו אחר, והכל במטרה להקים בדירות מעבדות לייצור סם מסוכן מסוג קנבוס, ללא היתר ושלא לצריכה עצמית.","['[בעל הסמים, לא בעל המעבדה]']"
CIR_ROLE,"לאחר שכירת הדירות ובמסגרת מימוש הקשר, פעל הנאשם ביחד עם חלק מהקושרים האחרים לצייד את הדירות בכלים שונים לצורך גידול הסם והחזקתו, זאת ללא היתר או רישיון.","['הנאשם לא מוזכר כבעל המעבדה, אלא כמי שפעל יחד עם אחרים לצייד את הדירות בכלים שונים לצורך גידול הסם והחזקתו. לכן, הוא לא בעל המעבדה, אלא בעל הסמים']"
CIR_ROLE,"הנאשם פעל כאמור בין ינואר 2022 לבין אפריל 2023, כאשר במסגרת מימוש הקשר, בדירות שהוכשרו כאמור, ביחד עם אחרים, גידל, ייצר, הפיק, הכין והחזיק סם מסוכן מסוג קנבוס, וכן החזיק כלים המשמשים להכנה ולגידול הסם.","['[בעל הסמים, לא בעל המעבדה]']"
CIR_ROLE,"באופן זה, במועדים השונים בחודש אפריל 2023, בהם נתפסו הדירות שנשכרו על ידי הנאשם על ידי משטרת ישראל, הוא החזיק בהן שתילים של סם מסוג קנבוס במשקל כולל של כ-172.6 ק""ג.","['לא בעל המעבדה, בעל הסמים']"
CIR_ROLE,"בנוסף, לצורך גידול הסם, חיבר הנאשם את הדירות שנשכרו כאמור, בעצמו או באמצעות אחר, למתקני חברת החשמל, שלא בדרך התקנית לכך, ובכך נטל וצרך חשמל כשאינו זכאי לו, בעלות כוללת של כ-642,340 ₪.","['[בעל הסמים, לא בעל המעבדה]']"
CIR_ROLE,"בראש ובראשונה, הדגישה התובעת כי ליתר הנאשמים יוחסו שלושה אישומים בנוגע לשלוש מעבדות, אשר בהן גודלו 90 ק""ג של סם.","['[בעל הסמים, לא בעל המעבדה]']"
CIR_ROLE,"בענייננו, הורשע הנאשם בנוגע לשמונה מעבדות, בהן גודל סם במשקל העולה על 170 ק""ג.","['[בעל הסמים, לא בעל המעבדה]']"
CIR_ROLE,"העובדה כי הנאשם היה שותף לגידולם של שתילי קנבוס בעשרות קילוגרמים, מהם היה ניתן להפיק כמות סם רבה, ובכך להרחיב את הפצת הסמים בחברה, מהווה נסיבה מחמירה.","['לא בעל המעבדה, בעל הסמים']"
CIR_ROLE,"גם נאשמים אלה הורשעו במעורבות בהכשרת והפעלת שלוש מעבדות בהן נתפסו כ- 90 ק""ג של שתילי סמים.","['לא בעל המעבדה, בעל הסמים']"
CIR_ROLE,"כך, הודה הנאשם בגידול של כ-170 ק""ג קנבוס, בעוד שותפיו הורשעו בגידול 36-90 ק""ג בלבד.","['לא בעל המעבדה, בעל הסמים']"
CIR_ROLE,"הנאשם עירב עצמו בשורה ארוכה של עבירות לא פשוטות, כאשר, יחד עם אחרים, שכר שמונה דירות במרמה ותוך התחזות לאחר, והיה שותף לציוד דירות אלה בציוד הנדרש לגידול, הכנה, ייצור והפקה של סם מסוג קנבוס, ולגידול סם כאמור בהיקף גדול.","['לא בעל המעבדה, בעל הסמים']"
CIR_EQ,"ודוקו, המדובר בשמונה דירות שונות שהושכרו, צוידו באמצעים הדרושים לצורך ייצור הסם, חוברו באופן ""פיראטי"" לחשמל, ובפועל גודל בהם סם רב.",['לא']
CIR_EQ,"לאחר שכירת הדירות ובמסגרת מימוש הקשר, פעל הנאשם ביחד עם חלק מהקושרים האחרים לצייד את הדירות בכלים שונים לצורך גידול הסם והחזקתו, זאת ללא היתר או רישיון.",['כן']
CIR_EQ,"בנוסף, לצורך גידול הסם, חיבר הנאשם את הדירות שנשכרו כאמור, בעצמו או באמצעות אחר, למתקני חברת החשמל, שלא בדרך התקנית לכך, ובכך נטל וצרך חשמל כשאינו זכאי לו, בעלות כוללת של כ-642,340 ₪.",['כן']
REGRET,עוד התייחס הסנגור לעובדה כי הנאשם נטל אחריות על מעשיו וחסך בזמן שיפוטי יקר.,['לא']
REGRET,הנאשם בדברו האחרון מסר כי הוא מצטער על מעשיו ועל ששיקר לבעלי הדירות.,['כן']
RESPO,עוד התייחס הסנגור לעובדה כי הנאשם נטל אחריות על מעשיו וחסך בזמן שיפוטי יקר.,['כן']
RESPO,"ראשית, יש בהודאה זו משום קבלת אחריות על ידי הנאשם.",['כן']
CONFESSION,"הנאשם הורשע על פי הודאתו, במסגרת הסדר טיעון, בכתב אישום מתוקן בשורה של עבירות כדלקמן: ייצור הכנה והפקה של סם מסוכן (8 עבירות), החזקת סם מסוכן שלא לצריכה עצמית (8 עבירות), החזקת כלים (8 עבירות), נטילת חשמל, קבלת דבר במרמה בנסיבות מחמירות (8 עבירות), התחזות כאדם אחר (8 עבירות), שימוש במסמך מזויף (7 עבירות).",['כן']
CONFESSION,"הנאשם הורשע על פי הודאתו, במסגרת הסדר טיעון, בכתב אישום מתוקן בשורה של עבירות כדלקמן:",['כן']
CONFESSION,"הנאשם אברהם חודדטוב (להלן אברהם), אשר לחובתו שבע הרשעות קודמות בנושא סמים, רכוש ואלימות, הורשע על פי הודאתו בכתב אישום מתוקן שכלל עבירות של ייצור סם באמצעות גידולו, החזקת סם שלא לצריכה עצמית, החזקת כלים ונטילת חשמל, בנוגע להפעלת שלוש מעבדות, בהן נתפסו סמים במשקל של כ- 36 ק""ג.",['כן']
PUNISHMENT_ACTUAL,35 חודשי מאסר לריצוי בפועל מיום מעצרו בתיק זה.,['הנאשם קיבל 35 חודשי מאסר בפועל']
PUNISHMENT_ACTUAL,לא ישלם הנאשם קנס זה ייאסר לתקופה נוספת של 6 חודשי מאסר.,['6 חודשי מאסר']
PUNISHMENT_SUSPENDED,"בית המשפט גזר עליהם עונש של 21 חודשי מאסר בפועל, מאסר מותנה וקנס על סך 20,000 ₪.",['21 חודשי מאסר על תנאי']
PUNISHMENT_SUSPENDED,"18 חודשי מאסר אותם לא ירצה אלא אם בתוך 3 שנים מיום שחרורו ישוב ויעבור אחת העבירות בהן הורשע, מלבד עבירת החזקת כלים.",['18 חודשי מאסר על תנאי']
PUNISHMENT_FINE,"בית המשפט גזר עליהם עונש של 21 חודשי מאסר בפועל, מאסר מותנה וקנס על סך 20,000 ₪.","['20,000 ₪']"
PUNISHMENT_FINE,"קנס בסך 30,000  ₪ שישולם עד לשחרור וכתנאי לשחרור.","['30,000 ₪']"
OFFENCE_NUMBER,"ייצור הכנה והפקה של סם מסוכן (8 עבירות)- לפי סעיף 6 לפקודת הסמים המסוכנים, תשל""ג-1973.",['סעיף 6']
OFFENCE_NUMBER,"החזקת סם מסוכן שלא לצריכה עצמית (8 עבירות) - לפי סעיפים 7(א)+(ג) רישא לפקודה הנ""ל.","['סעיף 7ג', 'סעיף 7א']"
